jockey_id,jockey,total_races,wins,top3,total_prize,win_rate,top3_rate,turf_races,turf_wins,turf_top3,turf_wr,dirt_races,dirt_wins,dirt_top3,dirt_wr,sprint_races,sprint_wins,sprint_wr,mile_races,mile_wins,mile_wr,middle_races,middle_wins,middle_wr,long_races,long_wins,long_wr
01109,黛弘人,3979,115,484,258465,0.028901734104046242,0.12163860266398592,2092.0,60.0,245.0,0.028680688336520075,1887.0,55.0,239.0,0.029146793852676205,1662.0,39.0,0.023465703971119134,1587.0,47.0,0.029615626969124134,531.0,18.0,0.03389830508474576,199.0,11.0,0.05527638190954774
01111,大下智,67,1,4,1535,0.014925373134328358,0.05970149253731343,27.0,1.0,3.0,0.037037037037037035,40.0,0.0,1.0,0.0,47.0,1.0,0.02127659574468085,17.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
01112,荻野琢真,1534,48,172,84957,0.03129074315514994,0.1121251629726206,646.0,22.0,70.0,0.034055727554179564,888.0,26.0,102.0,0.02927927927927928,638.0,18.0,0.02821316614420063,646.0,24.0,0.03715170278637771,185.0,6.0,0.032432432432432434,65.0,0.0,0.0
01113,草野太郎,907,47,171,124758,0.05181918412348401,0.18853362734288864,651.0,36.0,127.0,0.055299539170506916,256.0,11.0,44.0,0.04296875,9.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,889.0,47.0,0.052868391451068614
01114,田中健,1778,78,247,123696,0.043869516310461196,0.1389201349831271,672.0,25.0,83.0,0.03720238095238095,1106.0,53.0,164.0,0.04792043399638336,989.0,44.0,0.044489383215369056,596.0,28.0,0.04697986577181208,169.0,6.0,0.03550295857988166,24.0,0.0,0.0
01115,浜中俊,5340,568,1681,1336110,0.10636704119850188,0.3147940074906367,3090.0,315.0,960.0,0.10194174757281553,2250.0,253.0,721.0,0.11244444444444444,1981.0,204.0,0.10297829379101464,2233.0,254.0,0.11374832064487236,891.0,87.0,0.09764309764309764,235.0,23.0,0.09787234042553192
01116,藤岡康太,6401,519,1600,1007306,0.08108108108108109,0.2499609436025621,3458.0,264.0,836.0,0.07634470792365529,2943.0,255.0,764.0,0.08664627930682976,2505.0,218.0,0.08702594810379241,2553.0,189.0,0.07403055229142186,1100.0,94.0,0.08545454545454545,243.0,18.0,0.07407407407407407
01117,丸田恭介,4864,192,708,433345,0.039473684210526314,0.1455592105263158,2427.0,106.0,375.0,0.043675319324268644,2437.0,86.0,333.0,0.03528929011079196,2003.0,77.0,0.038442336495257114,2012.0,77.0,0.03827037773359841,640.0,30.0,0.046875,209.0,8.0,0.03827751196172249
01118,宮崎北斗,1817,56,190,89634,0.030820033021463952,0.10456796917996698,814.0,15.0,72.0,0.018427518427518427,1003.0,41.0,118.0,0.040877367896311065,870.0,27.0,0.03103448275862069,709.0,22.0,0.031029619181946404,191.0,6.0,0.031413612565445025,47.0,1.0,0.02127659574468085
01119,伊藤工真,1294,46,155,76338,0.03554868624420402,0.11978361669242658,559.0,17.0,62.0,0.03041144901610018,735.0,29.0,93.0,0.03945578231292517,557.0,24.0,0.04308797127468582,524.0,13.0,0.02480916030534351,140.0,6.0,0.04285714285714286,73.0,3.0,0.0410958904109589
01120,大江原圭,738,37,143,84554,0.05013550135501355,0.1937669376693767,510.0,21.0,86.0,0.041176470588235294,228.0,16.0,57.0,0.07017543859649122,9.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,722.0,37.0,0.05124653739612189
01122,三浦皇成,6963,637,2044,1263330,0.09148355593853225,0.29355163004452106,3514.0,263.0,957.0,0.07484348321001708,3449.0,374.0,1087.0,0.10843722818208176,2405.0,256.0,0.10644490644490645,3256.0,296.0,0.09090909090909091,1016.0,69.0,0.06791338582677166,286.0,16.0,0.055944055944055944
01123,小野寺祐,854,45,161,99953,0.05269320843091335,0.1885245901639344,582.0,36.0,121.0,0.061855670103092786,272.0,9.0,40.0,0.03308823529411765,46.0,0.0,0.0,64.0,1.0,0.015625,18.0,0.0,0.0,726.0,44.0,0.06060606060606061
01124,国分恭介,4186,169,660,363123,0.040372670807453416,0.15766841853798375,1821.0,72.0,254.0,0.039538714991762765,2365.0,97.0,406.0,0.041014799154334036,1867.0,76.0,0.040707016604177824,1671.0,61.0,0.036505086774386596,537.0,26.0,0.048417132216014895,111.0,6.0,0.05405405405405406
01125,国分優作,4109,115,471,263193,0.02798734485276223,0.11462642978826965,1774.0,42.0,186.0,0.02367531003382187,2335.0,73.0,285.0,0.03126338329764454,1910.0,58.0,0.030366492146596858,1591.0,47.0,0.0295411690760528,528.0,8.0,0.015151515151515152,80.0,2.0,0.025
01126,松山弘平,9492,1082,2902,2196033,0.11399072903497683,0.30573114201432783,4880.0,507.0,1402.0,0.10389344262295082,4612.0,575.0,1500.0,0.12467476149176063,3720.0,450.0,0.12096774193548387,3878.0,434.0,0.11191335740072202,1595.0,170.0,0.10658307210031348,299.0,28.0,0.09364548494983277
01127,丸山元気,6204,402,1343,809396,0.06479690522243714,0.21647324306898774,3366.0,213.0,736.0,0.06327985739750445,2838.0,189.0,607.0,0.06659619450317125,2439.0,143.0,0.058630586305863056,2573.0,180.0,0.06995724834823164,904.0,60.0,0.06637168141592921,288.0,19.0,0.06597222222222222
01128,川須栄彦,3865,157,541,330414,0.040620957309184996,0.13997412677878396,1708.0,58.0,197.0,0.03395784543325527,2157.0,99.0,344.0,0.0458970792767733,1977.0,103.0,0.05209914011127972,1343.0,45.0,0.03350707371556218,471.0,8.0,0.016985138004246284,74.0,1.0,0.013513513513513514
01129,菅原隆一,799,17,53,26526,0.02127659574468085,0.06633291614518148,304.0,1.0,13.0,0.003289473684210526,495.0,16.0,40.0,0.03232323232323232,375.0,4.0,0.010666666666666666,335.0,12.0,0.03582089552238806,60.0,0.0,0.0,29.0,1.0,0.034482758620689655
01130,高倉稜,3032,108,354,238760,0.03562005277044855,0.11675461741424802,1389.0,42.0,166.0,0.03023758099352052,1643.0,66.0,188.0,0.04017041996348144,1342.0,51.0,0.038002980625931444,1175.0,36.0,0.030638297872340424,432.0,17.0,0.03935185185185185,83.0,4.0,0.04819277108433735
01131,西村太一,569,15,51,21793,0.026362038664323375,0.08963093145869948,209.0,5.0,16.0,0.023923444976076555,360.0,10.0,35.0,0.027777777777777776,285.0,6.0,0.021052631578947368,210.0,8.0,0.0380952380952381,53.0,1.0,0.018867924528301886,21.0,0.0,0.0
01132,平野優,143,1,10,5295,0.006993006993006993,0.06993006993006994,48.0,0.0,2.0,0.0,95.0,1.0,8.0,0.010526315789473684,69.0,1.0,0.014492753623188406,66.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
01133,水口優也,1667,60,221,121973,0.035992801439712056,0.13257348530293941,491.0,9.0,38.0,0.018329938900203666,1176.0,51.0,183.0,0.04336734693877551,836.0,39.0,0.04665071770334928,626.0,20.0,0.03194888178913738,173.0,1.0,0.005780346820809248,32.0,0.0,0.0
01134,嶋田純次,1939,50,222,111634,0.025786487880350695,0.11449200618875709,1078.0,32.0,136.0,0.029684601113172542,861.0,18.0,86.0,0.020905923344947737,1048.0,26.0,0.02480916030534351,617.0,14.0,0.022690437601296597,221.0,9.0,0.04072398190045249,53.0,1.0,0.018867924528301886
01135,杉原誠人,3361,127,421,270083,0.037786373103243086,0.12526033918476645,1872.0,83.0,266.0,0.04433760683760684,1489.0,44.0,155.0,0.029550033579583614,1556.0,67.0,0.043059125964010285,1319.0,45.0,0.03411675511751327,367.0,11.0,0.02997275204359673,119.0,4.0,0.03361344537815126
01137,花田大昂,64,0,2,730,0.0,0.03125,19.0,0.0,1.0,0.0,45.0,0.0,1.0,0.0,34.0,0.0,0.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
01138,藤懸貴志,2852,114,373,228821,0.03997194950911641,0.13078541374474054,1158.0,45.0,135.0,0.038860103626943004,1694.0,69.0,238.0,0.04073199527744982,1330.0,49.0,0.03684210526315789,1071.0,42.0,0.0392156862745098,365.0,20.0,0.0547945205479452,86.0,3.0,0.03488372093023256
01139,森一馬,1080,121,312,290284,0.11203703703703703,0.28888888888888886,668.0,77.0,202.0,0.11526946107784432,412.0,44.0,110.0,0.10679611650485436,164.0,6.0,0.036585365853658534,178.0,5.0,0.028089887640449437,54.0,2.0,0.037037037037037035,684.0,108.0,0.15789473684210525
01140,横山和生,4954,427,1173,918985,0.0861929753734356,0.2367783609204683,2433.0,211.0,561.0,0.08672420879572544,2521.0,216.0,612.0,0.085680285600952,1764.0,120.0,0.06802721088435375,2334.0,227.0,0.0972579263067695,646.0,57.0,0.08823529411764706,210.0,23.0,0.10952380952380952
01141,中井裕二,2344,100,350,187763,0.042662116040955635,0.1493174061433447,927.0,21.0,96.0,0.022653721682847898,1417.0,79.0,254.0,0.05575158786167961,1136.0,54.0,0.04753521126760563,870.0,35.0,0.040229885057471264,286.0,11.0,0.038461538461538464,52.0,0.0,0.0
01142,長岡禎仁,2282,87,273,172444,0.03812445223488168,0.1196319018404908,957.0,25.0,86.0,0.02612330198537095,1325.0,62.0,187.0,0.04679245283018868,1145.0,44.0,0.03842794759825328,805.0,34.0,0.0422360248447205,270.0,7.0,0.025925925925925925,62.0,2.0,0.03225806451612903
01143,原田和真,1799,42,183,85607,0.023346303501945526,0.10172317954419122,833.0,19.0,83.0,0.022809123649459785,966.0,23.0,100.0,0.023809523809523808,764.0,20.0,0.02617801047120419,699.0,16.0,0.022889842632331903,201.0,0.0,0.0,135.0,6.0,0.044444444444444446
01144,菱田裕二,5940,380,1161,762373,0.06397306397306397,0.19545454545454546,3131.0,182.0,600.0,0.05812839348450974,2809.0,198.0,561.0,0.0704877180491278,2481.0,148.0,0.05965336557839581,2343.0,152.0,0.06487409304310712,878.0,63.0,0.07175398633257403,238.0,17.0,0.07142857142857142
01146,和田翼,2402,84,327,152647,0.034970857618651124,0.13613655287260615,1043.0,34.0,133.0,0.032598274209012464,1359.0,50.0,194.0,0.03679175864606328,1063.0,36.0,0.03386641580432737,956.0,38.0,0.0397489539748954,333.0,8.0,0.024024024024024024,50.0,2.0,0.04
01147,城戸義政,2418,73,283,122886,0.030190239867659223,0.11703887510339123,862.0,19.0,81.0,0.022041763341067284,1556.0,54.0,202.0,0.03470437017994859,1208.0,32.0,0.026490066225165563,904.0,36.0,0.03982300884955752,241.0,5.0,0.02074688796680498,65.0,0.0,0.0
01149,伴啓太,1680,66,204,114779,0.039285714285714285,0.12142857142857143,851.0,42.0,125.0,0.04935370152761457,829.0,24.0,79.0,0.028950542822677925,627.0,22.0,0.03508771929824561,469.0,4.0,0.008528784648187633,116.0,1.0,0.008620689655172414,468.0,39.0,0.08333333333333333
01150,石川裕紀,5808,327,1038,666585,0.05630165289256198,0.1787190082644628,2813.0,152.0,494.0,0.0540348382509776,2995.0,175.0,544.0,0.05843071786310518,2083.0,133.0,0.06385021603456553,2678.0,154.0,0.05750560119492158,813.0,37.0,0.04551045510455105,234.0,3.0,0.01282051282051282
01151,井上敏樹,2024,61,210,90931,0.030138339920948616,0.10375494071146245,839.0,20.0,82.0,0.023837902264600714,1185.0,41.0,128.0,0.03459915611814346,895.0,26.0,0.02905027932960894,766.0,24.0,0.031331592689295036,188.0,8.0,0.0425531914893617,175.0,3.0,0.017142857142857144
01152,小崎綾也,2994,119,423,227740,0.03974615898463594,0.14128256513026052,1315.0,51.0,168.0,0.03878326996197719,1679.0,68.0,255.0,0.04050029779630732,1327.0,54.0,0.04069329314242653,1177.0,49.0,0.041631265930331354,406.0,14.0,0.034482758620689655,84.0,2.0,0.023809523809523808
01153,木幡初也,2845,82,314,149160,0.028822495606326888,0.11036906854130053,1238.0,31.0,117.0,0.025040387722132473,1607.0,51.0,197.0,0.031736154324828875,1373.0,46.0,0.033503277494537506,1127.0,28.0,0.024844720496894408,284.0,6.0,0.02112676056338028,61.0,2.0,0.03278688524590164
01154,松若風馬,7101,453,1389,898021,0.06379383185466836,0.19560625264047318,3567.0,223.0,690.0,0.0625175217269414,3534.0,230.0,699.0,0.06508205998868138,3037.0,200.0,0.0658544616397761,2754.0,174.0,0.06318082788671024,1094.0,67.0,0.061243144424131625,216.0,12.0,0.05555555555555555
01155,義英真,1653,46,176,77510,0.027828191167574106,0.10647307924984876,591.0,7.0,35.0,0.011844331641285956,1062.0,39.0,141.0,0.03672316384180791,824.0,27.0,0.032766990291262135,618.0,18.0,0.02912621359223301,187.0,1.0,0.0053475935828877,24.0,0.0,0.0
01156,加藤祥太,2899,122,392,178150,0.04208347706105554,0.13521904104863747,1183.0,35.0,133.0,0.029585798816568046,1716.0,87.0,259.0,0.050699300699300696,1333.0,49.0,0.03675918979744936,1150.0,57.0,0.049565217391304345,332.0,9.0,0.02710843373493976,84.0,7.0,0.08333333333333333
01157,鮫島克駿,7712,597,1896,1186660,0.07741182572614108,0.245850622406639,3895.0,291.0,950.0,0.07471116816431322,3817.0,306.0,946.0,0.08016767094576893,3221.0,267.0,0.08289351133188451,3022.0,226.0,0.07478491065519524,1182.0,84.0,0.07106598984771574,287.0,20.0,0.06968641114982578
01158,野中悠太,4584,113,474,230597,0.024650959860383945,0.10340314136125654,1850.0,39.0,185.0,0.02108108108108108,2734.0,74.0,289.0,0.027066569129480616,1822.0,52.0,0.02854006586169045,2096.0,44.0,0.02099236641221374,518.0,10.0,0.019305019305019305,148.0,7.0,0.0472972972972973
01159,三津谷隼,1091,24,75,35513,0.021998166819431713,0.06874427131072411,434.0,8.0,38.0,0.018433179723502304,657.0,16.0,37.0,0.0243531202435312,472.0,11.0,0.023305084745762712,416.0,5.0,0.01201923076923077,139.0,3.0,0.02158273381294964,64.0,5.0,0.078125
01160,荻野極,4613,288,849,556551,0.06243225666594407,0.18404508996314764,2381.0,149.0,432.0,0.0625787484250315,2232.0,139.0,417.0,0.062275985663082435,1914.0,119.0,0.062173458725182866,1797.0,112.0,0.06232609905397885,734.0,45.0,0.06130790190735695,168.0,12.0,0.07142857142857142
01161,菊沢一樹,4986,180,694,357002,0.036101083032490974,0.13918973124749298,2167.0,72.0,282.0,0.03322565759113982,2819.0,108.0,412.0,0.03831145796381696,2283.0,97.0,0.04248795444590451,1980.0,64.0,0.03232323232323232,564.0,17.0,0.030141843971631204,159.0,2.0,0.012578616352201259
01162,木幡巧也,6072,264,943,478587,0.043478260869565216,0.1553030303030303,2637.0,104.0,365.0,0.03943875616230565,3435.0,160.0,578.0,0.046579330422125184,2330.0,120.0,0.05150214592274678,2781.0,105.0,0.037756202804746494,741.0,28.0,0.037786774628879895,220.0,11.0,0.05
01163,坂井瑠星,5752,626,1689,1276399,0.10883171070931849,0.29363699582753827,2860.0,302.0,818.0,0.1055944055944056,2892.0,324.0,871.0,0.11203319502074689,2161.0,231.0,0.10689495603887089,2438.0,262.0,0.10746513535684987,915.0,112.0,0.12240437158469945,238.0,21.0,0.08823529411764706
01164,藤田菜七,3891,166,524,238227,0.042662554613209974,0.13466975070675918,1790.0,68.0,219.0,0.03798882681564246,2101.0,98.0,305.0,0.046644455021418375,1912.0,103.0,0.05387029288702929,1472.0,44.0,0.029891304347826088,401.0,13.0,0.032418952618453865,106.0,6.0,0.05660377358490566
01165,森裕太朗,1986,81,273,130837,0.04078549848942598,0.13746223564954682,661.0,13.0,59.0,0.019667170953101363,1325.0,68.0,214.0,0.05132075471698113,976.0,41.0,0.042008196721311473,743.0,33.0,0.04441453566621804,232.0,6.0,0.02586206896551724,35.0,1.0,0.02857142857142857
01166,川又賢治,2536,125,414,224539,0.04929022082018927,0.1632492113564669,1200.0,58.0,199.0,0.04833333333333333,1336.0,67.0,215.0,0.050149700598802395,1144.0,58.0,0.050699300699300696,959.0,50.0,0.05213764337851929,323.0,11.0,0.034055727554179564,110.0,6.0,0.05454545454545454
01167,木幡育也,2262,65,242,100607,0.028735632183908046,0.10698496905393456,947.0,25.0,91.0,0.026399155227032733,1315.0,40.0,151.0,0.030418250950570342,1037.0,23.0,0.022179363548698167,944.0,38.0,0.04025423728813559,226.0,3.0,0.01327433628318584,55.0,1.0,0.01818181818181818
01168,富田暁,4150,204,678,376538,0.0491566265060241,0.16337349397590362,1921.0,82.0,297.0,0.04268610098906819,2229.0,122.0,381.0,0.0547330641543293,1713.0,90.0,0.05253940455341506,1650.0,73.0,0.04424242424242424,629.0,34.0,0.05405405405405406,158.0,7.0,0.04430379746835443
01169,武藤雅,4218,205,678,357013,0.048601232811759126,0.16073968705547653,1840.0,79.0,258.0,0.042934782608695654,2378.0,126.0,420.0,0.05298570227081581,1687.0,88.0,0.05216360403082395,1848.0,79.0,0.04274891774891775,517.0,28.0,0.05415860735009671,166.0,10.0,0.060240963855421686
01170,横山武史,6344,765,2022,1505664,0.12058638083228247,0.3187263556116015,3290.0,409.0,1085.0,0.1243161094224924,3054.0,356.0,937.0,0.11656843483955469,2241.0,256.0,0.1142347166443552,2849.0,360.0,0.12636012636012636,946.0,121.0,0.12790697674418605,308.0,28.0,0.09090909090909091
01171,西村淳也,5157,447,1385,895139,0.0866783013379872,0.2685669963156874,2569.0,252.0,733.0,0.09809264305177112,2588.0,195.0,652.0,0.07534775888717156,2049.0,154.0,0.07515861395802831,2075.0,199.0,0.09590361445783133,863.0,76.0,0.0880648899188876,170.0,18.0,0.10588235294117647
01172,服部寿希,679,6,33,15535,0.008836524300441826,0.048600883652430045,240.0,2.0,13.0,0.008333333333333333,439.0,4.0,20.0,0.009111617312072893,341.0,2.0,0.005865102639296188,252.0,3.0,0.011904761904761904,70.0,1.0,0.014285714285714285,16.0,0.0,0.0
01173,山田敬士,1978,40,168,70969,0.020222446916076844,0.08493427704752275,783.0,18.0,55.0,0.022988505747126436,1195.0,22.0,113.0,0.018410041841004185,918.0,19.0,0.020697167755991286,854.0,17.0,0.01990632318501171,160.0,4.0,0.025,46.0,0.0,0.0
01174,岩田望来,5309,601,1653,1143393,0.11320399321906197,0.3113580711998493,2589.0,290.0,838.0,0.11201235998455002,2720.0,311.0,815.0,0.11433823529411764,2055.0,226.0,0.10997566909975669,2178.0,250.0,0.1147842056932966,908.0,111.0,0.1222466960352423,168.0,14.0,0.08333333333333333
01175,大塚海渡,184,3,17,6355,0.016304347826086956,0.09239130434782608,73.0,1.0,8.0,0.0136986301369863,111.0,2.0,9.0,0.018018018018018018,90.0,2.0,0.022222222222222223,68.0,0.0,0.0,23.0,1.0,0.043478260869565216,3.0,0.0,0.0
01176,亀田温心,2874,147,458,253161,0.0511482254697286,0.1593597773138483,1361.0,65.0,216.0,0.04775900073475386,1513.0,82.0,242.0,0.054196959682749506,1311.0,61.0,0.04652936689549962,1137.0,64.0,0.056288478452066845,340.0,21.0,0.061764705882352944,86.0,1.0,0.011627906976744186
01177,小林凌大,1884,54,199,89842,0.028662420382165606,0.10562632696390659,684.0,9.0,48.0,0.013157894736842105,1200.0,45.0,151.0,0.0375,945.0,36.0,0.0380952380952381,755.0,17.0,0.022516556291390728,142.0,1.0,0.007042253521126761,42.0,0.0,0.0
01178,斎藤新,4023,244,753,463076,0.06065125528212777,0.1871737509321402,2071.0,110.0,347.0,0.05311443746982134,1952.0,134.0,406.0,0.06864754098360656,1664.0,100.0,0.06009615384615385,1652.0,109.0,0.06598062953995157,561.0,28.0,0.049910873440285206,146.0,7.0,0.04794520547945205
01179,菅原明良,5091,401,1256,823404,0.07876645059909644,0.24670988018071105,2491.0,206.0,625.0,0.08269771176234444,2600.0,195.0,631.0,0.075,1861.0,167.0,0.08973670069854917,2330.0,161.0,0.06909871244635193,675.0,55.0,0.08148148148148149,225.0,18.0,0.08
01180,団野大成,4692,352,1141,772854,0.07502131287297528,0.24317988064791135,2275.0,158.0,531.0,0.06945054945054945,2417.0,194.0,610.0,0.08026479106330162,1900.0,151.0,0.07947368421052632,1929.0,141.0,0.07309486780715396,709.0,52.0,0.07334273624823695,154.0,8.0,0.05194805194805195
01181,秋山稔樹,2512,107,359,174906,0.04259554140127388,0.1429140127388535,1121.0,38.0,144.0,0.03389830508474576,1391.0,69.0,215.0,0.04960460100647016,1161.0,55.0,0.047372954349698536,1006.0,43.0,0.042743538767395624,282.0,7.0,0.024822695035460994,63.0,2.0,0.031746031746031744
01182,泉谷楓真,2112,101,364,185740,0.047821969696969696,0.17234848484848486,1001.0,42.0,167.0,0.04195804195804196,1111.0,59.0,197.0,0.05310531053105311,920.0,43.0,0.04673913043478261,832.0,42.0,0.05048076923076923,308.0,13.0,0.04220779220779221,52.0,3.0,0.057692307692307696
01183,小林脩斗,1692,46,165,75836,0.027186761229314422,0.0975177304964539,646.0,9.0,49.0,0.01393188854489164,1046.0,37.0,116.0,0.03537284894837476,841.0,35.0,0.041617122473246136,667.0,10.0,0.014992503748125937,148.0,1.0,0.006756756756756757,36.0,0.0,0.0
01184,原優介,3325,105,418,214060,0.031578947368421054,0.12571428571428572,1440.0,33.0,144.0,0.022916666666666665,1885.0,72.0,274.0,0.03819628647214854,1370.0,48.0,0.035036496350364967,1490.0,38.0,0.025503355704697986,358.0,15.0,0.04189944134078212,107.0,4.0,0.037383177570093455
01185,小沢大仁,2836,126,419,222277,0.04442877291960508,0.14774330042313116,1277.0,46.0,160.0,0.036021926389976505,1559.0,80.0,259.0,0.05131494547787043,1202.0,39.0,0.0324459234608985,1150.0,68.0,0.059130434782608696,401.0,15.0,0.03740648379052369,83.0,4.0,0.04819277108433735
01186,角田大和,2365,125,446,214863,0.052854122621564484,0.18858350951374206,1072.0,45.0,183.0,0.04197761194029851,1293.0,80.0,263.0,0.061871616395978345,1006.0,53.0,0.05268389662027833,936.0,43.0,0.045940170940170943,357.0,23.0,0.06442577030812324,66.0,6.0,0.09090909090909091
01187,永島まな,2474,129,362,179554,0.052142279708973324,0.1463217461600647,1138.0,66.0,162.0,0.05799648506151142,1336.0,63.0,200.0,0.04715568862275449,1174.0,57.0,0.048551959114139696,959.0,59.0,0.061522419186652764,292.0,10.0,0.03424657534246575,49.0,3.0,0.061224489795918366
01188,永野猛蔵,2494,111,380,203075,0.04450681635926223,0.15236567762630313,1087.0,43.0,155.0,0.03955841766329347,1407.0,68.0,225.0,0.048329779673063254,965.0,49.0,0.05077720207253886,1105.0,47.0,0.04253393665158371,315.0,10.0,0.031746031746031744,109.0,5.0,0.045871559633027525
01189,西谷凜,244,5,36,11738,0.020491803278688523,0.14754098360655737,66.0,2.0,8.0,0.030303030303030304,178.0,3.0,28.0,0.016853932584269662,102.0,3.0,0.029411764705882353,105.0,2.0,0.01904761904761905,26.0,0.0,0.0,11.0,0.0,0.0
01190,古川奈穂,1144,65,189,96655,0.056818181818181816,0.1652097902097902,451.0,19.0,67.0,0.04212860310421286,693.0,46.0,122.0,0.06637806637806638,542.0,33.0,0.06088560885608856,436.0,25.0,0.05733944954128441,133.0,5.0,0.03759398496240601,33.0,2.0,0.06060606060606061
01191,松本大輝,1743,91,264,144771,0.05220883534136546,0.1514629948364888,793.0,38.0,102.0,0.04791929382093316,950.0,53.0,162.0,0.05578947368421053,841.0,47.0,0.0558858501783591,640.0,29.0,0.0453125,203.0,8.0,0.03940886699507389,59.0,7.0,0.11864406779661017
01192,横山琉人,2083,108,308,159515,0.05184829572731637,0.14786365818530964,927.0,46.0,131.0,0.04962243797195254,1156.0,62.0,177.0,0.05363321799307959,824.0,45.0,0.05461165048543689,939.0,45.0,0.04792332268370607,245.0,14.0,0.05714285714285714,75.0,4.0,0.05333333333333334
01193,今村聖奈,1617,104,310,149119,0.06431663574520717,0.191713048855906,720.0,39.0,122.0,0.05416666666666667,897.0,65.0,188.0,0.07246376811594203,766.0,48.0,0.06266318537859007,611.0,42.0,0.06873977086743044,198.0,9.0,0.045454545454545456,42.0,5.0,0.11904761904761904
01194,大久保友,307,4,18,7969,0.013029315960912053,0.05863192182410423,110.0,0.0,4.0,0.0,197.0,4.0,14.0,0.02030456852791878,155.0,1.0,0.0064516129032258064,119.0,2.0,0.01680672268907563,29.0,1.0,0.034482758620689655,4.0,0.0,0.0
01195,川端海翼,816,19,77,34350,0.023284313725490197,0.09436274509803921,300.0,3.0,21.0,0.01,516.0,16.0,56.0,0.031007751937984496,387.0,8.0,0.020671834625323,310.0,7.0,0.02258064516129032,98.0,2.0,0.02040816326530612,21.0,2.0,0.09523809523809523
01196,小牧加矢,364,51,153,112254,0.1401098901098901,0.42032967032967034,269.0,38.0,113.0,0.1412639405204461,95.0,13.0,40.0,0.1368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,51.0,0.1401098901098901
01197,佐々木大,2687,235,663,381274,0.08745813174544101,0.24674358020096762,1401.0,135.0,368.0,0.09635974304068523,1286.0,100.0,295.0,0.07776049766718507,1036.0,85.0,0.08204633204633205,1152.0,109.0,0.09461805555555555,377.0,26.0,0.06896551724137931,122.0,15.0,0.12295081967213115
01198,土田真翔,373,1,15,7344,0.002680965147453083,0.040214477211796246,144.0,0.0,5.0,0.0,229.0,1.0,10.0,0.004366812227074236,147.0,1.0,0.006802721088435374,132.0,0.0,0.0,18.0,0.0,0.0,76.0,0.0,0.0
01199,角田大河,1590,90,298,168039,0.05660377358490566,0.18742138364779873,683.0,33.0,122.0,0.048316251830161056,907.0,57.0,176.0,0.06284454244762955,712.0,57.0,0.0800561797752809,625.0,24.0,0.0384,219.0,9.0,0.0410958904109589,34.0,0.0,0.0
01200,西塚洸二,1515,93,259,148387,0.061386138613861385,0.17095709570957096,723.0,43.0,126.0,0.059474412171507604,792.0,50.0,133.0,0.06313131313131314,668.0,38.0,0.05688622754491018,610.0,42.0,0.06885245901639345,197.0,13.0,0.06598984771573604,40.0,0.0,0.0
01201,水沼元輝,726,16,49,23298,0.02203856749311295,0.0674931129476584,326.0,4.0,16.0,0.012269938650306749,400.0,12.0,33.0,0.03,315.0,5.0,0.015873015873015872,244.0,4.0,0.01639344262295082,51.0,2.0,0.0392156862745098,116.0,5.0,0.04310344827586207
01202,鷲頭虎太,923,31,129,56182,0.03358613217768147,0.13976164680390032,417.0,14.0,52.0,0.03357314148681055,506.0,17.0,77.0,0.03359683794466403,430.0,18.0,0.04186046511627907,346.0,9.0,0.02601156069364162,98.0,1.0,0.01020408163265306,49.0,3.0,0.061224489795918366
01203,石田拓郎,722,21,61,31100,0.029085872576177285,0.08448753462603878,292.0,10.0,26.0,0.03424657534246575,430.0,11.0,35.0,0.02558139534883721,333.0,11.0,0.03303303303303303,303.0,10.0,0.033003300330033,67.0,0.0,0.0,19.0,0.0,0.0
01204,河原田菜,976,24,93,38792,0.02459016393442623,0.09528688524590163,428.0,9.0,37.0,0.02102803738317757,548.0,15.0,56.0,0.02737226277372263,487.0,13.0,0.026694045174537988,368.0,7.0,0.019021739130434784,109.0,4.0,0.03669724770642202,12.0,0.0,0.0
01205,小林勝太,942,37,115,60448,0.03927813163481953,0.12208067940552017,390.0,9.0,31.0,0.023076923076923078,552.0,28.0,84.0,0.050724637681159424,391.0,19.0,0.04859335038363171,421.0,15.0,0.035629453681710214,93.0,1.0,0.010752688172043012,37.0,2.0,0.05405405405405406
01206,小林美駒,1005,66,198,87375,0.06567164179104477,0.19701492537313434,443.0,24.0,75.0,0.05417607223476298,562.0,42.0,123.0,0.07473309608540925,492.0,41.0,0.08333333333333333,406.0,23.0,0.05665024630541872,81.0,2.0,0.024691358024691357,26.0,0.0,0.0
01207,佐藤翔馬,605,8,35,15258,0.013223140495867768,0.05785123966942149,247.0,2.0,13.0,0.008097165991902834,358.0,6.0,22.0,0.01675977653631285,313.0,6.0,0.019169329073482427,240.0,2.0,0.008333333333333333,43.0,0.0,0.0,9.0,0.0,0.0
01208,田口貫太,2157,111,400,215110,0.05146036161335188,0.1854427445526194,921.0,38.0,143.0,0.04125950054288816,1236.0,73.0,257.0,0.05906148867313916,909.0,58.0,0.0638063806380638,881.0,39.0,0.04426787741203178,313.0,13.0,0.04153354632587859,54.0,1.0,0.018518518518518517
