horse_name,horse_id,umaban,horse_weight,weight_carry,age,sex,distance,surface,condition,course,course_enc,surface_enc,condition_enc,sex_enc,horse_num,num_horses,odds,pop_rank,jockey_name,finish,bracket,race_id,prev_finish,prev2_finish,prev3_finish,avg_finish_3r,best_finish_3r,top3_count_3r,finish_trend,prev_odds_log,rest_days,rest_category,dist_change,dist_change_abs,target
ヒュードロラッシュ,2017103696,11,406,54.5,5,牝,1600,ダ,不良,,10,1,3,1,11,12,15.0,8,臼井健太,10,7,202243021504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ケンブリッジウィズ,2016102390,10,457,54.5,6,牝,1600,ダ,不良,,10,1,3,1,10,12,15.0,8,森泰斗,11,7,202243021504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
トーセンレオ,2015101093,7,562,56.5,7,牡,1600,ダ,不良,,10,1,3,0,7,12,15.0,8,橋本直哉,12,5,202243021504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ネージュフレーズ,2015104530,4,450,54.5,7,牝,1600,ダ,不良,,10,1,3,1,4,9,15.0,8,本田正重,1,3,202243021505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
フルミント,2017102521,5,501,54.5,5,牝,1600,ダ,不良,,10,1,3,1,5,9,15.0,8,山崎誠士,2,4,202243021505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
フォースウィズユー,2018100144,8,542,53.5,4,牝,1600,ダ,不良,,10,1,3,1,8,9,15.0,8,篠谷葵,3,7,202243021505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
コニャックダイヤ,2018104306,7,465,54.5,4,牝,1600,ダ,不良,,10,1,3,1,7,9,15.0,8,矢野貴之,4,6,202243021505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
トップフェイス,2014100016,9,472,55.5,8,セ,1600,ダ,不良,,10,1,3,2,9,9,15.0,8,古岡勇樹,5,8,202243021505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シャドウモノリス,2018104620,6,505,56.5,4,牡,1600,ダ,不良,,10,1,3,0,6,9,15.0,8,森泰斗,6,5,202243021505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ウインカーマイン,2016100249,3,451,56.5,6,牡,1600,ダ,不良,,10,1,3,0,3,9,15.0,8,秋元耕成,7,2,202243021505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クリスリターン,2017101590,2,476,56.5,5,セ,1600,ダ,不良,,10,1,3,2,2,9,15.0,8,張田昂,8,1,202243021505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シラカワカツコ,2017101747,1,416,54.5,5,牝,1600,ダ,不良,,10,1,3,1,1,9,15.0,8,町田直希,9,1,202243021505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ミスターサファリ,2018105039,7,521,56.5,4,牡,1600,ダ,不良,,10,1,3,0,7,12,15.0,8,森泰斗,1,5,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ホウオウハイエスト,2018103513,3,526,54.5,4,牝,1600,ダ,不良,,10,1,3,1,3,12,15.0,8,矢野貴之,2,2,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ゴールドベレー,2018102198,11,458,56.5,4,牡,1600,ダ,不良,,10,1,3,0,11,12,15.0,8,石崎駿,3,7,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
アルバリ,2015100397,2,433,56.5,7,牡,1600,ダ,不良,,10,1,3,0,2,12,15.0,8,秋元耕成,4,1,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ジョイガナール,2018102790,8,516,56.5,4,牡,1600,ダ,不良,,10,1,3,0,8,12,15.0,8,酒井忍,5,5,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
フロントフリップ,2017104896,9,517,56.5,5,牡,1600,ダ,不良,,10,1,3,0,9,12,15.0,8,本田正重,6,6,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シントーキング,2016104089,12,515,56.5,6,セ,1600,ダ,不良,,10,1,3,2,12,12,15.0,8,小杉亮,7,8,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マロンクラージュ,2017105291,10,544,56.5,5,牡,1600,ダ,不良,,10,1,3,0,10,12,15.0,8,保園翔也,8,7,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アミスタ,2018103047,6,478,54.5,4,牝,1600,ダ,不良,,10,1,3,1,6,12,15.0,8,和田譲治,9,4,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ガクチカキッズ,2014105274,1,484,56.5,8,牡,1600,ダ,不良,,10,1,3,0,1,12,15.0,8,山口達弥,10,1,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ホウショウカノコ,2018106683,4,422,54.5,4,牝,1600,ダ,不良,,10,1,3,1,4,12,15.0,8,澤田龍哉,11,3,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
モリトローテローゼ,2016102386,5,469,54.5,6,牝,1600,ダ,不良,,10,1,3,1,5,12,15.0,8,福原杏,12,3,202243021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プレストシャイン,2017106098,3,510,56.5,5,牡,1600,ダ,不良,,10,1,3,0,3,11,15.0,8,小杉亮,1,2,202243021510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
スマイルミュ,2018104233,6,519,54.5,4,牝,1600,ダ,不良,,10,1,3,1,6,11,15.0,8,森泰斗,2,4,202243021510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
マイクハージュ,2018106291,1,462,56.5,4,牡,1600,ダ,不良,,10,1,3,0,1,11,15.0,8,澤田龍哉,3,1,202243021510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ブルーローズ,2016106191,4,444,54.5,6,牝,1600,ダ,不良,,10,1,3,1,4,11,15.0,8,張田昂,4,3,202243021510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
パイロジェン,2016103341,11,439,56.5,6,セ,1600,ダ,不良,,10,1,3,2,11,11,15.0,8,本田正重,5,8,202243021510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ガイセン,2016101053,2,436,56.5,6,牡,1600,ダ,不良,,10,1,3,0,2,11,15.0,8,岡村健司,6,1,202243021510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ビッグバンド,2017101499,9,504,56.5,5,セ,1600,ダ,不良,,10,1,3,2,9,11,15.0,8,野澤憲彦,7,6,202243021510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
モエレコネクター,2016100425,10,516,56.5,6,牡,1600,ダ,不良,,10,1,3,0,10,11,15.0,8,藤本現暉,8,7,202243021510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ゲイムスター,2016105836,8,485,56.5,6,牡,1600,ダ,不良,,10,1,3,0,8,11,15.0,8,今野忠成,9,6,202243021510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コアコンピタンス,2013105502,5,520,53.5,9,セ,1600,ダ,不良,,10,1,3,2,5,11,15.0,8,木間塚龍,10,3,202243021510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
トーセンアイアン,2016103841,7,537,56.5,6,牡,1600,ダ,不良,,10,1,3,0,7,11,15.0,8,町田直希,11,5,202243021510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アイノウィステリア,2017102784,6,532,56.5,5,牡,1600,ダ,不良,,10,1,3,0,6,12,15.0,8,石崎駿,1,4,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
スパイスアップ,2018100510,7,495,56.5,4,牡,1600,ダ,不良,,10,1,3,0,7,12,15.0,8,藤本現暉,2,5,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
キトゥンズルンバ,2018110061,4,461,55.5,4,セ,1600,ダ,不良,,10,1,3,2,4,12,15.0,8,篠谷葵,3,3,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
マイネルスキーブ,2018102154,2,480,56.5,4,牡,1600,ダ,不良,,10,1,3,0,2,12,15.0,8,矢野貴之,4,1,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カッター,2018101230,10,463,56.5,4,牡,1600,ダ,不良,,10,1,3,0,10,12,15.0,8,澤田龍哉,5,7,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
スウォードキング,2016101966,1,448,55.5,6,牡,1600,ダ,不良,,10,1,3,0,1,12,15.0,8,古岡勇樹,6,1,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ピースオブホース,2018105838,3,509,56.5,4,牡,1600,ダ,不良,,10,1,3,0,3,12,15.0,8,藤江渉,7,2,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エデリー,2016103298,12,530,56.5,6,牡,1600,ダ,不良,,10,1,3,0,12,12,15.0,8,伊藤裕人,8,8,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コスモビートイット,2017101937,9,507,56.5,5,牡,1600,ダ,不良,,10,1,3,0,9,12,15.0,8,福原杏,9,6,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
サンナイト,2014100781,11,541,56.5,8,牡,1600,ダ,不良,,10,1,3,0,11,12,15.0,8,張田昂,10,7,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
トゥザキングダム,2014105285,5,490,56.5,8,牡,1600,ダ,不良,,10,1,3,0,5,12,15.0,8,岡村健司,11,3,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラヴィダヴィ,2018100075,8,454,54.5,4,牝,1600,ダ,不良,,10,1,3,1,8,12,15.0,8,酒井忍,12,5,202243021512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シングンジェット,2018100596,2,472,54.0,4,牡,1600,ダ,重,,10,1,2,0,2,9,15.0,8,宮下瞳,1,1,202248021502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
トゥルーウィッシュ,2018104384,10,470,54.0,4,牝,1600,ダ,重,,10,1,2,1,10,9,15.0,8,山田祥雄,2,8,202248021502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
バリエンテレオン,2018100732,7,443,56.0,4,セ,1600,ダ,重,,10,1,2,2,7,9,15.0,8,丹羽克輝,3,6,202248021502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
クジラ,2018103392,4,444,56.0,4,牡,1600,ダ,重,,10,1,2,0,4,9,15.0,8,岡部誠,4,3,202248021502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ルクク,2018101197,6,448,54.0,4,牡,1600,ダ,重,,10,1,2,0,6,9,15.0,8,塚本征吾,5,5,202248021502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
スズカノルナ,2015103625,5,493,54.0,7,牝,1600,ダ,重,,10,1,2,1,5,9,15.0,8,丸山真一,6,4,202248021502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カゼノスバル,2018102188,9,468,56.0,4,牡,1600,ダ,重,,10,1,2,0,9,9,15.0,8,横井将人,7,8,202248021502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ソティラス,2017103288,3,443,52.0,5,牝,1600,ダ,重,,10,1,2,1,3,9,15.0,8,細川智史,8,2,202248021502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
トーホウノーヴァ,2018102455,1,422,56.0,4,牡,1600,ダ,重,,10,1,2,0,1,9,15.0,8,加藤聡一,9,1,202248021502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ユウファースト,2018103356,4,497,54.0,4,牡,1600,ダ,重,,10,1,2,0,4,10,15.0,8,細川智史,1,3,202248021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ノンリファレンス,2018100607,1,399,54.0,4,牝,1600,ダ,重,,10,1,2,1,1,10,15.0,8,村上弘樹,2,1,202248021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
カフジドラド,2018105290,5,502,56.0,4,牡,1600,ダ,重,,10,1,2,0,5,10,15.0,8,加藤聡一,3,4,202248021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
リバティヘッド,2016102886,7,471,54.0,6,牡,1600,ダ,重,,10,1,2,0,7,10,15.0,8,浅野皓大,4,5,202248021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
リコートルーパー,2015102096,2,472,56.0,7,牡,1600,ダ,重,,10,1,2,0,2,10,15.0,8,加藤利征,5,1,202248021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
イエロージニア,2017103990,3,433,54.0,5,牝,1600,ダ,重,,10,1,2,1,3,10,15.0,8,戸部尚実,6,2,202248021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ゴールドランチ,2018102108,10,384,54.0,4,牝,1600,ダ,重,,10,1,2,1,10,10,15.0,8,今井貴大,7,8,202248021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ジェステミニョン,2018102320,6,444,52.0,4,牝,1600,ダ,重,,10,1,2,1,6,10,15.0,8,木之前葵,8,5,202248021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アレヴィクトワール,2018103500,8,499,52.0,4,牝,1600,ダ,重,,10,1,2,1,8,10,15.0,8,塚本征吾,9,6,202248021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
グリフレット,2014105393,9,432,56.0,8,牡,1600,ダ,重,,10,1,2,0,9,10,15.0,8,大畑雅章,10,7,202248021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ペイシャティアラ,2017105735,3,449,54.0,5,牝,1600,ダ,重,,10,1,2,1,3,8,15.0,8,大畑雅章,1,3,202248021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ランボシ,2014105145,2,490,56.0,8,セ,1600,ダ,重,,10,1,2,2,2,8,15.0,8,丹羽克輝,2,2,202248021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
クインザビクトリー,2016101008,4,443,52.0,6,牝,1600,ダ,重,,10,1,2,1,4,8,15.0,8,木之前葵,3,4,202248021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
マイネルパッセ,2013101901,6,474,54.0,9,牡,1600,ダ,重,,10,1,2,0,6,8,15.0,8,浅野皓大,4,6,202248021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ルーサー,2017103941,5,416,56.0,5,セ,1600,ダ,重,,10,1,2,2,5,8,15.0,8,岡部誠,5,5,202248021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ドナヴォルタ,2018103717,1,475,52.0,4,牝,1600,ダ,重,,10,1,2,1,1,8,15.0,8,塚本征吾,6,1,202248021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ルアスドゥーナッハ,2017100578,7,529,56.0,5,牡,1600,ダ,重,,10,1,2,0,7,8,15.0,8,村上弘樹,7,7,202248021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プリンセスダズリン,2017101620,8,480,54.0,5,牝,1600,ダ,重,,10,1,2,1,8,8,15.0,8,戸部尚実,8,8,202248021507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
タニノタビト,2019106456,2,510,56.0,3,牡,1600,ダ,重,,10,1,2,0,2,5,15.0,8,今井貴大,1,2,202248021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
フークリシャール,2019103160,1,481,54.0,3,牡,1600,ダ,重,,10,1,2,0,1,5,15.0,8,塚本征吾,2,1,202248021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
タイムウィスパー,2019102722,4,438,54.0,3,牝,1600,ダ,重,,10,1,2,1,4,5,15.0,8,村上弘樹,3,5,202248021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
アップメイジェイ,2019103579,3,426,52.0,3,牝,1600,ダ,重,,10,1,2,1,3,5,15.0,8,宮下瞳,4,4,202248021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ヘイシリン,2019102474,5,498,56.0,3,牡,1600,ダ,重,,10,1,2,0,5,5,15.0,8,加藤聡一,5,7,202248021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
センショウレサイヤ,2017104099,6,426,52.0,5,牝,1600,ダ,重,,10,1,2,1,6,9,15.0,8,宮下瞳,1,5,202248021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
セイカリス,2018105736,1,475,56.0,4,牡,1600,ダ,重,,10,1,2,0,1,9,15.0,8,今井貴大,2,1,202248021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ブルースウェード,2018100520,7,440,54.0,4,牝,1600,ダ,重,,10,1,2,1,7,9,15.0,8,丸野勝虎,3,6,202248021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ヴェル,2016102382,4,438,54.0,6,牝,1600,ダ,重,,10,1,2,1,4,9,15.0,8,戸部尚実,4,3,202248021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アンタエウス,2016102736,5,453,56.0,6,牡,1600,ダ,重,,10,1,2,0,5,9,15.0,8,村上弘樹,5,4,202248021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キョウワスピネル,2015100186,9,522,56.0,7,牡,1600,ダ,重,,10,1,2,0,9,9,15.0,8,山田祥雄,6,8,202248021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラブオナヴィータ,2017102786,3,481,54.0,5,牝,1600,ダ,重,,10,1,2,1,3,9,15.0,8,岡部誠,7,2,202248021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クロワ,2017104421,2,440,54.0,5,牝,1600,ダ,重,,10,1,2,1,2,9,15.0,8,丸山真一,8,1,202248021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラステラデファルコ,2016104258,8,479,56.0,6,セ,1600,ダ,重,,10,1,2,2,8,9,15.0,8,加藤聡一,9,7,202248021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ハートハーツ,2016103912,7,425,54.0,6,牝,1600,ダ,良,,10,1,0,1,7,11,15.0,8,吉村智洋,1,5,202251021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
レインボーメイプル,2017104709,11,482,54.0,5,牝,1600,ダ,良,,10,1,0,1,11,11,15.0,8,鴨宮祥行,2,8,202251021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ワンダービスケット,2017102750,6,493,54.0,5,牝,1600,ダ,良,,10,1,0,1,6,11,15.0,8,大山真吾,3,4,202251021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ギャラクシーエクス,2011103838,5,467,56.0,11,牡,1600,ダ,良,,10,1,0,0,5,11,15.0,8,田村直也,4,3,202251021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キョウワベルナルド,2014100169,10,470,56.0,8,牡,1600,ダ,良,,10,1,0,0,10,11,15.0,8,中田貴士,5,7,202251021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キャプテンカーク,2017100433,3,450,56.0,5,牡,1600,ダ,良,,10,1,0,0,3,11,15.0,8,井上幹太,6,2,202251021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ムグンファ,2018102610,4,436,54.0,4,牝,1600,ダ,良,,10,1,0,1,4,11,15.0,8,高畑皓一,7,3,202251021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
パワーロワ,2016100899,8,426,56.0,6,牡,1600,ダ,良,,10,1,0,0,8,11,15.0,8,小谷周平,8,6,202251021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
オメガクラージュ,2018104869,2,434,54.0,4,牝,1600,ダ,良,,10,1,0,1,2,11,15.0,8,永井孝典,9,1,202251021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
チェリージャーマン,2018103259,9,463,56.0,4,セ,1600,ダ,良,,10,1,0,2,9,11,15.0,8,松本幸祐,10,6,202251021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クラサンムーン,2016102958,1,430,54.0,6,牝,1600,ダ,良,,10,1,0,1,1,11,15.0,8,高松亮,11,1,202251021503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クリノヴァニラ,2018101215,9,480,54.0,4,牝,1600,ダ,良,,10,1,0,1,9,10,15.0,8,田中学,1,7,202251021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
レオクリスタル,2016101817,3,469,55.0,6,牝,1600,ダ,良,,10,1,0,1,3,10,15.0,8,長谷部駿,2,2,202251021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ミキノエイトビート,2017100723,7,427,54.0,5,牝,1600,ダ,良,,10,1,0,1,7,10,15.0,8,廣瀬航,3,5,202251021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ゴールドランタン,2018103820,10,457,54.0,4,牝,1600,ダ,良,,10,1,0,1,10,10,15.0,8,竹村達也,4,8,202251021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ペルセウステソーロ,2018110069,6,438,56.0,4,牡,1600,ダ,良,,10,1,0,0,6,10,15.0,8,鴨宮祥行,5,5,202251021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プロジェクトエー,2018100506,2,475,56.0,4,牡,1600,ダ,良,,10,1,0,0,2,10,15.0,8,高松亮,6,1,202251021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
チョウコイコイ,2014106434,5,461,55.0,8,牡,1600,ダ,良,,10,1,0,0,5,10,15.0,8,大山龍太,7,4,202251021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クラウンウエイブ,2017100234,4,465,56.0,5,牡,1600,ダ,良,,10,1,0,0,4,10,15.0,8,松木大地,8,3,202251021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ニシノゲンセキ,2015103966,8,477,56.0,7,牡,1600,ダ,良,,10,1,0,0,8,10,15.0,8,大柿一真,9,6,202251021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
オーラルーチェ,2018104573,1,416,54.0,4,牝,1600,ダ,良,,10,1,0,1,1,10,15.0,8,中田貴士,10,1,202251021509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
スナークレジスト,2017102930,10,505,56.0,5,牡,1600,ダ,良,,10,1,0,0,10,12,15.0,8,田中学,1,7,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ハギノアグレッシブ,2015103562,12,485,56.0,7,セ,1600,ダ,良,,10,1,0,2,12,12,15.0,8,吉村智洋,2,8,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
タガノオボロ,2017101724,4,444,54.0,5,牝,1600,ダ,良,,10,1,0,1,4,12,15.0,8,下原理,3,3,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ピコタン,2015103849,11,427,54.0,7,牝,1600,ダ,良,,10,1,0,1,11,12,15.0,8,廣瀬航,4,7,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キール,2015105530,6,504,54.0,7,牝,1600,ダ,良,,10,1,0,1,6,12,15.0,8,大柿一真,5,4,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クイントゥープル,2014100728,5,451,54.0,8,牝,1600,ダ,良,,10,1,0,1,5,12,15.0,8,高松亮,6,3,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
イッチョウ,2015100953,7,458,56.0,7,牡,1600,ダ,良,,10,1,0,0,7,12,15.0,8,田村直也,7,5,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コスモグラトナス,2015100732,8,471,56.0,7,牡,1600,ダ,良,,10,1,0,0,8,12,15.0,8,鴨宮祥行,8,5,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
フミタツティンクル,2016105736,3,444,54.0,6,牝,1600,ダ,良,,10,1,0,1,3,12,15.0,8,大山真吾,9,2,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
バンローズキングス,2016103601,1,498,56.0,6,牡,1600,ダ,良,,10,1,0,0,1,12,15.0,8,渡瀬和幸,10,1,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エイシンピナクル,2018105951,2,418,54.0,4,牝,1600,ダ,良,,10,1,0,1,2,12,15.0,8,井上幹太,11,1,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
フィリーズラン,2016100505,9,426,54.0,6,牝,1600,ダ,良,,10,1,0,1,9,12,15.0,8,永井孝典,12,6,202251021511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アイカーニバル,2019102889,9,481,54.0,3,牝,1600,ダ,良,,10,1,0,1,9,9,15.0,8,吉留孝司,1,8,202242022502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
フィラーズ,2019103171,4,456,56.0,3,牡,1600,ダ,良,,10,1,0,0,4,9,15.0,8,西啓太,2,3,202242022502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
シェナノララ,2019104381,6,420,54.0,3,牝,1600,ダ,良,,10,1,0,1,6,9,15.0,8,国分祐仁,3,5,202242022502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
デュークキング,2019103623,7,442,56.0,3,牡,1600,ダ,良,,10,1,0,0,7,9,15.0,8,岡田大,4,6,202242022502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ウノピュウウノ,2019102344,5,445,54.0,3,牝,1600,ダ,良,,10,1,0,1,5,9,15.0,8,半澤慶実,5,4,202242022502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マリンペガサス,2019104277,1,452,55.0,3,牡,1600,ダ,良,,10,1,0,0,1,9,15.0,8,七夕裕次,6,1,202242022502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ティーズヴィクター,2019103619,8,473,56.0,3,牡,1600,ダ,良,,10,1,0,0,8,9,15.0,8,福原杏,7,7,202242022502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マルノコウキ,2019103371,3,532,56.0,3,牡,1600,ダ,良,,10,1,0,0,3,9,15.0,8,見越彬央,8,2,202242022502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ツクバビリーヴ,2019105813,2,446,54.0,3,牝,1600,ダ,良,,10,1,0,1,2,9,15.0,8,高橋哲也,9,1,202242022502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ユウユウパレス,2019106241,9,396,54.0,3,牝,1600,ダ,良,,10,1,0,1,9,10,15.0,8,吉留孝司,1,7,202242022504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
スイフトマリー,2019100033,1,382,54.0,3,牝,1600,ダ,良,,10,1,0,1,1,10,15.0,8,岡村健司,2,1,202242022504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
