kaisai_key,yyyymmdd,course_name,kaisai_ku,weather_code,turf_baba_code,turf_baba_sa,turf_baba_inner,turf_baba_mid,turf_baba_outer,straight_sa_most,straight_sa_inner,straight_sa_mid,straight_sa_outer,straight_sa_far,dirt_baba_code,dirt_baba_sa,dirt_baba_inner,dirt_baba_mid,dirt_baba_outer,turf_type,grass_height,rain_mid,renzoku_day,data_ku
2021070506,20210925,中京,2,1,1 ,-17.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,12.0,6.5,6,4
2021060407,20210926,中山,1,2,1 ,-18.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,12.0,0.0,7,4
2021070507,20210926,中京,2,2,1 ,-17.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,12.0,6.5,7,4
2021060408,20211002,中山,1,1,3 ,4.0,1,1,1,0.0,0.0,0.0,0.0,0.0,4 ,-25.0,2,2,2,1,12.0,40.5,8,4
2021070508,20211002,中京,2,1,1 ,-22.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,12.0,0.0,8,4
2021060409,20211003,中山,1,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-14.0,2,2,2,1,12.0,40.5,9,4
2021070509,20211003,中京,2,1,1 ,-22.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,12.0,0.0,9,4
2021040501,20211009,新潟,3,2,1 ,-25.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,14.0,9.0,1,4
2021050401,20211009,東京,1,2,1 ,-24.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-7.0,2,2,2,3,16.0,0.0,1,4
2021090401,20211009,阪神,2,1,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,1,4
2021040502,20211010,新潟,3,1,1 ,-25.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,14.0,9.0,2,4
2021050402,20211010,東京,1,2,1 ,-24.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-7.0,2,2,2,3,16.0,0.0,2,4
2021090402,20211010,阪神,2,1,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,2,4
2021040503,20211016,新潟,3,4,2 ,-8.0,1,1,1,1.0,0.0,0.0,0.0,0.0,2 ,-15.0,2,2,2,1,14.0,19.5,3,4
2021050403,20211016,東京,1,2,1 ,-24.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,6.0,3,4
2021090403,20211016,阪神,2,2,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,2.0,3,4
2021040504,20211017,新潟,3,4,2 ,-4.0,1,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,1,14.0,19.5,4,4
2021050404,20211017,東京,1,4,2 ,-21.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,16.0,6.0,4,4
2021090404,20211017,阪神,2,2,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,2.0,4,4
2021040505,20211023,新潟,3,4,3 ,7.0,1,1,1,1.0,1.0,0.0,0.0,0.0,3 ,-24.0,2,2,2,1,14.0,16.5,5,4
2021050405,20211023,東京,1,1,1 ,-21.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-15.0,2,2,2,3,16.0,5.5,5,4
2021090405,20211023,阪神,2,1,1 ,-14.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,1.5,5,4
2021040506,20211024,新潟,3,1,2 ,-4.0,1,1,1,1.0,1.0,0.0,0.0,0.0,3 ,-24.0,2,2,2,1,14.0,16.5,6,4
2021050406,20211024,東京,1,1,1 ,-21.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,5.5,6,4
2021090406,20211024,阪神,2,1,1 ,-14.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,1.5,6,4
2021040507,20211030,新潟,3,1,1 ,-10.0,3,3,1,2.0,2.0,1.0,0.0,0.0,1 ,-16.0,2,2,2,1,14.0,7.5,7,4
2021050407,20211030,東京,1,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,20.5,7,4
2021090407,20211030,阪神,2,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,29.5,7,4
2021040508,20211031,新潟,3,2,1 ,-10.0,3,3,1,2.0,2.0,1.0,0.0,0.0,1 ,-16.0,2,2,2,1,14.0,7.5,8,4
2021050408,20211031,東京,1,2,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,20.5,8,4
2021090408,20211031,阪神,2,2,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,29.5,8,4
2021030201,20211106,福島,3,1,1 ,-16.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,1 ,-5.0,2,2,2,3,16.0,1.0,1,4
2021050501,20211106,東京,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,0.0,9,4
2021090501,20211106,阪神,2,1,1 ,-14.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,9,4
2021030202,20211107,福島,3,1,1 ,-16.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,1 ,-5.0,2,2,2,3,16.0,1.0,2,4
2021050502,20211107,東京,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,0.0,10,4
2021090502,20211107,阪神,2,1,1 ,-14.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,10,4
2021030203,20211113,福島,3,1,1 ,-20.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,16.5,3,4
2021050503,20211113,東京,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,0.0,11,4
2021090503,20211113,阪神,2,1,1 ,-16.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,20.5,11,4
2021030204,20211114,福島,3,1,1 ,-20.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,16.5,4,4
2021050504,20211114,東京,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,0.0,12,4
2021090504,20211114,阪神,2,1,1 ,-16.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,20.5,12,4
2021030205,20211120,福島,3,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,5,4
2021050505,20211120,東京,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,0.0,13,4
2021090505,20211120,阪神,2,1,1 ,-14.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,13,4
2021030206,20211121,福島,3,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,6,4
2021050506,20211121,東京,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,0.0,14,4
2021090506,20211121,阪神,2,1,1 ,-14.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,14,4
2021050507,20211127,東京,1,1,1 ,-24.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,15.5,15,4
2021090507,20211127,阪神,2,1,1 ,-16.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,32.5,15,4
2021050508,20211128,東京,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,15.5,16,4
2021090508,20211128,阪神,2,1,1 ,-16.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,32.5,16,4
2021060501,20211204,中山,1,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,72.0,1,4
2021070601,20211204,中京,3,1,1 ,-17.0,1,1,1,-1.0,-1.0,1.0,1.0,1.0,1 ,-10.0,2,2,2,3,16.0,19.0,1,4
2021090601,20211204,阪神,2,1,1 ,-16.0,3,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,14.0,48.0,17,4
2021060502,20211205,中山,1,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,72.0,2,4
2021070602,20211205,中京,3,1,1 ,-17.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,19.0,2,4
2021090602,20211205,阪神,2,1,1 ,-16.0,3,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,14.0,48.0,18,4
2021060503,20211211,中山,1,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-13.0,2,2,2,3,14.0,66.5,3,4
2021070603,20211211,中京,3,1,1 ,-16.0,1,1,1,-1.0,-1.0,1.0,1.0,1.0,1 ,-5.0,2,2,2,3,16.0,33.0,3,4
2021090603,20211211,阪神,2,1,1 ,-12.0,3,2,1,2.0,2.0,1.0,0.0,0.0,1 ,-4.0,2,2,2,3,14.0,7.0,19,4
2021060504,20211212,中山,1,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-13.0,2,2,2,3,14.0,66.5,4,4
2021070604,20211212,中京,3,1,1 ,-16.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-5.0,2,2,2,3,16.0,33.0,4,4
2021090604,20211212,阪神,2,2,1 ,-12.0,3,2,1,2.0,2.0,1.0,0.0,0.0,1 ,-4.0,2,2,2,3,14.0,7.0,20,4
2021060505,20211218,中山,1,1,2 ,-14.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-15.0,2,2,2,3,14.0,19.0,5,4
2021070605,20211218,中京,3,1,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-4.0,2,2,2,3,16.0,22.0,5,4
2021090605,20211218,阪神,2,2,1 ,-12.0,3,3,2,3.0,3.0,2.0,1.0,0.0,3 ,-10.0,2,2,2,3,14.0,26.5,21,4
2021060506,20211219,中山,1,1,1 ,-16.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-13.0,2,2,2,3,14.0,19.0,6,4
2021070606,20211219,中京,3,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-4.0,2,2,2,3,16.0,22.0,6,4
2021090606,20211219,阪神,2,1,1 ,-12.0,3,3,2,3.0,3.0,2.0,1.0,0.0,2 ,-8.0,2,2,2,3,14.0,26.5,22,4
2021060507,20211225,中山,1,2,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-7.0,2,2,2,3,14.0,0.0,7,4
2021090607,20211225,阪神,2,2,1 ,-12.0,3,3,2,3.0,3.0,2.0,1.0,0.0,1 ,-5.0,2,2,2,3,14.0,0.0,23,4
2021060508,20211226,中山,1,2,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-7.0,2,2,2,3,14.0,0.0,8,4
2021090608,20211226,阪神,2,6,2 ,-8.0,3,3,2,3.0,3.0,2.0,1.0,0.0,3 ,-12.0,2,2,2,3,14.0,0.0,24,4
2021060509,20211228,中山,1,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-7.0,2,2,2,3,14.0,0.0,9,4
2021090609,20211228,阪神,2,2,1 ,-12.0,3,3,2,3.0,3.0,2.0,1.0,0.0,1 ,-5.0,2,2,2,3,14.0,0.0,25,4
2022060101,20220105,中山,1,1,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,0.0,10,4
2022070101,20220105,中京,2,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-5.0,2,2,2,3,16.0,0.0,1,4
2022060102,20220108,中山,1,1,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,7.0,11,4
2022070102,20220108,中京,2,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-5.0,2,2,2,3,16.0,0.0,2,4
2022060103,20220109,中山,1,1,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,7.0,12,4
2022070103,20220109,中京,2,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-5.0,2,2,2,3,16.0,0.0,3,4
2022060104,20220110,中山,1,2,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,7.0,13,4
2022070104,20220110,中京,2,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-5.0,2,2,2,3,16.0,0.0,4,4
2022060105,20220115,中山,1,1,1 ,-7.0,2,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,15.5,14,4
2022070105,20220115,中京,2,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,8.5,5,4
2022100101,20220115,小倉,3,1,1 ,-24.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,6.0,1,4
2022060106,20220116,中山,1,1,1 ,-7.0,2,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,15.5,15,4
2022070106,20220116,中京,2,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,8.5,6,4
2022100102,20220116,小倉,3,2,1 ,-24.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,6.0,2,4
2022060107,20220122,中山,1,1,1 ,-7.0,3,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,14,4
2022070107,20220122,中京,2,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,5,4
2022100103,20220122,小倉,3,1,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,0.0,2,2,2,3,14.0,0.5,3,4
2022060108,20220123,中山,1,2,1 ,-7.0,3,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,15,4
2022070108,20220123,中京,2,2,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,6,4
2022100104,20220123,小倉,3,4,2 ,-15.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,3,14.0,0.5,4,4
2022050101,20220129,東京,1,1,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,1,4
2022070109,20220129,中京,2,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,9,4
2022100105,20220129,小倉,3,1,1 ,-16.0,2,1,1,0.0,0.0,0.0,0.0,0.0,1 ,0.0,2,2,2,3,14.0,0.0,5,4
2022050102,20220130,東京,1,1,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,2,4
2022070110,20220130,中京,2,2,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,10,4
2022100106,20220130,小倉,3,1,1 ,-16.0,2,1,1,0.0,0.0,0.0,0.0,0.0,1 ,0.0,2,2,2,3,14.0,0.0,6,4
2022050103,20220205,東京,1,1,1 ,-21.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,3,4
2022070111,20220205,中京,2,1,1 ,-14.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,0.0,11,4
2022100107,20220205,小倉,3,2,1 ,-10.0,3,3,2,3.0,2.0,1.0,1.0,0.0,1 ,-4.0,2,2,2,3,14.0,0.5,7,4
2022050104,20220206,東京,1,1,1 ,-21.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,4,4
2022070112,20220206,中京,2,2,1 ,-14.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,0.0,12,4
2022100108,20220206,小倉,3,1,1 ,-10.0,3,3,2,3.0,2.0,1.0,1.0,0.0,1 ,-4.0,2,2,2,3,14.0,0.5,8,4
2022050105,20220212,東京,1,1,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,3,14.0,20.5,5,4
2022090101,20220212,阪神,2,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.0,1,4
2022100201,20220212,小倉,3,1,1 ,-12.0,3,3,2,2.0,1.0,1.0,0.0,0.0,1 ,-1.0,2,2,2,3,14.0,0.0,9,4
2022050106,20220213,東京,1,1,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,20.5,6,4
2022090102,20220213,阪神,2,2,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.0,12,4
2022100202,20220213,小倉,3,4,2 ,-6.0,3,3,2,2.0,1.0,1.0,0.0,0.0,3 ,-13.0,2,2,2,3,14.0,0.0,2,4
2022050107,20220219,東京,1,2,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,14.0,2.0,7,4
2022090103,20220219,阪神,2,2,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,14.0,0.0,3,4
2022100203,20220219,小倉,3,4,2 ,-6.0,3,3,2,3.0,3.0,2.0,1.0,0.0,3 ,-10.0,2,2,2,3,14.0,2.0,11,4
2022050108,20220220,東京,1,2,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,2.0,8,4
2022090104,20220220,阪神,2,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,14.0,0.0,4,4
2022100204,20220220,小倉,3,1,1 ,-12.0,3,3,2,3.0,3.0,2.0,1.0,0.0,2 ,-5.0,2,2,2,3,14.0,2.0,12,4
2022060201,20220226,中山,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,1,4
2022090105,20220226,阪神,2,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,5,4
2022100205,20220226,小倉,3,1,1 ,-16.0,3,3,2,3.0,3.0,2.0,1.0,0.0,1 ,-2.0,2,2,2,3,14.0,17.0,13,4
2022060202,20220227,中山,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,2,4
2022090106,20220227,阪神,2,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,6,4
2022100206,20220227,小倉,3,1,1 ,-16.0,3,3,2,3.0,3.0,2.0,1.0,0.0,1 ,-2.0,2,2,2,3,14.0,17.0,14,4
2022060203,20220305,中山,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,3,4
2022090107,20220305,阪神,2,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,10.0,7,4
2022060204,20220306,中山,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,4,4
2022090108,20220306,阪神,2,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,10.0,8,4
2022060205,20220312,中山,1,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,5,4
2022070201,20220312,中京,3,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,0.0,1,4
2022090109,20220312,阪神,2,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,9,4
2022060206,20220313,中山,1,2,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,6,4
2022070202,20220313,中京,3,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,0.0,2,4
2022090110,20220313,阪神,2,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,10,4
2022070203,20220319,中京,3,2,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-5.0,2,2,2,3,16.0,5.0,1,4
2022090111,20220319,阪神,2,2,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,10.0,11,4
2022060207,20220320,中山,1,1,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,14.0,4.0,7,4
2022090112,20220320,阪神,2,1,2 ,-4.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,3,14.0,10.0,12,4
2022060208,20220321,中山,1,2,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-8.0,2,2,2,3,14.0,4.0,8,4
2022070204,20220321,中京,3,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-5.0,2,2,2,3,16.0,5.0,2,4
2022060301,20220326,中山,1,2,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,23.0,9,4
2022070205,20220326,中京,3,2,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-8.0,2,2,2,3,16.0,5.0,5,4
2022090201,20220326,阪神,2,4,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,12.5,13,4
2022060302,20220327,中山,1,2,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,23.0,10,4
2022070206,20220327,中京,3,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-8.0,2,2,2,3,16.0,5.0,6,4
2022090202,20220327,阪神,2,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,12.5,14,4
2022060303,20220402,中山,1,1,2 ,-5.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,14.0,23.5,11,4
2022090203,20220402,阪神,2,1,1 ,-12.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,2.0,15,4
2022060304,20220403,中山,1,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,14.0,23.5,12,4
2022090204,20220403,阪神,2,2,1 ,-12.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,2.0,16,4
2022060305,20220409,中山,1,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,42.0,13,4
2022090205,20220409,阪神,2,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,17,4
2022060306,20220410,中山,1,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,42.0,14,4
2022090206,20220410,阪神,2,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,18,4
2022030101,20220416,福島,3,2,3 ,8.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-10.0,2,2,2,3,16.0,5.0,1,4
2022060307,20220416,中山,1,2,2 ,-10.0,1,1,1,1.0,0.0,0.0,0.0,0.0,2 ,-8.0,2,2,2,3,14.0,17.0,15,4
2022090207,20220416,阪神,2,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,18.5,19,4
2022030102,20220417,福島,3,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,16.0,5.0,2,4
2022060308,20220417,中山,1,1,2 ,-10.0,1,1,1,1.0,0.0,0.0,0.0,0.0,2 ,-8.0,2,2,2,3,14.0,17.0,16,4
2022090208,20220417,阪神,2,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,18.5,20,4
2022030103,20220423,福島,3,1,1 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,3.5,3,4
2022050201,20220423,東京,1,1,1 ,-24.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,3,14.0,69.0,1,4
2022090209,20220423,阪神,2,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,10.5,21,4
2022030104,20220424,福島,3,1,1 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,3.5,4,4
2022050202,20220424,東京,1,2,1 ,-24.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,69.0,2,4
2022090210,20220424,阪神,2,2,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,10.5,22,4
2022030105,20220430,福島,3,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,16.0,0.0,5,4
