race_id,horse_id,corner_position_delta,jockey_trainer_combo_top3_exp
0721420112,11100643.0,4.0,0.2631578947368421
0819530804,11100643.0,5.0,0.25
1021170405,11100643.0,1.0,0.22727272727272727
0618151002,11100647.0,,0.08163265306122448
0618251113,11100647.0,-1.0,0.08080808080808081
0818251107,11100647.0,-1.0,1.0
0918221107,11100647.0,-7.0,
0418271105,11100651.0,,0.0
0518121007,11100651.0,-1.0,0.0
0518171113,11100651.0,-1.0,0.0
0518431004,11100651.0,-6.0,0.22972972972972974
0518511008,11100651.0,1.0,0.0
0619251012,11100651.0,-9.0,0.0
0319110405,11100715.0,,
0419130103,11100715.0,0.0,0.5
0518121208,11100715.0,2.0,0.16666666666666666
0518291013,11100715.0,-9.0,0.0
0618121202,11100715.0,-1.0,0.2647058823529412
0618211015,11100715.0,0.0,0.2571428571428571
0618260911,11100715.0,2.0,0.05263157894736842
0618331205,11100715.0,9.0,0.05
0719110406,11100715.0,1.0,0.0
0719150411,11100715.0,-1.0,0.3333333333333333
0318321103,11100740.0,,0.0
0418251110,11100740.0,-10.0,
0618120907,11100740.0,-11.0,0.0
0818311112,11100740.0,-11.0,0.21621621621621623
0818471012,11100740.0,-5.0,0.1875
0918451106,11100740.0,-10.0,0.12941176470588237
1018221111,11100740.0,-5.0,0.10434782608695652
10182B1106,11100740.0,-8.0,0.10256410256410256
0618131103,11100790.0,,0.25
0518131116,11100796.0,,0.15151515151515152
0118131109,11100822.0,,
0318231108,11100822.0,-2.0,
0518150911,11100822.0,1.0,0.15789473684210525
0518211006,11100822.0,-14.0,0.14285714285714285
0518271009,11100822.0,-9.0,0.125
0518431002,11100822.0,-1.0,0.0
0518471008,11100822.0,-4.0,0.36363636363636365
0519121005,11100822.0,-7.0,0.0
0519181006,11100822.0,-1.0,0.17857142857142858
0618131005,11100822.0,-7.0,0.1111111111111111
0618251007,11100822.0,-1.0,0.10843373493975904
0618431107,11100822.0,0.0,0.1
0618571101,11100822.0,-2.0,0.058823529411764705
0619120908,11100822.0,-1.0,0.10638297872340426
0518151011,11100864.0,,0.23076923076923078
05182B1104,11100864.0,-13.0,0.2
0518331104,11100864.0,-8.0,0.1875
0618241009,11100864.0,-14.0,0.11428571428571428
0618381013,11100864.0,1.0,0.10526315789473684
0918581215,11100864.0,-14.0,0.0
0318321104,11100941.0,,0.0
0618211112,11100941.0,-13.0,0.16666666666666666
0618341102,11100941.0,-13.0,0.5
0618521108,11100941.0,-7.0,0.4
0619141012,11100941.0,-7.0,0.42857142857142855
0818171105,11100941.0,-12.0,
0818240906,11100941.0,-10.0,0.0
0818311103,11100941.0,-9.0,
0818471009,11100941.0,-12.0,
0819241015,11100941.0,-8.0,
0819351004,11100941.0,-16.0,
08193B1002,11100941.0,-10.0,0.0
0918151006,11100941.0,-5.0,0.0
0318121212,11100951.0,,
0718160906,11100951.0,-11.0,0.14285714285714285
0718360906,11100951.0,-17.0,0.2
0718230403,11100964.0,,0.6
0718310103,11100964.0,2.0,0.6666666666666666
0318321107,11101002.0,,0.0
0518241006,11101002.0,-10.0,0.2
05182A1017,11101002.0,-7.0,0.0
0618120916,11101002.0,-6.0,0.0
0618211116,11101002.0,-6.0,
0618341106,11101002.0,-7.0,0.0
0718211104,11101002.0,-7.0,0.14285714285714285
0718411104,11101002.0,-5.0,0.07692307692307693
0818171101,11101002.0,-12.0,
0818240902,11101002.0,-8.0,
0918351006,11101002.0,-7.0,0.0
0918591209,11101002.0,-6.0,0.0
0618141112,11101031.0,,
0818281112,11101031.0,-11.0,0.0
0918351103,11101031.0,-8.0,0.0
0319261214,11101037.0,,
0319340804,11101037.0,0.0,0.0
0419230808,11101037.0,0.0,0.0
0420361208,11101037.0,-1.0,0.0
0519230811,11101037.0,-9.0,0.0
0519290812,11101037.0,-10.0,0.0
0519350805,11101037.0,-1.0,0.25
0519440610,11101037.0,-2.0,0.0
0520170405,11101037.0,-2.0,0.0
0520210807,11101037.0,-12.0,0.16666666666666666
0520420606,11101037.0,-2.0,0.0
0620350802,11101037.0,-6.0,0.09090909090909091
0620440811,11101037.0,-6.0,0.05
0718351210,11101037.0,-6.0,0.3333333333333333
1018231205,11101037.0,-15.0,0.16666666666666666
1018290805,11101037.0,-5.0,0.14285714285714285
0319230403,11101038.0,,
0319310501,11101038.0,0.0,1.0
0320250401,11101038.0,-3.0,1.0
0419130408,11101038.0,3.0,0.5
0420230806,11101038.0,4.0,0.6
0618240414,11101038.0,1.0,0.42857142857142855
0618510810,11101038.0,1.0,
0618571011,11101038.0,3.0,
0619130810,11101038.0,0.0,0.5
0619510805,11101038.0,3.0,
0620210810,11101038.0,0.0,0.4444444444444444
0718130506,11101038.0,-1.0,0.4
0818280403,11101038.0,-2.0,0.36363636363636365
0820210802,11101038.0,-3.0,0.3333333333333333
0918340410,11101038.0,1.0,0.38461538461538464
0919340406,11101038.0,0.0,0.0
0818250401,11101041.0,,0.09090909090909091
08183C0412,11101041.0,1.0,0.16666666666666666
0818420404,11101041.0,0.0,0.23076923076923078
0818580405,11101041.0,-1.0,0.21428571428571427
0819260402,11101041.0,0.0,0.2
0918120404,11101041.0,-4.0,0.23529411764705882
0918220407,11101041.0,-1.0,0.2777777777777778
0918340409,11101041.0,2.0,0.2631578947368421
1018270405,11101041.0,1.0,0.3076923076923077
0218161106,11101042.0,,0.08695652173913043
0218211105,11101042.0,-5.0,0.2
0518271013,11101042.0,0.0,
0818331004,11101042.0,-1.0,0.2037037037037037
0918241003,11101042.0,-1.0,0.234375
0918321111,11101042.0,0.0,0.175
0419311106,11101045.0,,
0518350408,11101045.0,-2.0,
0520220906,11101045.0,1.0,0.4117647058823529
0618260909,11101045.0,-9.0,0.0
0619450912,11101045.0,4.0,0.14285714285714285
0619541207,11101045.0,1.0,0.3888888888888889
0620380911,11101045.0,-16.0,0.11864406779661017
0718460407,11101045.0,-2.0,0.0
0820280910,11101045.0,-1.0,0.16129032258064516
1018121014,11101045.0,-9.0,0.0
1020141003,11101045.0,8.0,0.0
0418281106,11101046.0,,0.0
0419281106,11101046.0,-6.0,0.5
0618141104,11101046.0,-9.0,0.16666666666666666
0618281004,11101046.0,-5.0,0.3
0618381008,11101046.0,-3.0,0.2727272727272727
0619151005,11101046.0,-4.0,0.0
0619461103,11101046.0,-12.0,1.0
0818581103,11101046.0,-11.0,
0819341109,11101046.0,-7.0,
0819581115,11101046.0,-9.0,0.2903225806451613
0518240805,11101089.0,,0.26666666666666666
0518440808,11101089.0,2.0,0.5384615384615384
0519291009,11101089.0,1.0,0.2
0519550904,11101089.0,0.0,0.0
0618350804,11101089.0,1.0,0.0
0618431011,11101089.0,-2.0,0.4166666666666667
0618560907,11101089.0,2.0,0.43137254901960786
0619130910,11101089.0,5.0,0.4230769230769231
0620150906,11101089.0,-2.0,0.0
0718351001,11101089.0,0.0,0.3076923076923077
0719351015,11101089.0,4.0,0.1
0719461205,11101089.0,2.0,0.23529411764705882
0818540808,11101089.0,0.0,0.5
0918130803,11101089.0,-2.0,0.22580645161290322
0919350915,11101089.0,-1.0,0.10526315789473684
1018220901,11101089.0,0.0,0.1
0518131113,11101095.0,,0.2
0618280906,11101095.0,-2.0,0.17391304347826086
0618521004,11101095.0,-4.0,0.41304347826086957
0818141008,11101095.0,-3.0,
0819141009,11101095.0,-2.0,0.0
0918561008,11101095.0,-2.0,0.3333333333333333
0418110402,11101117.0,,0.0
0718130404,11101117.0,1.0,
0318230906,11101125.0,,
0518510903,11101125.0,3.0,1.0
0519420908,11101125.0,-1.0,0.2631578947368421
0519521112,11101125.0,0.0,0.2
0521440904,11101125.0,0.0,0.25
0522450908,11101125.0,4.0,0.2857142857142857
0618371106,11101125.0,1.0,0.2727272727272727
0618581101,11101125.0,1.0,0.6666666666666666
0619371105,11101125.0,1.0,0.30434782608695654
0619511101,11101125.0,1.0,0.2
0620371106,11101125.0,1.0,0.3333333333333333
0621371104,11101125.0,1.0,0.35714285714285715
0621571003,11101125.0,-3.0,0.3333333333333333
0622371107,11101125.0,1.0,0.3548387096774194
0622571001,11101125.0,0.0,0.375
0919150811,11101125.0,1.0,0.3023255813953488
0920150802,11101125.0,1.0,0.3333333333333333
0920530804,11101125.0,1.0,0.34782608695652173
0922190805,11101125.0,0.0,0.3469387755102041
0118111110,11101149.0,,1.0
0118231107,11101149.0,-2.0,
0518260912,11101149.0,-2.0,0.3333333333333333
0518491003,11101149.0,-3.0,0.2
0519241006,11101149.0,-2.0,0.2857142857142857
0520151016,11101149.0,-4.0,
05202A1009,11101149.0,-14.0,0.4
0618271009,11101149.0,-2.0,0.2
0618371016,11101149.0,0.0,0.325
0618481108,11101149.0,0.0,0.2
0618521006,11101149.0,-4.0,0.23809523809523808
0619161111,11101149.0,-5.0,0.20833333333333334
0619280906,11101149.0,1.0,0.2
0619591004,11101149.0,-6.0,0.20689655172413793
0620170909,11101149.0,-13.0,0.2826086956521739
0620381209,11101149.0,0.0,0.288135593220339
0318111215,11101158.0,,0.2
0518330406,11101180.0,,0.08333333333333333
0418130410,11101189.0,,0.0
0618130807,11101189.0,-2.0,0.125
0618240406,11101189.0,-6.0,0.1111111111111111
0719161104,11101337.0,,0.0
0818121009,11101337.0,1.0,
0818261009,11101337.0,0.0,0.08333333333333333
0818431006,11101337.0,0.0,0.07142857142857142
0818481004,11101337.0,-7.0,0.11764705882352941
0818531007,11101337.0,1.0,0.1
0819150906,11101337.0,2.0,0.1111111111111111
0918110904,11101337.0,2.0,0.16666666666666666
0918181105,11101337.0,0.0,0.0
0918241010,11101337.0,0.0,0.19333333333333333
0918541003,11101337.0,0.0,0.21052631578947367
0918571005,11101337.0,0.0,0.2
0919120901,11101337.0,2.0,0.125
0919141001,11101337.0,-1.0,0.08333333333333333
0919431107,11101337.0,-12.0,0.208955223880597
0919491012,11101337.0,-1.0,0.21739130434782608
0518121004,11101463.0,,0.0
0618131004,11101463.0,0.0,0.2222222222222222
0318220403,11101476.0,,0.0
0319150405,11101476.0,0.0,
0418160511,11101476.0,0.0,0.2
0419250109,11101476.0,3.0,
0419310407,11101476.0,1.0,
0618210409,11101476.0,0.0,0.3076923076923077
0619130807,11101476.0,-2.0,0.0
0619460802,11101476.0,1.0,0.26666666666666666
0718240406,11101476.0,0.0,0.29411764705882354
0719450507,11101476.0,6.0,0.0
0220130802,11101479.0,,0.0
0220161008,11101479.0,-9.0,0.0
0220230803,11101479.0,-5.0,0.0
0318310804,11101479.0,-8.0,1.0
0319360706,11101479.0,-13.0,0.5
0320180811,11101479.0,-13.0,0.14285714285714285
0320331011,11101479.0,-10.0,0.0
0418150802,11101479.0,-9.0,0.2
0419150904,11101479.0,-8.0,0.3333333333333333
0718330804,11101479.0,-13.0,0.3333333333333333
0718371215,11101479.0,-3.0,0.1
0720251213,11101479.0,-6.0,0.3
0818130813,11101479.0,-16.0,0.21052631578947367
0819140808,11101479.0,-11.0,0.23636363636363636
08203A0812,11101479.0,-10.0,0.0
0919441208,11101479.0,-14.0,0.14754098360655737
1018241211,11101479.0,-7.0,0.0
10182C0812,11101479.0,-12.0,0.0
1019160714,11101479.0,-10.0,0.18032786885245902
1019170809,11101479.0,-12.0,0.1935483870967742
1019261206,11101479.0,-11.0,0.13636363636363635
10192C0817,11101479.0,-16.0,0.14444444444444443
1020110806,11101479.0,-9.0,0.14285714285714285
1020171215,11101479.0,-10.0,0.3333333333333333
1020240712,11101479.0,-15.0,0.1518987341772152
0119141005,11101513.0,,
0119241201,11101513.0,3.0,
0219151208,11101513.0,0.0,0.6666666666666666
0219241012,11101513.0,-1.0,0.4
0719421005,11101513.0,-6.0,
0819251006,11101513.0,1.0,0.3333333333333333
0819350910,11101513.0,-1.0,0.25
0819391208,11101513.0,-1.0,0.16666666666666666
0819531208,11101513.0,-3.0,0.0
0819561008,11101513.0,-4.0,0.2857142857142857
0820391204,11101513.0,0.0,0.3235294117647059
0919591004,11101513.0,-6.0,0.25
0920310911,11101513.0,-2.0,0.21153846153846154
0920331005,11101513.0,-5.0,0.20754716981132076
1019161212,11101513.0,-2.0,0.11666666666666667
04182A1004,11101542.0,,0.0
0519381108,11101542.0,-3.0,0.0
0619111010,11101542.0,-8.0,
0718321104,11101542.0,-12.0,
0718381106,11101542.0,-14.0,0.25
0818361109,11101542.0,-6.0,0.0
08183C1006,11101542.0,-4.0,0.2727272727272727
0818481111,11101542.0,-5.0,0.0
0818581205,11101542.0,-4.0,0.16666666666666666
0819151109,11101542.0,-6.0,0.14285714285714285
0819251104,11101542.0,-4.0,0.125
0819321105,11101542.0,-7.0,0.1
0819361106,11101542.0,-9.0,0.08333333333333333
08193C1010,11101542.0,-11.0,0.07142857142857142
0918361110,11101542.0,-11.0,0.06666666666666667
0918421104,11101542.0,-5.0,0.05263157894736842
0918551108,11101542.0,-6.0,0.047619047619047616
0919121108,11101542.0,-6.0,0.045454545454545456
0919221116,11101542.0,-10.0,0.043478260869565216
0918111113,11101638.0,,0.1111111111111111
0418141205,11101687.0,,0.11764705882352941
0618341203,11101687.0,-2.0,0.23076923076923078
0418231108,11101693.0,,0.46153846153846156
0518161012,11101693.0,-15.0,0.0
0518241010,11101693.0,-10.0,0.0
05182A1011,11101693.0,-8.0,0.0
0518491010,11101693.0,-9.0,
0518541010,11101693.0,-10.0,0.0
0618421001,11101693.0,-12.0,0.2653061224489796
0618521007,11101693.0,-11.0,0.0
0618120910,11101698.0,,0.34328358208955223
0618211107,11101698.0,-1.0,0.0
0319211102,11101727.0,,
0320351101,11101727.0,-8.0,
0418131105,11101727.0,-15.0,0.5
0418291008,11101727.0,-4.0,
0418361104,11101727.0,-2.0,
0419291002,11101727.0,-17.0,0.0
0420331007,11101727.0,-14.0,0.25
0521211014,11101727.0,-5.0,0.125
0618561008,11101727.0,-17.0,0.0
0619141010,11101727.0,-12.0,0.0
0619211104,11101727.0,-10.0,0.0
0619461007,11101727.0,-10.0,0.0
0620561002,11101727.0,-11.0,0.0
0621251009,11101727.0,-14.0,0.08333333333333333
0721131013,11101727.0,-15.0,
0819241005,11101727.0,-12.0,0.0
08193B1006,11101727.0,-14.0,
0820241012,11101727.0,-15.0,0.07142857142857142
0919481001,11101727.0,-12.0,0.4
1020271114,11101727.0,-11.0,0.18604651162790697
0718361206,11101737.0,,0.0
0719121204,11101737.0,-10.0,0.0
0818171207,11101737.0,-8.0,0.0
0818271210,11101737.0,-8.0,0.045454545454545456
0818321205,11101737.0,-8.0,0.041666666666666664
0818430901,11101737.0,-7.0,0.037037037037037035
0818471206,11101737.0,-6.0,0.034482758620689655
0818511203,11101737.0,-11.0,0.06666666666666667
0819241215,11101737.0,-11.0,0.0
0918240807,11101737.0,-9.0,0.0425531914893617
0918360915,11101737.0,-11.0,0.07692307692307693
0918571207,11101737.0,-13.0,0.07142857142857142
0919161207,11101737.0,-10.0,0.0
0118161101,11101738.0,,
0618121005,11101738.0,1.0,0.0
0718131112,11101761.0,,0.0
0718331005,11101761.0,-3.0,0.0
0818240808,11101761.0,1.0,0.08
0818270803,11101761.0,2.0,0.2857142857142857
0918151208,11101761.0,-1.0,0.3076923076923077
0918341002,11101761.0,0.0,0.06666666666666667
0918381213,11101761.0,-2.0,0.06451612903225806
0318230105,11101773.0,,0.0
0318270103,11101773.0,4.0,0.5
04182C0413,11101773.0,6.0,0.6
0518240911,11101773.0,4.0,0.0
05182C0803,11101773.0,0.0,0.0
0518410412,11101773.0,4.0,0.5
0518550804,11101773.0,0.0,0.5714285714285714
0618450401,11101773.0,6.0,0.5
0619130808,11101773.0,1.0,0.5555555555555556
0919150807,11101773.0,0.0,0.6363636363636364
1019210807,11101773.0,-3.0,0.5294117647058824
0418181109,11101774.0,,0.5
0418221109,11101774.0,-7.0,0.5
0418361107,11101774.0,-11.0,
0419361108,11101774.0,-10.0,0.6
0618361101,11101774.0,-18.0,
0919551103,11101774.0,-11.0,0.15151515151515152
0418351109,11101782.0,,
0518561201,11101782.0,-1.0,0.0
0519220905,11101782.0,-4.0,0.2
0618561206,11101782.0,-2.0,0.0
0618591213,11101782.0,0.0,0.0
0619161214,11101782.0,-3.0,0.5
0619211005,11101782.0,-14.0,0.5
0619340903,11101782.0,-5.0,
0718141010,11101782.0,-4.0,0.0
0719241103,11101782.0,0.0,
0818240814,11101782.0,0.0,0.16666666666666666
0818170705,11101783.0,,0.0
0118121002,11101806.0,,
0118241010,11101806.0,-5.0,
0218241203,11101806.0,-4.0,0.16666666666666666
0518271212,11101806.0,1.0,0.3333333333333333
0518490913,11101806.0,-3.0,0.0
0519151212,11101806.0,-12.0,0.3333333333333333
0618510706,11101806.0,-8.0,0.0
0818110803,11101806.0,-11.0,
0818221208,11101806.0,-6.0,0.0
0818281214,11101806.0,1.0,0.2
08183B0901,11101806.0,-2.0,0.3333333333333333
0918151209,11101806.0,0.0,0.40425531914893614
0918271204,11101806.0,-1.0,0.1111111111111111
0918590904,11101806.0,-4.0,
0318340504,11101814.0,,
0321110410,11101814.0,0.0,0.0
0322210404,11101814.0,-2.0,0.0
0419170414,11101814.0,0.0,
0419310410,11101814.0,-2.0,0.0
0421210104,11101814.0,9.0,
0421570404,11101814.0,4.0,0.0
0519550808,11101814.0,2.0,0.2857142857142857
0618111108,11101814.0,0.0,
0619230404,11101814.0,-1.0,0.25
0621120812,11101814.0,0.0,0.5
0718380408,11101814.0,1.0,0.3333333333333333
0718430409,11101814.0,0.0,0.3
0719160405,11101814.0,2.0,0.2727272727272727
0818111006,11101830.0,,0.05263157894736842
0818150910,11101830.0,-2.0,0.2641509433962264
0818211105,11101830.0,-2.0,0.09090909090909091
0318360514,11101837.0,,
0718380808,11101837.0,-6.0,0.16666666666666666
0918230711,11101837.0,-6.0,0.15625
0419120404,11101909.0,,0.5714285714285714
0419180405,11101909.0,0.0,0.5
0719150414,11101909.0,3.0,0.19444444444444445
0818141109,11101909.0,1.0,0.2727272727272727
0918151103,11101909.0,-3.0,0.18181818181818182
0618221209,11101958.0,,0.2923076923076923
0718231213,11101958.0,-12.0,0.0
0118161114,11102026.0,,0.2
0518121109,11102026.0,-5.0,0.16129032258064516
0618281005,11102026.0,-8.0,0.08
0818281101,11102026.0,-8.0,0.16666666666666666
0218131102,11102050.0,,0.0
0218221108,11102050.0,-4.0,0.16666666666666666
0518151014,11102050.0,-9.0,0.2926829268292683
0518431105,11102050.0,-10.0,0.0
0318110413,11102076.0,,
0418130106,11102076.0,0.0,1.0
0419170114,11102076.0,3.0,0.5
0718220509,11102076.0,3.0,0.3333333333333333
08183C0404,11102076.0,3.0,0.5
0518320810,11102100.0,,0.13043478260869565
0418291105,11102102.0,,0.0
0519161012,11102102.0,0.0,0.14285714285714285
0618110914,11102102.0,-13.0,0.08333333333333333
0618241003,11102102.0,2.0,0.15384615384615385
0618321105,11102102.0,-4.0,0.26666666666666666
0618441103,11102102.0,-5.0,0.1111111111111111
0619121110,11102102.0,1.0,0.13333333333333333
0619241006,11102102.0,2.0,0.14285714285714285
0118241205,11102115.0,,
0119111101,11102115.0,0.0,0.25
0419161101,11102115.0,-1.0,0.21428571428571427
0519471009,11102115.0,-3.0,0.6
0520461005,11102115.0,-3.0,
0520591110,11102115.0,-2.0,0.2
0521181007,11102115.0,-1.0,
0718141002,11102115.0,-1.0,0.2631578947368421
0718231003,11102115.0,1.0,0.24
0718320901,11102115.0,-5.0,
0719111108,11102115.0,-2.0,0.4
0720141104,11102115.0,0.0,0.0
0818350908,11102115.0,-3.0,0.3333333333333333
0819541015,11102115.0,1.0,0.13513513513513514
0918591007,11102115.0,-1.0,0.2222222222222222
0919270905,11102115.0,-3.0,0.2
0920241008,11102115.0,-3.0,0.21428571428571427
1018221008,11102115.0,-1.0,0.18666666666666668
1021111104,11102115.0,0.0,0.21739130434782608
0219131109,11102128.0,,0.5
0219221107,11102128.0,1.0,0.3333333333333333
0318361105,11102128.0,3.0,0.0
0518471116,11102128.0,2.0,0.0
0619241011,11102128.0,0.0,0.5
0619441105,11102128.0,4.0,0.6
0718361112,11102128.0,3.0,0.3333333333333333
0719121113,11102128.0,0.0,0.35
0819231114,11102128.0,0.0,0.5238095238095238
0918591109,11102128.0,1.0,0.2857142857142857
0618150910,11102141.0,,
0718141209,11102144.0,,0.06818181818181818
0118221109,11102151.0,,
0119221113,11102151.0,6.0,0.25
0218241103,11102151.0,-5.0,0.0
0518491112,11102151.0,2.0,0.391304347826087
0519321103,11102151.0,-8.0,0.2222222222222222
0618221102,11102151.0,-12.0,0.3333333333333333
0618311111,11102151.0,0.0,0.3620689655172414
0618581116,11102151.0,0.0,0.3770491803278688
0619171111,11102151.0,1.0,0.3333333333333333
0619311104,11102151.0,-1.0,0.18181818181818182
0818381114,11102166.0,,0.0
0918231113,11102166.0,-6.0,0.17543859649122806
0318150506,11102177.0,,
0319270405,11102177.0,0.0,1.0
0419290803,11102177.0,-1.0,0.75
0519370811,11102177.0,-4.0,0.375
0618240404,11102177.0,-1.0,0.3333333333333333
0718130501,11102177.0,3.0,0.3333333333333333
0718430504,11102236.0,,
0719110509,11102236.0,0.0,0.0
0818280409,11102236.0,2.0,0.2
1018210803,11102236.0,0.0,0.0
0318110514,11102273.0,,
0418110110,11102273.0,0.0,0.3333333333333333
0518160814,11102273.0,3.0,0.09090909090909091
0618240405,11102273.0,3.0,0.07692307692307693
0718250708,11102273.0,0.0,0.3125
05182A1214,11102290.0,,
0718251110,11102290.0,-1.0,0.0
0818321005,11102290.0,0.0,0.4
0818411113,11102290.0,4.0,0.3106060606060606
0918121005,11102290.0,-2.0,0.3076923076923077
0918431104,11102290.0,1.0,0.14285714285714285
1018291104,11102290.0,-1.0,0.2916666666666667
0618151008,11102351.0,,0.0
0118161106,11102464.0,,1.0
0119161110,11102464.0,0.0,0.3333333333333333
0218131110,11102464.0,0.0,0.16666666666666666
0218221102,11102464.0,0.0,0.25
0219221102,11102464.0,2.0,0.2727272727272727
0318361109,11102464.0,0.0,0.14285714285714285
0518261007,11102464.0,-1.0,0.19047619047619047
0618121009,11102464.0,5.0,0.18181818181818182
0618241006,11102464.0,0.0,0.17647058823529413
0618531114,11102464.0,0.0,0.05555555555555555
0619321111,11102464.0,-3.0,0.19444444444444445
0619441108,11102464.0,1.0,0.20512820512820512
0619531108,11102464.0,0.0,0.2
0819161114,11102464.0,5.0,0.3297644539614561
0819431104,11102464.0,-8.0,0.16326530612244897
0918481112,11102464.0,0.0,0.2926829268292683
0919281108,11102464.0,-9.0,0.3198887343532684
0318110411,11102512.0,,
0418110111,11102512.0,6.0,0.5
0518370803,11102512.0,2.0,0.3
0518450902,11102512.0,1.0,0.3333333333333333
0818131013,11102515.0,,0.2
0320161104,11102525.0,,0.125
0418231101,11102525.0,-10.0,0.42857142857142855
0418341101,11102525.0,-6.0,0.0
0518110901,11102525.0,-6.0,0.34615384615384615
0518311106,11102525.0,-8.0,
0618150902,11102525.0,-9.0,0.5
0619421011,11102525.0,-10.0,0.3333333333333333
0620341111,11102525.0,-16.0,0.2
0718371101,11102525.0,-15.0,0.42857142857142855
0818391009,11102525.0,-11.0,0.3018867924528302
0818511005,11102525.0,-13.0,0.2962962962962963
0818561209,11102525.0,-12.0,0.2882882882882883
0819211114,11102525.0,-12.0,0.3333333333333333
0918171003,11102525.0,-8.0,0.28061224489795916
0918331102,11102525.0,-14.0,0.27450980392156865
0918381016,11102525.0,-10.0,0.25
0919171014,11102525.0,-12.0,0.2830188679245283
0919261201,11102525.0,-11.0,0.2468354430379747
0919341011,11102525.0,0.0,0.24074074074074073
0919381004,11102525.0,-2.0,0.25
0118161110,11102556.0,,0.0
0119161108,11102556.0,-1.0,0.5
