race_id,category,horses
202407040204,上昇度,1ジェイ8シティ15シンゼ調子偏差値へ
202407040205,能力,5メイシ6オデッ8エリータイム指数へ
202407040205,上昇度,4ペプチ6オデッ8エリー調子偏差値へ
202407040206,能力,2ズバッ5レッド7グランタイム指数へ
202407040206,上昇度,4グレイ5レッド16トルー調子偏差値へ
202407040207,能力,5サーテ10ホーク11タナバタイム指数へ
202407040207,上昇度,2ストー7ダオラ12ポジテ調子偏差値へ
202407040208,能力,9トモジ12マーシ16ビダータイム指数へ
202407040208,上昇度,6ブライ15ビーグ16ビダー調子偏差値へ
202407040209,能力,5シルバ6サウン7プロクタイム指数へ
202407040209,上昇度,1ネーブ3ダイシ6サウン調子偏差値へ
202407040210,能力,3ルージ8フィル11ヒルノタイム指数へ
202407040210,上昇度,1マヴォ14ドゥー16ペプチ調子偏差値へ
202407040211,能力,2レモン12サンラ16ガイアタイム指数へ
202407040211,上昇度,4ペプチ12サンラ15グロリ調子偏差値へ
202407040212,能力,2フェス3オルト8アメジタイム指数へ
202407040212,上昇度,1マコト7グラヴ12ミッキ調子偏差値へ
202407040301,能力,3プリン9シウダ10マンノタイム指数へ
202407040301,上昇度,3プリン5トリュ10マンノ調子偏差値へ
202407040302,能力,1ドリー8トクシ10ハリウタイム指数へ
202407040302,上昇度,1ドリー5リゼレ10ハリウ調子偏差値へ
202407040303,能力,4モモン5タマモ7サクソタイム指数へ
202407040303,上昇度,1タガノ2ルージ7サクソ調子偏差値へ
202407040304,能力,3ショウ5マテン6ロードタイム指数へ
202407040304,上昇度,1コパカ3ショウ10ジェッ調子偏差値へ
202407040306,能力,2レイワ6ヒット16ヒロノタイム指数へ
202407040306,上昇度,2レイワ3ダノン11マテン調子偏差値へ
202407040307,能力,2マイネ3フェス6グルータイム指数へ
202407040307,上昇度,4オメガ6グルー15アラナ調子偏差値へ
202407040308,能力,1トモジ5ヨシノ10ザウリタイム指数へ
202407040308,上昇度,4カツラ7ムコウ12パレフ調子偏差値へ
202407040309,能力,1テレサ2ピコロ3ウォータイム指数へ
202407040309,上昇度,2ピコロ5イリフ7アスタ調子偏差値へ
202407040310,能力,5スナー13アルフ15レッドタイム指数へ
202407040310,上昇度,2メイシ11メイシ13アルフ調子偏差値へ
202407040311,能力,3キング8デシエ10ロードタイム指数へ
202407040311,上昇度,1ベリー12エヒト15ジェイ調子偏差値へ
202407040312,能力,10シルバ11フライ16ラブカタイム指数へ
202407040312,上昇度,14ベルタ16ラブカ17モンレ調子偏差値へ
202407040401,能力,1ハルサ2リクエ7モズタタイム指数へ
202407040401,上昇度,6コンパ10ビアン11シュガ調子偏差値へ
202407040402,能力,5トーセ9バレア12タイセタイム指数へ
202407040402,上昇度,3シュタ10ブレイ13オッフ調子偏差値へ
202407040403,能力,5ヤマカ6イノセ8ゼンノタイム指数へ
202407040403,上昇度,6イノセ9ブルー13ソーニ調子偏差値へ
202407040404,能力,4ネーヴ8デリュ15グレータイム指数へ
202407040404,上昇度,6ビップ7トーア8デリュ調子偏差値へ
202407040406,能力,7ゼンダ9ロスト11アスクタイム指数へ
202407040406,上昇度,1クヴェ6ウヌボ7ゼンダ調子偏差値へ
202407040407,能力,3アクア8オーパ13レイピタイム指数へ
202407040407,上昇度,3アクア8オーパ13レイピ調子偏差値へ
202407040408,能力,2エチャ5メッエ9エンドタイム指数へ
202407040408,上昇度,10ポルト12ブリッ14ノルド調子偏差値へ
202407040409,能力,1アイフ5ヒヒー8キングタイム指数へ
202407040409,上昇度,2ワンパ4ビルン9キャス調子偏差値へ
202407040410,能力,6エルデ7ナヴォ13タケトタイム指数へ
202407040410,上昇度,1インテ3メイシ4バンフ調子偏差値へ
202407040411,能力,3トーホ7ヤマニ12スリータイム指数へ
202407040411,上昇度,9アスク10アドヴ12スリー調子偏差値へ
202407040412,能力,7バレル12デルシ15アルトタイム指数へ
202407040412,上昇度,8ホウオ12デルシ14クィー調子偏差値へ
202407040501,能力,1ボル8カペル15ショウタイム指数へ
202407040501,上昇度,7クラウ8カペル15ショウ調子偏差値へ
202407040502,能力,3サイモ5エーリ15ヒヒータイム指数へ
202407040502,上昇度,10イッツ11サンマ13シゲル調子偏差値へ
202407040503,能力,8トロピ9ビバッ15スタータイム指数へ
202407040503,上昇度,5ヒデシ7メイシ14ニホン調子偏差値へ
202407040504,能力,3ハーモ4ブラッ15ハーフタイム指数へ
202407040504,上昇度,5セレー14カルミ16セイプ調子偏差値へ
202407040505,能力,4クラリ8レッド10ノラリタイム指数へ
202407040505,上昇度,9ロカヒ10ノラリ13マイネ調子偏差値へ
202407040506,能力,2ララマ5アオカ14グランタイム指数へ
202407040506,上昇度,6ドゥラ7クイン11ウィウ調子偏差値へ
202407040507,能力,4ゼンダ13アーク14ソニッタイム指数へ
202407040507,上昇度,4ゼンダ7エリカ11テイエ調子偏差値へ
202407040508,能力,5ヤマニ13ショウ15タガノタイム指数へ
202407040508,上昇度,2サルヴ4キング12ローゼ調子偏差値へ
202407040509,能力,4ドゥア5タガノ8ポッドタイム指数へ
202407040509,上昇度,3アメリ6ヤマニ10ラブア調子偏差値へ
202407040510,能力,2エムズ4ランス13メイシタイム指数へ
202407040510,上昇度,5パンデ11ユイノ12ファイ調子偏差値へ
202407040511,能力,2ヘニー3マルブ10フタイタイム指数へ
202407040511,上昇度,7コルド8フジマ12リチャ調子偏差値へ
202407040512,能力,6スカイ12ビダー14トンジタイム指数へ
202407040512,上昇度,2ジュン13ソング18ダノン調子偏差値へ
202407040601,能力,5タイセ8ウィズ13エポエタイム指数へ
202407040601,上昇度,10イリバ11バヤシ12サイモ調子偏差値へ
202407040602,能力,6ヨドノ12スマー16レイワタイム指数へ
202407040602,上昇度,1イエス4メイシ11カルツ調子偏差値へ
202407040603,能力,7アルゴ9ガウラ12ペンナタイム指数へ
202407040603,上昇度,3ダイユ5ゲイン8ジャマ調子偏差値へ
202407040604,能力,3ナンヨ5オンザ8ワイドタイム指数へ
202407040604,上昇度,1マーゴ6クイー16ソルレ調子偏差値へ
202407040606,能力,1ワンパ2アンバ6ポルポタイム指数へ
202407040606,上昇度,3モーメ6ポルポ10シャハ調子偏差値へ
202407040607,能力,1ジーク5レッド14ニシノタイム指数へ
202407040607,上昇度,8レディ9リヤン12キタノ調子偏差値へ
202407040608,能力,5カフジ6スマー10サクラタイム指数へ
202407040608,上昇度,7ルージ11ラブカ13サク調子偏差値へ
202407040609,能力,2サディ5クニノ6ポールタイム指数へ
202407040609,上昇度,2サディ6ポール7ユウト調子偏差値へ
202407040610,能力,1バンフ9アスカ10スカータイム指数へ
202407040610,上昇度,6キャル8ブロッ10スカー調子偏差値へ
202407040611,能力,5タイセ12バトゥ14バグラタイム指数へ
202407040611,上昇度,3エナジ5タイセ15スマー調子偏差値へ
202407040612,能力,2レオテ3モズト11ジョータイム指数へ
202407040612,上昇度,1アスク7テーオ14マサノ調子偏差値へ
202408010101,能力,9メイシ14アメリ16ヤマニタイム指数へ
202408010101,上昇度,4メネラ5フォー15セレブ調子偏差値へ
202408010102,能力,3キタノ4マテン15カズタタイム指数へ
202408010102,上昇度,3キタノ13テーオ16アイフ調子偏差値へ
202408010103,能力,2ハッピ4グディ11リリータイム指数へ
202408010103,上昇度,1ワンダ3アルピ6カネコ調子偏差値へ
202408010105,能力,1パシフ2エラト7スピータイム指数へ
202408010105,上昇度,3カズミ10テクノ16クリノ調子偏差値へ
202408010106,能力,2ピュー3アンク7パッシタイム指数へ
202408010106,上昇度,4アナベ5アガシ10アイタ調子偏差値へ
202408010107,能力,1ダノン2ブライ8メジャタイム指数へ
202408010107,上昇度,1ダノン5セレク10サンラ調子偏差値へ
202408010108,能力,1ゼット6オカリ13ビップタイム指数へ
202408010108,上昇度,5ナツイ6オカリ13ビップ調子偏差値へ
202408010109,能力,1サトノ5フォー6モズリタイム指数へ
202408010109,上昇度,2メイシ8シアー9コパノ調子偏差値へ
202408010110,能力,8プリュ9ジャン11セファタイム指数へ
202408010110,上昇度,2メロデ12ボスジ13ウイン調子偏差値へ
202408010111,能力,1メイシ8サヴァ13マテンタイム指数へ
202408010111,上昇度,2コレペ14アルナ16ドルチ調子偏差値へ
202408010112,能力,5ティム10トリオ13シルヴタイム指数へ
202408010112,上昇度,3ジーニ4ロード16ニホン調子偏差値へ
202408010201,能力,8ベラジ9カツラ14ケロシタイム指数へ
202408010201,上昇度,8ベラジ10ジョー14ケロシ調子偏差値へ
202408010203,能力,1サンノ8ルディ13クリノタイム指数へ
202408010203,上昇度,4タイセ9タイセ11パトジ調子偏差値へ
202408010204,能力,5アイン7エメラ12ゴッドタイム指数へ
202408010204,上昇度,6ディア8レイン14マイネ調子偏差値へ
202408010205,能力,11ホット12ミッキ15ドントタイム指数へ
202408010205,上昇度,3レイム6ウィン13クリノ調子偏差値へ
202408010206,能力,1ガルデ3エルサ6サンセタイム指数へ
202408010206,上昇度,3エルサ4カエル6サンセ調子偏差値へ
202408010207,能力,1ハロー10フェニ11ハギノタイム指数へ
202408010207,上昇度,6サンデ8エレア10フェニ調子偏差値へ
202408010208,能力,2グッド6シュガ11ヤマニタイム指数へ
202408010208,上昇度,2グッド8カセノ13オーガ調子偏差値へ
202408010209,能力,5ダノン8アスカ9カンテタイム指数へ
202408010209,上昇度,1ゴール6ハギノ11ジュー調子偏差値へ
202408010210,能力,2タガノ7ブルー8アステタイム指数へ
202408010210,上昇度,2タガノ4エグレ11サトノ調子偏差値へ
202408010211,能力,2サンラ7タガノ15デシエタイム指数へ
202408010211,上昇度,4プルパ9メイシ13テーオ調子偏差値へ
202408010212,能力,2アンフ3グラン12ガリレタイム指数へ
202408010212,上昇度,4スズノ5イラー8テンジ調子偏差値へ
202408010301,能力,10ゼンダ15サムデ16フタバタイム指数へ
202408010301,上昇度,7テイエ9キュー10ゼンダ調子偏差値へ
202408010302,能力,3アンジ7ルージ11アプラタイム指数へ
202408010302,上昇度,1フェイ5テーオ15ダイシ調子偏差値へ
202408010304,能力,2ワイワ3ブルー4ハリウタイム指数へ
202408010304,上昇度,2ワイワ6ノット9キャッ調子偏差値へ
202408010306,能力,13ショウ15ヘザル18ピエナタイム指数へ
202408010306,上昇度,4ホーク16ダンツ18ピエナ調子偏差値へ
202408010307,能力,12ブルー14ピッチ15ノッテタイム指数へ
202408010307,上昇度,1ナウズ2ワイド8タマモ調子偏差値へ
202408010308,能力,1ドンア5ダノン6グッドタイム指数へ
202408010308,上昇度,3グロズ8モカラ15グレア調子偏差値へ
202408010309,能力,1マリア2メイシ11ロードタイム指数へ
202408010309,上昇度,8マイネ9ウイン15パンデ調子偏差値へ
202408010310,能力,2ドンア6ポッド8デコラタイム指数へ
202408010310,上昇度,3フレー11エーデ12マイネ調子偏差値へ
202408010311,能力,3タイセ4デルシ8ゼルトタイム指数へ
202408010311,上昇度,5ノーブ6ラーン17ナイト調子偏差値へ
202408010312,能力,4ヒルノ8ビヨン9カルタタイム指数へ
202408010312,上昇度,2バーン7ムーン11サンデ調子偏差値へ
202408010401,能力,1フーコ3ドナミ6インペタイム指数へ
202408010401,上昇度,2ラヴィ6インペ16クリノ調子偏差値へ
202408010402,能力,3ニホン10ペロ12ジーサタイム指数へ
202408010402,上昇度,6ミグラ8ソルト13アンダ調子偏差値へ
202408010403,能力,1ロード3キャピ7メイシタイム指数へ
202408010403,上昇度,1ロード4サンダ13アスト調子偏差値へ
202408010405,能力,2マサノ13グロー18プレアタイム指数へ
202408010405,上昇度,7エヴァ10エポッ11カンバ調子偏差値へ
202408010406,能力,2ブロッ5インフ8サーブタイム指数へ
202408010406,上昇度,2ブロッ3メイシ11サウン調子偏差値へ
202408010407,能力,3スペキ6アロッ13ピースタイム指数へ
202408010407,上昇度,3スペキ8モズア10オンマ調子偏差値へ
202408010408,能力,1マルモ4ジュー12ザウリタイム指数へ
202408010408,上昇度,4ジュー7メイシ11ツーク調子偏差値へ
202408010409,能力,3ミステ5エンツ10トリプタイム指数へ
202408010409,上昇度,1ダノン2サンラ4メイシ調子偏差値へ
202408010410,能力,1ラブデ6セイウ9ワイドタイム指数へ
202408010410,上昇度,2キーパ3クリノ8ロゼフ調子偏差値へ
202408010411,能力,6ゾンニ14エクセ15ショウタイム指数へ
202408010411,上昇度,10レッド14エクセ15ショウ調子偏差値へ
202408010412,能力,1ナイト2スズカ12レオンタイム指数へ
202408010412,上昇度,12レオン13エンフ18ダノン調子偏差値へ
202408010501,能力,2テンノ5ウィン8フェロタイム指数へ
202408010501,上昇度,2テンノ3ヒロイ4ナイト調子偏差値へ
202408010502,能力,3ツリー9シーリ11ブルータイム指数へ
202408010502,上昇度,5ゴーデ6ジュン11ブルー調子偏差値へ
202408010504,能力,1エスカ4パッシ8ロードタイム指数へ
202408010504,上昇度,2ムーム3タガノ8ロード調子偏差値へ
202408010506,能力,5エリカ6コネッ17フォルタイム指数へ
202408010506,上昇度,7ヤブサ11ヴァシ13ギルテ調子偏差値へ
202408010507,能力,1エイシ2モズア4ガウロタイム指数へ
202408010507,上昇度,6イージ8ヒロノ11スズノ調子偏差値へ
202408010508,能力,2ディア7ロード8カンザタイム指数へ
202408010508,上昇度,2ディア9ボナン13リーゼ調子偏差値へ
202408010509,能力,1ワイド2ショウ9ドクタタイム指数へ
202408010509,上昇度,1ワイド2ショウ9ドクタ調子偏差値へ
202408010510,能力,2バハル3キュー6ヤマニタイム指数へ
202408010510,上昇度,2バハル4インベ5ミラク調子偏差値へ
202408010511,能力,5レッド6ディア8ブロータイム指数へ
202408010511,上昇度,2ナイマ10ハーツ11ヒンド調子偏差値へ
202408010512,能力,1オード7ルクス10ケイデタイム指数へ
202408010512,上昇度,2ハッピ4ウォー5アロマ調子偏差値へ
202408010601,能力,6コパノ11シリウ14サイレタイム指数へ
202408010601,上昇度,1カフジ4テンロ7メイシ調子偏差値へ
202408010602,能力,3セクシ5レガッ7ノイヤタイム指数へ
202408010602,上昇度,1キング5レガッ9ウイン調子偏差値へ
202408010604,能力,1エート2オコタ3ワイワタイム指数へ
202408010604,上昇度,5フラム6エフエ7エコロ調子偏差値へ
202408010606,能力,1ピエナ4レドン8スズノタイム指数へ
202408010606,上昇度,3マテン4レドン9マサハ調子偏差値へ
202408010607,能力,5バンド8サーテ10ドンアタイム指数へ
202408010607,上昇度,5バンド6タイク8サーテ調子偏差値へ
202408010608,能力,5スピリ6フェル11ハードタイム指数へ
202408010608,上昇度,1エーテ6フェル9ワイン調子偏差値へ
202408010609,能力,3キーウ6サンラ8ストータイム指数へ
202408010609,上昇度,1ブエナ2エルフ6サンラ調子偏差値へ
202408010610,能力,5ダノン7パーサ11ビーアタイム指数へ
202408010610,上昇度,1インテ9テンウ11ビーア調子偏差値へ
202408010611,能力,10トラン14マラキ16スミタイム指数へ
202408010611,上昇度,8ジュン14マラキ16スミ調子偏差値へ
202408010612,能力,5マイネ8ゴール9グランタイム指数へ
202408010612,上昇度,4スター5マイネ11ライジ調子偏差値へ
202408010701,能力,3カズタ9フォー10スマータイム指数へ
202408010701,上昇度,1グーヴ6サイモ8カズヴ調子偏差値へ
202408010703,能力,1リネア4ヴォル6テーオタイム指数へ
202408010703,上昇度,6テーオ7ウッド8アクロ調子偏差値へ
202408010704,能力,1ランス5コーラ7ペプチタイム指数へ
202408010704,上昇度,1ランス4ピュア6サイモ調子偏差値へ
202408010706,能力,1ブルー4テンエ5エイカタイム指数へ
202408010706,上昇度,1ブルー2オーシ5エイカ調子偏差値へ
202408010707,能力,4ブリタ7ルクス9マキシタイム指数へ
202408010707,上昇度,8ヒルノ10アメジ17モルト調子偏差値へ
202408010708,能力,7ビップ8シゲル16エムズタイム指数へ
202408010708,上昇度,7ビップ10ドラゴ11フリー調子偏差値へ
202408010709,能力,1コイニ7ロマン8エグラタイム指数へ
202408010709,上昇度,1コイニ3ファジ5ショシ調子偏差値へ
202408010710,能力,6アシタ8カフジ13ドンアタイム指数へ
202408010710,上昇度,4ジェッ7ライン15アルム調子偏差値へ
202408010711,能力,3ヴィク5スマッ6ペプチタイム指数へ
202408010711,上昇度,6ペプチ7サンラ15ブラッ調子偏差値へ
202408010712,能力,5マチカ9テーオ11ベルウタイム指数へ
202408010712,上昇度,2サヴァ7デルマ8アスク調子偏差値へ
202408020101,能力,1クリノ3ナデナ8ファセタイム指数へ
202408020101,上昇度,1クリノ5コーラ7キムケ調子偏差値へ
202408020102,能力,1ミグラ3ワンパ6シユウタイム指数へ
202408020102,上昇度,1ミグラ7スカイ9スナー調子偏差値へ
202408020103,能力,1ギルテ5メイシ9ナムラタイム指数へ
202408020103,上昇度,7タイセ9ナムラ10ラピダ調子偏差値へ
202408020105,能力,6アウセ7スマー8カズミタイム指数へ
202408020105,上昇度,3ワイド4ミナデ6アウセ調子偏差値へ
202408020106,能力,3ムーム4メイシ7モンシタイム指数へ
202408020106,上昇度,5テルセ6ヒロア7モンシ調子偏差値へ
202408020107,能力,2ハイラ4タマモ7ワイドタイム指数へ
202408020107,上昇度,2ハイラ7ワイド9ルージ調子偏差値へ
202408020108,能力,4ラブデ5アレン6ヤマニタイム指数へ
202408020108,上昇度,2フルレ5アレン7スマー調子偏差値へ
202408020109,能力,2ストリ8サウン9ベンダタイム指数へ
202408020109,上昇度,6タカラ7ジェッ13ディベ調子偏差値へ
202408020110,能力,3ジュー5テリオ6キントタイム指数へ
202408020110,上昇度,2マコト4テンダ8ダンツ調子偏差値へ
202408020111,能力,6バハル7クール9マイネタイム指数へ
202408020111,上昇度,1サンラ7クール13ハート調子偏差値へ
202408020112,能力,1ビーナ15シコウ16サクセタイム指数へ
202408020112,上昇度,9スーパ11チャオ13エーデ調子偏差値へ
202408020201,能力,3テーオ5アスタ15カズトタイム指数へ
202408020201,上昇度,4アカリ7リリー13キング調子偏差値へ
202408020202,能力,1ベラジ3レグロ4トモジタイム指数へ
202408020202,上昇度,6ロイド7スマッ10ビルン調子偏差値へ
202408020203,能力,13ルディ14ウィル16ストレタイム指数へ
202408020203,上昇度,2テクノ9アドゥ12カラツ調子偏差値へ
202408020204,能力,1ソーニ9ジョー10モアザタイム指数へ
202408020204,上昇度,3ミステ10モアザ11ブルー調子偏差値へ
202408020206,能力,3エポッ6シアタ9ポマータイム指数へ
202408020206,上昇度,1ジョウ9ポマー10ドゥー調子偏差値へ
202408020207,能力,1フェニ3ゲキザ9ネッケタイム指数へ
202408020207,上昇度,7ソルト8ケイエ10シュプ調子偏差値へ
202408020208,能力,6ウォー13ゴッド16マイネタイム指数へ
202408020208,上昇度,8ウイス10アスタ12エイシ調子偏差値へ
202408020209,能力,1ヴィブ9ドゥラ10ツウカタイム指数へ
202408020209,上昇度,8ミステ9ドゥラ10ツウカ調子偏差値へ
202408020210,能力,1ゴール4セレシ9タイセタイム指数へ
202408020210,上昇度,6シェイ8ライリ9タイセ調子偏差値へ
202408020211,能力,4ルガル13アグリ16トゥラタイム指数へ
202408020211,上昇度,9サンラ13アグリ17オタル調子偏差値へ
202408020212,能力,2メイシ4ムーン8ケイアタイム指数へ
202408020212,上昇度,3バーン6アスク8ケイア調子偏差値へ
202408020301,能力,7モイラ11ハッピ12ミルミタイム指数へ
202408020301,上昇度,5ボビー8フタバ11ハッピ調子偏差値へ
202408020302,能力,2ケイア4ペロ5レガッタイム指数へ
202408020302,上昇度,2ケイア7カフジ8ユウト調子偏差値へ
202408020303,能力,1グラン7タマモ14サンノタイム指数へ
202408020303,上昇度,1グラン3ハニー4ダディ調子偏差値へ
202408020305,能力,2ランス9ヤブサ14サウンタイム指数へ
202408020305,上昇度,4ヘザル11ヴェル12ホット調子偏差値へ
202408020306,能力,1タイセ3ストー9メイシタイム指数へ
202408020306,上昇度,5ドルチ7モアリ8マルチ調子偏差値へ
202408020307,能力,3アウフ8ブリタ9ラスハタイム指数へ
202408020307,上昇度,3アウフ4サトノ11レジェ調子偏差値へ
202408020308,能力,6グラン8アンフ9キタノタイム指数へ
202408020308,上昇度,1ウォー9キタノ10グッド調子偏差値へ
202408020309,能力,12ドンア14タマモ16ラヴケタイム指数へ
202408020309,上昇度,9ダテボ11オンザ15パワフ調子偏差値へ
202408020310,能力,3エリカ5スウィ8マーシタイム指数へ
202408020310,上昇度,1チーク5スウィ10モモン調子偏差値へ
202408020311,能力,2サクラ10ハピ11タイセタイム指数へ
202408020311,上昇度,6ヴィジ9ゼット12オーサ調子偏差値へ
202408020312,能力,2プルー7ルショ15ゴルデタイム指数へ
202408020312,上昇度,3シャウ6シゲル10サンラ調子偏差値へ
202408020401,能力,2リエー5メイシ6ウィンタイム指数へ
202408020401,上昇度,2リエー4クリノ5メイシ調子偏差値へ
202408020402,能力,6プロミ8ワーク10テンドタイム指数へ
202408020402,上昇度,2サウン6プロミ10テンド調子偏差値へ
202408020403,能力,1エリカ6フェヴ7カズタタイム指数へ
202408020403,上昇度,1エリカ3クーア7カズタ調子偏差値へ
202408020404,能力,1フラッ5メイシ6マテンタイム指数へ
202408020404,上昇度,7アイア8ピオニ9ワンダ調子偏差値へ
202408020406,能力,7ピエス8マイネ9イルデタイム指数へ
202408020406,上昇度,1エター2クラウ9イルデ調子偏差値へ
202408020407,能力,4サヨノ7ナイト10ヒロノタイム指数へ
202408020407,上昇度,3ルミナ5スマー6ヒラリ調子偏差値へ
202408020408,能力,1リミッ3マキシ6ゲンパタイム指数へ
202408020408,上昇度,5アスク6ゲンパ7ウン調子偏差値へ
202408020409,能力,5タガノ11ブレス13チュウタイム指数へ
202408020409,上昇度,6ハギノ11ブレス13チュウ調子偏差値へ
202408020410,能力,6デュア13スマー16クロジタイム指数へ
202408020410,上昇度,4レッド5メイシ10サトノ調子偏差値へ
202408020411,能力,2インザ7レガー12ビザンタイム指数へ
202408020411,上昇度,1ピエナ3ウォー7レガー調子偏差値へ
202408020412,能力,7コンク10サヴァ13アウグタイム指数へ
202408020412,上昇度,7コンク8ヴォー9カネコ調子偏差値へ
202408020501,能力,6タマモ8ダイシ13シャロタイム指数へ
202408020501,上昇度,2トリプ4ジュン5マリリ調子偏差値へ
202408020502,能力,5メイシ7アンバ10カズヴタイム指数へ
202408020502,上昇度,3ジュン6クワッ8マテン調子偏差値へ
202408020503,能力,6ランラ11シンボ16クインタイム指数へ
202408020503,上昇度,4ビーラ8ディデ11シンボ調子偏差値へ
202408020505,能力,4レディ11オンザ12マルカタイム指数へ
202408020505,上昇度,2ダイシ9ペプチ12マルカ調子偏差値へ
202408020506,能力,1アンモ4リネア12ベルウタイム指数へ
202408020506,上昇度,3シンゼ9エピッ12ベルウ調子偏差値へ
202408020507,能力,4ダンツ5ダノン7クールタイム指数へ
202408020507,上昇度,1ヤエベ2ドンア3サンデ調子偏差値へ
202408020508,能力,8グッジ13リトル14ウイスタイム指数へ
202408020508,上昇度,4ナスノ5ゴット8グッジ調子偏差値へ
202408020509,能力,3ルミッ7ラヴァ8ポエッタイム指数へ
202408020509,上昇度,3ルミッ5オフト7ラヴァ調子偏差値へ
202408020510,能力,1エアサ4サンセ8エニシタイム指数へ
202408020510,上昇度,4サンセ5ニホン12マテン調子偏差値へ
202408020511,能力,4オニャ12サヴァ18トランタイム指数へ
202408020511,上昇度,2ダーリ8デュガ10リュー調子偏差値へ
202408020512,能力,2エンツ7シンヨ9シャンタイム指数へ
202408020512,上昇度,2エンツ7シンヨ12スタボ調子偏差値へ
202408020601,能力,1グラン7レグロ8バスタタイム指数へ
202408020601,上昇度,2チョウ6ダイゴ7レグロ調子偏差値へ
202408020602,能力,2ローガ6ヒデシ14リリータイム指数へ
202408020602,上昇度,5キュー8ヒロア11ウォー調子偏差値へ
202408020604,能力,2フラム5オコタ7ネグレタイム指数へ
202408020604,上昇度,3ワキノ4モズパ9メイシ調子偏差値へ
202408020605,能力,5リチャ8モズイ10ハワイタイム指数へ
202408020605,上昇度,1プリモ6フルラ11ダノン調子偏差値へ
202408020606,能力,5パープ7ジョセ10ホウシタイム指数へ
202408020606,上昇度,1ナリタ3ベレン10ホウシ調子偏差値へ
202408020607,能力,6ポンサ7サーテ10ロードタイム指数へ
202408020607,上昇度,3ナウズ10ロード11ロード調子偏差値へ
202408020608,能力,2サンラ4メイシ8ドリアタイム指数へ
202408020608,上昇度,4メイシ5エンタ9アラン調子偏差値へ
202408020609,能力,2ショウ3プッシ8アンリタイム指数へ
202408020609,上昇度,2ショウ4ココナ5カイザ調子偏差値へ
202408020610,能力,1サイモ6ミラク12メテオタイム指数へ
202408020610,上昇度,1サイモ8アスク11サンデ調子偏差値へ
202408020611,能力,3プラダ8ナイマ9ルージタイム指数へ
202408020611,上昇度,2ブレイ5ベラジ8ナイマ調子偏差値へ
202408020612,能力,6ロード14シラキ15リラッタイム指数へ
202408020612,上昇度,4ロイヤ7シャド12グラン調子偏差値へ
202408020701,能力,6ギルテ12ミルミ14ジェニタイム指数へ
202408020701,上昇度,2ドナミ9メイシ11サザン調子偏差値へ
202408020702,能力,4クリノ7カセノ11セクシタイム指数へ
202408020702,上昇度,4クリノ7カセノ10リュー調子偏差値へ
202408020703,能力,1ダディ11アレ12ファイタイム指数へ
202408020703,上昇度,2リンガ12ファイ15ピスト調子偏差値へ
202408020705,能力,3ベルベ6ワイド12オリエタイム指数へ
202408020705,上昇度,1タイセ7アルマ14モスコ調子偏差値へ
202408020706,能力,1ヤマニ7アンク8ナムラタイム指数へ
202408020706,上昇度,1ヤマニ3クール6セシリ調子偏差値へ
202408020707,能力,5バッジ7ケイエ8バンベタイム指数へ
202408020707,上昇度,3マリオ5バッジ10オーバ調子偏差値へ
202408020708,能力,1シゲル4モカラ7フィルタイム指数へ
202408020708,上昇度,5オール14ジャー16ウィル調子偏差値へ
202408020709,能力,4キープ6サブマ9インフタイム指数へ
202408020709,上昇度,1ラビッ5メイシ8キーパ調子偏差値へ
202408020710,能力,3エルゲ6メイシ14スプラタイム指数へ
202408020710,上昇度,11パルデ15アルメ16レディ調子偏差値へ
202408020711,能力,5ウイン12ナムラ18ロータタイム指数へ
202408020711,上昇度,5ウイン13メイケ16モズメ調子偏差値へ
202408020712,能力,5カセノ10アウグ14コンクタイム指数へ
202408020712,上昇度,6ミセス14コンク15ヴァク調子偏差値へ
202408020801,能力,2リエー5メイシ10ベレニタイム指数へ
202408020801,上昇度,5メイシ8クリノ12モノノ調子偏差値へ
202408020802,能力,1ヨシノ10イーサ14プロミタイム指数へ
202408020802,上昇度,3リュウ4コンス10イーサ調子偏差値へ
202408020803,能力,6オイデ8ピオニ11フォータイム指数へ
202408020803,上昇度,5マジッ7カール12ホワイ調子偏差値へ
202408020805,能力,2ミナデ11ハギノ12ビッグタイム指数へ
202408020805,上昇度,1ブライ7ロビン8ブラッ調子偏差値へ
202408020806,能力,2タイセ4メイプ9ロードタイム指数へ
202408020806,上昇度,3ワンパ6クロダ8ハーバ調子偏差値へ
202408020807,能力,1ヴァン3アメジ5グルータイム指数へ
202408020807,上昇度,1ヴァン2ペネト7マイネ調子偏差値へ
202408020808,能力,3ファイ7アロッ11パスカタイム指数へ
202408020808,上昇度,1ゼット4コロル15シゲル調子偏差値へ
202408020809,能力,3ヴィブ10カレン12ツウカタイム指数へ
202408020809,上昇度,2カネト9パーテ10カレン調子偏差値へ
202408020810,能力,4ディオ6ブラン12ショウタイム指数へ
202408020810,上昇度,2ニホン10ヴェー12ショウ調子偏差値へ
202408020811,能力,4スズカ6ベルダ12タイセタイム指数へ
202408020811,上昇度,2ゼット11オーヴ12タイセ調子偏差値へ
202408020812,能力,2コンク3オブデ8セーヌタイム指数へ
202408020812,上昇度,3オブデ6キング9アスク調子偏差値へ
202408030101,能力,12ランラ14ウィス15レイムタイム指数へ
202408030101,上昇度,2バタフ7ルボー12ランラ調子偏差値へ
202408030102,能力,2シェア8アンド14タマモタイム指数へ
202408030102,上昇度,4メイシ6ユウト14タマモ調子偏差値へ
