umaban,train_type,train_course_type,train_baba,train_mark,train_amount,train_change,train_comment,comment_year,comment_date,train_eval,train_course,race_id
7,0,4,1,0,1,0,000000000002340  48B3,   ,   , ,  ,202107011202
8,0,6,1,0,1,0,000000000002467  67B2,   ,   , ,  ,202107011202
9,1,0,0,0,0,0,0000000000000    41B3,   ,   , ,  ,202107011202
10,0,4,2,0,0,0,100000000001477  77B2,   ,   , ,  ,202107011202
11,0,6,1,0,1,0,000000000002448  48B3,   ,   , ,  ,202107011202
12,1,0,0,0,0,0,0000000000000    41B3,   ,   , ,  ,202107011202
13,0,6,1,0,1,0,000000000002450  53B3,   ,   , ,  ,202107011202
14,0,2,1,0,1,0,000000000002145  52A3,   ,   , ,  ,202107011202
1,0,5,1,0,1,0,000000000002470  59B3,   ,   , ,  ,202107011203
2,0,6,2,0,0,0,001000100002332  37B3,   ,   , ,  ,202107011203
3,0,5,1,0,1,0,000000000002451  51B2,   ,   , ,  ,202107011203
4,0,6,1,0,1,0,000000100002348  50B3,   ,   , ,  ,202107011203
5,0,6,1,0,1,0,000000000002453  53B2,   ,   , ,  ,202107011203
6,0,5,1,0,1,0,100000000002366  59A3,   ,   , ,  ,202107011203
7,0,6,1,0,1,0,000000000002443  48B3,   ,   , ,  ,202107011203
8,0,5,1,0,1,0,000000000002448  48B2,   ,   , ,  ,202107011203
9,0,9,1,0,1,0,000000000002450  65B4,   ,   , ,  ,202107011203
10,0,4,2,0,1,0,100000000004362  54B2,   ,   , ,  ,202107011203
11,0,6,2,0,0,0,100000000001459  59B2,   ,   , ,  ,202107011203
12,0,8,1,0,1,0,000000000002346  55B3,   ,   , ,  ,202107011203
13,0,7,1,0,1,0,000000000002444  44B2,   ,   , ,  ,202107011203
14,0,7,2,0,0,0,100000000001138  50B4,   ,   , ,  ,202107011203
1,0,5,1,0,1,0,000000000002461  61B2,   ,   , ,  ,202107011204
2,0,9,1,0,1,0,100000000002452  55B1,   ,   , ,  ,202107011204
3,0,2,1,0,1,0,000000000002453  56A3,   ,   , ,  ,202107011204
4,0,7,2,0,0,0,100000000001462  60B3,   ,   , ,  ,202107011204
5,0,5,1,0,1,0,000000000002459  59B2,   ,   , ,  ,202107011204
6,0,2,1,0,1,0,000000000002466  60B2,   ,   , ,  ,202107011204
7,0,5,3,0,1,0,100000000002463  63B1,   ,   , ,  ,202107011204
8,0,8,3,0,1,0,100000000011452  64B4,   ,   , ,  ,202107011204
9,0,5,3,0,1,0,100000000002367  73B2,   ,   , ,  ,202107011204
10,0,6,1,0,1,0,000000000002453  60B3,   ,   , ,  ,202107011204
11,0,8,2,0,0,0,100000100001455  54C3,   ,   , ,  ,202107011204
12,0,5,1,0,1,0,000000000002350  56B3,   ,   , ,  ,202107011204
1,0,5,1,0,1,0,000000000002457  51B2,   ,   , ,  ,202107011205
2,0,5,1,0,1,0,100000000004160  60A3,   ,   , ,  ,202107011205
3,0,5,3,0,1,0,100000000001450  47B4,   ,   , ,  ,202107011205
4,0,5,1,0,1,0,100000000002352  56B3,   ,   , ,  ,202107011205
5,0,7,1,0,1,0,000000000002455  55B3,   ,   , ,  ,202107011205
6,0,2,1,0,1,0,100000000001156  58A3,   ,   , ,  ,202107011205
7,0,5,3,0,1,0,100000000001475  68B1,   ,   , ,  ,202107011205
8,0,6,1,0,1,0,000000000002448  56B3,   ,   , ,  ,202107011205
9,0,2,1,0,1,0,000000100002455  55A3,   ,   , ,  ,202107011205
10,0,5,3,0,1,0,100000000001454  57B3,   ,   , ,  ,202107011205
11,0,6,2,0,0,0,100000000001447  59B4,   ,   , ,  ,202107011205
12,0,8,2,0,1,0,100000000001456  47B2,   ,   , ,  ,202107011205
13,0,5,3,0,1,0,100000000001327  43B3,   ,   , ,  ,202107011205
1,0,8,3,0,1,0,100000000002447  46B3,   ,   , ,  ,202107011206
2,0,5,1,0,1,0,100000000002445  46A3,   ,   , ,  ,202107011206
3,0,5,3,0,1,0,101000000002355  55A3,   ,   , ,  ,202107011206
4,0,8,3,0,1,0,000000000011454  44B3,   ,   , ,  ,202107011206
5,0,8,2,0,1,0,101000000001246  40B3,   ,   , ,  ,202107011206
6,0,8,3,0,1,0,100000000012142  41B3,   ,   , ,  ,202107011206
7,0,8,3,0,1,0,100010100002466  51B3,   ,   , ,  ,202107011206
8,0,7,1,0,1,0,000000000002457  49B3,   ,   , ,  ,202107011206
9,0,7,1,0,1,0,000000000002459  52B3,   ,   , ,  ,202107011206
10,0,8,2,0,1,0,101000000001247  39B3,   ,   , ,  ,202107011206
11,0,5,1,0,1,0,000010000012443  42B3,   ,   , ,  ,202107011206
12,0,9,2,0,0,0,100000000001129  17C3,   ,   , ,  ,202107011206
13,0,5,3,0,1,0,101000000002154  50A3,   ,   , ,  ,202107011206
14,0,5,2,0,0,0,001000000011446  49A3,   ,   , ,  ,202107011206
15,0,5,1,0,1,0,001000100002433  39B3,   ,   , ,  ,202107011206
16,0,8,1,0,1,0,100000000001449  37B3,   ,   , ,  ,202107011206
1,0,6,1,0,1,0,000000100002459  52B3,   ,   , ,  ,202107011207
2,0,5,1,0,1,0,000000000002467  62B2,   ,   , ,  ,202107011207
3,0,7,2,0,0,0,001000100001462  62C1,   ,   , ,  ,202107011207
4,0,5,1,0,1,0,000000000002354  54B3,   ,   , ,  ,202107011207
5,0,4,2,0,0,0,100000000001462  62A2,   ,   , ,  ,202107011207
6,0,3,3,0,1,0,100000000001471  64B2,   ,   , ,  ,202107011207
7,1,0,0,0,0,0,0000000000000    36D3,   ,   , ,  ,202107011207
8,0,9,2,0,0,0,100000000001459  59C2,   ,   , ,  ,202107011207
9,0,5,3,0,1,0,100000000001464  60B3,   ,   , ,  ,202107011207
10,0,4,2,0,0,0,100000000001466  66B2,   ,   , ,  ,202107011207
11,0,8,3,0,1,0,100000100001466  44B4,   ,   , ,  ,202107011207
1,0,5,1,0,1,0,101000000002456  59B3,   ,   , ,  ,202107011208
2,0,8,3,0,1,0,100000000001475  65B2,   ,   , ,  ,202107011208
3,0,2,1,0,1,0,000000000002459  63B3,   ,   , ,  ,202107011208
4,0,5,1,0,1,0,000000100002459  60B2,   ,   , ,  ,202107011208
5,0,5,3,0,1,0,100000100002448  58B2,   ,   , ,  ,202107011208
6,0,6,1,0,1,0,000000000002449  58B3,   ,   , ,  ,202107011208
7,0,5,2,0,1,0,101000000012339  60B1,   ,   , ,  ,202107011208
8,0,5,1,0,1,0,000000000002456  58B3,   ,   , ,  ,202107011208
9,0,8,3,0,1,0,100000000012463  57B3,   ,   , ,  ,202107011208
1,0,5,1,0,1,0,000000000002459  59B3,   ,   , ,  ,202107011209
2,0,5,1,0,1,0,100000000002468  61B3,   ,   , ,  ,202107011209
3,0,9,1,0,1,0,000000000002167  56B3,   ,   , ,  ,202107011209
4,0,5,1,0,1,0,000000000002452  56B3,   ,   , ,  ,202107011209
5,0,2,1,0,1,0,100000000001460  57A4,   ,   , ,  ,202107011209
6,0,8,1,0,1,0,100000000002474  62B3,   ,   , ,  ,202107011209
7,0,5,1,0,1,0,000000000002480  75A2,   ,   , ,  ,202107011209
8,0,1,2,0,0,0,100000000001117  28A4,   ,   , ,  ,202107011209
9,0,5,1,0,1,0,000000000002360  54B3,   ,   , ,  ,202107011209
10,0,8,1,0,1,0,000000000002465  52B3,   ,   , ,  ,202107011209
11,0,5,1,0,1,0,000000000002455  71B2,   ,   , ,  ,202107011209
12,0,5,2,0,1,0,001000000011452  54B3,   ,   , ,  ,202107011209
13,0,6,3,0,1,0,100000000002259  59B3,   ,   , ,  ,202107011209
14,0,2,3,0,1,0,001000000002158  58B1,   ,   , ,  ,202107011209
15,0,6,1,0,1,0,000000000002472  72B2,   ,   , ,  ,202107011209
1,0,6,1,0,1,0,000000100002449  48A3,   ,   , ,  ,202107011210
2,1,0,0,0,0,0,0000000000000    60B3,   ,   , ,  ,202107011210
3,0,2,3,0,1,0,100000000001455  64A1,   ,   , ,  ,202107011210
4,0,5,1,0,1,0,000000000002468  61B3,   ,   , ,  ,202107011210
5,0,2,1,0,1,0,100000000001462  63B3,   ,   , ,  ,202107011210
6,0,5,2,0,1,0,100000000001457  55B3,   ,   , ,  ,202107011210
7,0,6,1,0,1,0,000000000002461  63B3,   ,   , ,  ,202107011210
8,0,6,3,0,1,0,100000000001447  58B3,   ,   , ,  ,202107011210
9,0,3,1,0,1,0,000000000002352  53B3,   ,   , ,  ,202107011210
1,0,6,3,0,1,0,100000100002451  56B3,   ,   , ,  ,202107011211
2,0,5,2,0,0,0,100000000001259  57B3,   ,   , ,  ,202107011211
3,0,2,3,0,1,0,100000100002441  58A3,   ,   , ,  ,202107011211
4,0,5,3,0,1,0,100000100001451  53B4,   ,   , ,  ,202107011211
5,0,5,1,0,1,0,000000000002467  59B3,   ,   , ,  ,202107011211
6,0,5,2,0,1,0,100000100001467  65B2,   ,   , ,  ,202107011211
7,0,5,3,0,1,0,100000000001459  60B3,   ,   , ,  ,202107011211
8,0,3,2,0,0,0,100000000011461  61B3,   ,   , ,  ,202107011211
9,0,3,2,0,1,0,101000000001463  61B3,   ,   , ,  ,202107011211
10,0,6,3,0,1,0,100000000001463  59B3,   ,   , ,  ,202107011211
11,0,6,3,0,1,0,100000000002462  56B3,   ,   , ,  ,202107011211
1,0,5,1,0,1,0,100000000002363  60A2,   ,   , ,  ,202107011212
2,0,9,1,0,1,0,000000000002444  45B3,   ,   , ,  ,202107011212
3,0,2,3,0,1,0,100000000001464  64B2,   ,   , ,  ,202107011212
4,0,2,2,0,1,0,100000000011473  69B2,   ,   , ,  ,202107011212
5,0,4,1,0,1,0,000000000002467  67A2,   ,   , ,  ,202107011212
6,0,5,1,0,1,0,000000000002463  64B3,   ,   , ,  ,202107011212
7,0,2,3,0,1,0,100000000002359  56B3,   ,   , ,  ,202107011212
8,0,9,2,0,0,0,100000000001458  58D1,   ,   , ,  ,202107011212
9,0,1,3,0,1,0,100000000002459  59A3,   ,   , ,  ,202107011212
10,0,5,3,0,1,0,100000000002450  54B2,   ,   , ,  ,202107011212
11,0,6,1,0,1,0,000000000002460  60B2,   ,   , ,  ,202107011212
12,0,5,1,0,1,0,000000000002462  62B2,   ,   , ,  ,202107011212
13,0,5,3,0,1,0,100000000001467  66B3,   ,   , ,  ,202107011212
1,0,8,1,0,1,0,000000000002474  58B3,   ,   , ,  ,202110010801
2,0,5,3,0,1,0,101000000001173  68B1,   ,   , ,  ,202110010801
3,0,7,3,0,1,0,100000000002447  46C4,   ,   , ,  ,202110010801
4,0,5,2,0,0,0,100000000001444  52B1,   ,   , ,  ,202110010801
5,0,5,1,0,1,0,000000000002456  56B2,   ,   , ,  ,202110010801
6,0,7,1,0,1,0,000000000002447  56B3,   ,   , ,  ,202110010801
7,0,2,1,0,1,0,000000000002462  63B3,   ,   , ,  ,202110010801
8,0,5,1,0,1,0,000000000002358  70B2,   ,   , ,  ,202110010801
9,0,6,2,0,0,0,001000000001156  56B2,   ,   , ,  ,202110010801
10,1,0,0,0,0,0,0000000000000    38B3,   ,   , ,  ,202110010801
11,0,6,2,0,0,0,001000000001459  59B2,   ,   , ,  ,202110010801
12,0,5,3,0,1,0,100000100001169  69B1,   ,   , ,  ,202110010801
13,0,5,1,0,1,0,001000000001152  50B3,   ,   , ,  ,202110010801
14,0,8,1,0,1,0,000000000002354  52B3,   ,   , ,  ,202110010801
15,0,5,2,0,0,0,001000000001453  66B2,   ,   , ,  ,202110010801
16,0,2,2,0,1,0,101000000011454  54B3,   ,   , ,  ,202110010801
1,0,9,2,0,0,0,001000000001346  24C4,   ,   , ,  ,202110010802
2,0,8,3,0,1,0,100000000002345  55B3,   ,   , ,  ,202110010802
3,0,5,1,0,1,0,000000000002469  60B2,   ,   , ,  ,202110010802
4,0,6,1,0,1,0,000000000002465  54B2,   ,   , ,  ,202110010802
5,1,1,0,0,0,0,0000000000000    51D3,   ,   , ,  ,202110010802
6,0,8,3,0,1,0,100000000002453  55B3,   ,   , ,  ,202110010802
7,0,6,3,0,1,0,101000100001338  59B4,   ,   , ,  ,202110010802
8,0,4,3,0,1,0,100000000001473  67A2,   ,   , ,  ,202110010802
9,0,5,1,0,1,0,100000000001446  47B3,   ,   , ,  ,202110010802
10,0,5,1,0,1,0,000000000002450  50B4,   ,   , ,  ,202110010802
11,0,6,1,0,1,0,000000000002446  46B2,   ,   , ,  ,202110010802
12,0,6,2,0,0,0,101000000001448  48B3,   ,   , ,  ,202110010802
13,0,6,1,0,1,0,000000000002430  43B4,   ,   , ,  ,202110010802
14,0,8,1,0,1,0,001000000002352  75B4,   ,   , ,  ,202110010802
15,0,5,1,0,1,0,100000000001472  61A2,   ,   , ,  ,202110010802
16,0,7,2,0,0,0,001000000001454  30C3,   ,   , ,  ,202110010802
1,0,8,3,0,1,0,100000000001469  65B2,   ,   , ,  ,202110010803
2,0,6,2,0,0,0,001000000001172  72B2,   ,   , ,  ,202110010803
3,0,6,1,0,1,0,000000000002359  65B2,   ,   , ,  ,202110010803
4,0,5,1,0,1,0,000000000002457  57B2,   ,   , ,  ,202110010803
5,0,8,1,0,1,0,000000000002452  46B2,   ,   , ,  ,202110010803
6,0,6,1,0,1,0,00000000000241   35B4,   ,   , ,  ,202110010803
7,0,8,1,0,1,0,000000000002274  66C3,   ,   , ,  ,202110010803
8,0,6,2,0,0,0,101000000001347  50B3,   ,   , ,  ,202110010803
9,0,5,1,0,1,0,000000000002466  66B3,   ,   , ,  ,202110010803
10,0,9,1,0,1,0,000000100002169  69D2,   ,   , ,  ,202110010803
11,0,6,2,0,0,0,001000000001458  58B2,   ,   , ,  ,202110010803
12,0,9,2,0,0,0,001000000001456  59D4,   ,   , ,  ,202110010803
13,0,5,1,0,1,0,100000000002361  57B3,   ,   , ,  ,202110010803
14,0,3,1,0,1,0,000000000002360  60A2,   ,   , ,  ,202110010803
1,0,5,5,0,0,0,101000001001352  54B3,   ,   , ,  ,202110010804
2,0,6,5,0,0,0,101000001001161  55C4,   ,   , ,  ,202110010804
3,0,9,3,0,1,0,100000000001453  46B3,   ,   , ,  ,202110010804
4,0,5,3,0,1,0,100000100001461  56B3,   ,   , ,  ,202110010804
5,0,6,2,0,0,0,001000000001434  44C3,   ,   , ,  ,202110010804
6,0,8,5,0,1,0,001010001001452  51B3,   ,   , ,  ,202110010804
7,0,8,2,0,0,0,101000000001446  47B3,   ,   , ,  ,202110010804
8,0,8,3,0,1,0,100000000001467  55B3,   ,   , ,  ,202110010804
9,0,5,1,0,1,0,000000000002359  57B3,   ,   , ,  ,202110010804
10,0,5,3,0,1,0,100000000001136  43B3,   ,   , ,  ,202110010804
11,0,6,2,0,0,0,101000000002441  48B3,   ,   , ,  ,202110010804
12,0,6,5,0,1,0,000000001002450  57B3,   ,   , ,  ,202110010804
1,0,5,1,0,1,0,100000000002451  48A3,   ,   , ,  ,202110010805
2,0,5,1,0,1,0,001000000002454  49B3,   ,   , ,  ,202110010805
3,0,5,3,0,1,0,100010000001346  55B3,   ,   , ,  ,202110010805
4,0,8,3,0,1,0,100000000001348  48B3,   ,   , ,  ,202110010805
5,0,8,1,0,1,0,000000000002438  30B3,   ,   , ,  ,202110010805
6,0,5,1,0,1,0,100000000002346  47A3,   ,   , ,  ,202110010805
7,0,5,1,0,1,0,100000100012442  48A3,   ,   , ,  ,202110010805
8,0,5,3,0,1,0,001000000011448  50A3,   ,   , ,  ,202110010805
1,0,4,2,0,0,0,101000000001448  53A3,   ,   , ,  ,202110010806
2,0,8,2,0,0,0,100000000001463  58B1,   ,   , ,  ,202110010806
3,0,5,2,0,0,0,101000000002451  55B3,   ,   , ,  ,202110010806
4,0,5,1,0,1,0,000000000002462  58B3,   ,   , ,  ,202110010806
5,0,5,3,0,1,0,100000000012432  48B4,   ,   , ,  ,202110010806
6,0,6,3,0,1,0,000000000011454  71B2,   ,   , ,  ,202110010806
7,0,5,2,0,0,0,001000000011419  44B3,   ,   , ,  ,202110010806
8,0,5,1,0,1,0,000000000002455  48B3,   ,   , ,  ,202110010806
9,0,8,1,0,1,0,100000000002458  55B2,   ,   , ,  ,202110010806
10,0,5,3,0,1,0,100000000002456  57A3,   ,   , ,  ,202110010806
11,0,5,1,0,1,0,100000000002456  52B2,   ,   , ,  ,202110010806
12,0,5,3,0,1,0,100000000001464  58B3,   ,   , ,  ,202110010806
13,0,5,3,0,1,0,000010000012448  44B2,   ,   , ,  ,202110010806
14,0,9,3,0,1,0,100000000001463  59C3,   ,   , ,  ,202110010806
15,0,5,1,0,1,0,000000000002458  51B3,   ,   , ,  ,202110010806
16,0,8,2,0,0,0,101000000002116  41C4,   ,   , ,  ,202110010806
17,0,5,3,0,1,0,001000100002476  77B1,   ,   , ,  ,202110010806
18,0,6,1,0,1,0,000000000002337  43B3,   ,   , ,  ,202110010806
1,0,8,1,0,1,0,100000000001451  55B3,   ,   , ,  ,202110010807
2,0,6,2,0,0,0,001000000001440  47B3,   ,   , ,  ,202110010807
3,0,6,2,0,0,0,000000000012433  41B3,   ,   , ,  ,202110010807
4,0,4,2,0,0,0,100000000001475  75B1,   ,   , ,  ,202110010807
5,0,6,2,0,0,0,100000100001452  62B2,   ,   , ,  ,202110010807
6,0,5,2,0,0,0,001000000001446  53B3,   ,   , ,  ,202110010807
7,0,4,2,0,0,0,001000000001436  43B3,   ,   , ,  ,202110010807
8,0,5,2,0,0,0,001000000001449  50B3,   ,   , ,  ,202110010807
9,0,8,3,0,1,0,100000000002444  53B3,   ,   , ,  ,202110010807
10,0,5,2,0,1,0,100000000002355  63B3,   ,   , ,  ,202110010807
11,0,5,3,0,1,0,100000000001444  46B3,   ,   , ,  ,202110010807
12,0,5,1,0,1,0,000000000002463  57B2,   ,   , ,  ,202110010807
13,0,5,1,0,1,0,100000000001468  63B2,   ,   , ,  ,202110010807
14,0,1,3,0,1,0,100000000001454  57A3,   ,   , ,  ,202110010807
1,0,8,3,0,1,0,100000000002455  55C3,   ,   , ,  ,202110010808
2,0,8,3,0,1,0,100000000002444  46C4,   ,   , ,  ,202110010808
3,0,8,2,0,0,0,100000000001444  43B3,   ,   , ,  ,202110010808
4,0,6,2,0,0,0,001000000001470  70B3,   ,   , ,  ,202110010808
5,0,4,1,0,1,0,000000000002363  63B3,   ,   , ,  ,202110010808
6,0,7,2,0,0,0,100000000001460  54B3,   ,   , ,  ,202110010808
7,0,5,2,0,0,0,001000000001442  53B3,   ,   , ,  ,202110010808
8,0,6,2,0,0,0,100000000001415  32B4,   ,   , ,  ,202110010808
1,0,5,1,0,1,0,000000000002465  57B2,   ,   , ,  ,202110010809
2,0,5,2,0,1,0,100000000002454  53B3,   ,   , ,  ,202110010809
3,0,8,1,0,1,0,000000000002343  45B3,   ,   , ,  ,202110010809
4,0,5,2,0,0,0,101000100011459  55B3,   ,   , ,  ,202110010809
5,0,8,2,0,1,0,100000000001464  58B4,   ,   , ,  ,202110010809
6,0,8,1,0,1,0,000000000002367  62B3,   ,   , ,  ,202110010809
7,0,6,2,0,0,0,001000000002460  61B3,   ,   , ,  ,202110010809
8,0,6,1,0,1,0,100000000002445  51B3,   ,   , ,  ,202110010809
9,0,9,2,0,0,0,100000000011437  41B4,   ,   , ,  ,202110010809
10,0,8,1,0,1,0,000000000002461  45C4,   ,   , ,  ,202110010809
11,0,5,1,0,1,0,001000000002475  69B3,   ,   , ,  ,202110010809
12,0,5,2,0,0,0,001000000001455  55B2,   ,   , ,  ,202110010809
13,0,5,1,0,1,0,101000000001463  62B2,   ,   , ,  ,202110010809
14,0,6,1,0,1,0,000000000002462  62B2,   ,   , ,  ,202110010809
15,0,9,2,0,1,0,001000000001161  51B3,   ,   , ,  ,202110010809
16,0,8,2,0,0,0,001000000002450  48B3,   ,   , ,  ,202110010809
17,0,6,2,0,0,0,001000000001450  50B3,   ,   , ,  ,202110010809
18,0,5,1,0,1,0,000000000011473  64B3,   ,   , ,  ,202110010809
1,1,0,0,0,0,0,0000000000000    38B3,   ,   , ,  ,202110010810
2,0,8,1,0,1,0,000000000002471  53B3,   ,   , ,  ,202110010810
3,0,8,2,0,1,0,101000000001448  54B4,   ,   , ,  ,202110010810
4,0,8,2,0,0,0,100000100011450  48B3,   ,   , ,  ,202110010810
5,0,6,2,0,0,0,001000000001332  48B4,   ,   , ,  ,202110010810
6,1,0,0,0,0,0,0000000000000    45B3,   ,   , ,  ,202110010810
7,0,5,2,0,1,0,100000100002444  52A3,   ,   , ,  ,202110010810
8,0,5,1,0,1,0,000000000002479  79B1,   ,   , ,  ,202110010810
9,0,6,2,0,0,0,001000000001459  59B2,   ,   , ,  ,202110010810
10,0,5,2,0,0,0,001000000002123  42B4,   ,   , ,  ,202110010810
11,0,5,3,0,1,0,100000000002466  70B1,   ,   , ,  ,202110010810
12,0,5,3,0,1,0,100000000002462  63B3,   ,   , ,  ,202110010810
13,0,2,1,0,1,0,000000000002458  58B3,   ,   , ,  ,202110010810
14,0,2,3,0,1,0,100000100001462  63B3,   ,   , ,  ,202110010810
1,0,5,5,0,1,0,101000001002456  58B3,   ,   , ,  ,202110010811
2,0,6,3,0,1,0,000000100012457  60B3,   ,   , ,  ,202110010811
3,0,8,2,0,0,0,001000000001464  66B2,   ,   , ,  ,202110010811
4,0,8,3,0,1,0,101000000001472  58B3,   ,   , ,  ,202110010811
5,0,5,2,0,0,0,101000000001459  58B3,   ,   , ,  ,202110010811
6,0,6,2,0,0,0,100000000001443  50B3,   ,   , ,  ,202110010811
7,0,2,1,0,1,0,000000000002466  66A3,   ,   , ,  ,202110010811
8,0,5,1,0,1,0,000000000002442  72B4,   ,   , ,  ,202110010811
9,0,1,1,0,1,0,000000000002467  67A3,   ,   , ,  ,202110010811
10,0,5,3,0,1,0,100000000002148  54B3,   ,   , ,  ,202110010811
11,0,5,1,0,1,0,000000000002160  52B4,   ,   , ,  ,202110010811
1,0,5,3,0,1,0,100000000002467  67B3,   ,   , ,  ,202110010812
2,0,5,2,0,0,0,001000000001461  61B3,   ,   , ,  ,202110010812
3,0,8,2,0,0,0,100000000001460  49B3,   ,   , ,  ,202110010812
4,0,5,1,0,1,0,000000000002455  57B3,   ,   , ,  ,202110010812
5,0,5,3,0,1,0,001000000001361  59B2,   ,   , ,  ,202110010812
6,0,2,3,0,1,0,100000000001443  51B3,   ,   , ,  ,202110010812
7,0,6,1,0,1,0,000000100002447  53B3,   ,   , ,  ,202110010812
8,0,5,3,0,1,0,100000000001444  52B3,   ,   , ,  ,202110010812
9,0,2,1,0,1,0,100000000002444  46A3,   ,   , ,  ,202110010812
10,0,5,2,0,0,0,100000000001439  53B3,   ,   , ,  ,202110010812
11,0,5,1,0,1,0,000000000002458  58B3,   ,   , ,  ,202110010812
12,0,2,3,0,1,0,100000000002456  64A3,   ,   , ,  ,202110010812
13,0,3,3,0,1,0,100000000001453  53B2,   ,   , ,  ,202110010812
14,0,5,1,0,1,0,000000000002352  47B4,   ,   , ,  ,202110010812
15,0,5,2,0,0,0,001000000001473  73B2,   ,   , ,  ,202110010812
16,0,6,2,0,0,0,100000100001462  58B3,   ,   , ,  ,202110010812
1,0,5,2,0,1,0,100000000001462  61B3,   ,   , ,  ,202105010501
2,0,5,1,0,1,0,000000000002476  77B3,   ,   , ,  ,202105010501
3,0,5,3,0,1,0,100000000001367  64B3,   ,   , ,  ,202105010501
4,0,8,2,0,1,0,100000000011440  53B3,   ,   , ,  ,202105010501
5,0,8,1,0,1,0,100000000002466  53C2,   ,   , ,  ,202105010501
6,0,5,3,0,1,0,100000000002452  53B2,   ,   , ,  ,202105010501
7,0,6,1,0,1,0,000000000002341  41B3,   ,   , ,  ,202105010501
8,0,8,2,0,0,0,001000000001464  48B3,   ,   , ,  ,202105010501
9,0,9,2,0,0,0,001010000002441  42B2,   ,   , ,  ,202105010501
10,0,8,1,0,1,0,000000100002345  61B4,   ,   , ,  ,202105010501
11,0,8,3,0,1,0,100000000001464  50B3,   ,   , ,  ,202105010501
12,0,5,3,0,1,0,100000000001469  65B2,   ,   , ,  ,202105010501
13,0,8,3,0,1,0,100000100002455  60B3,   ,   , ,  ,202105010501
14,0,8,1,0,1,0,000000100002465  60B3,   ,   , ,  ,202105010501
15,0,3,1,0,1,0,000000000002344  51B3,   ,   , ,  ,202105010501
16,0,5,2,0,0,0,100000000001468  64B2,   ,   , ,  ,202105010501
1,0,6,3,0,1,0,100000000001460  65B3,   ,   , ,  ,202105010502
2,0,8,2,0,0,0,101000000001458  52C3,   ,   , ,  ,202105010502
3,0,6,1,0,1,0,000000000002444  48B3,   ,   , ,  ,202105010502
4,0,3,3,0,1,0,100000000001441  53B3,   ,   , ,  ,202105010502
5,0,8,2,0,1,0,100000000001474  62B2,   ,   , ,  ,202105010502
6,0,2,1,0,1,0,100000000001458  57A3,   ,   , ,  ,202105010502
7,0,5,2,0,1,0,100000100011452  48B2,   ,   , ,  ,202105010502
8,0,2,1,0,1,0,000000000002340  50B3,   ,   , ,  ,202105010502
9,0,8,1,0,1,0,100000000002468  58B2,   ,   , ,  ,202105010502
10,0,5,2,0,0,0,001000000001458  56B2,   ,   , ,  ,202105010502
11,0,6,1,0,1,0,000000000002451  55B3,   ,   , ,  ,202105010502
12,0,5,3,0,1,0,101000000001455  60B3,   ,   , ,  ,202105010502
13,0,8,3,0,1,0,100000000002463  57B3,   ,   , ,  ,202105010502
14,0,6,3,0,1,0,001000000001466  60B3,   ,   , ,  ,202105010502
15,0,8,2,0,0,0,100000000011457  52B3,   ,   , ,  ,202105010502
16,0,5,1,0,1,0,000000000002337  47B3,   ,   , ,  ,202105010502
1,0,7,2,0,0,0,100000000001463  53B3,   ,   , ,  ,202105010503
2,0,5,1,0,1,0,000000000002456  53B3,   ,   , ,  ,202105010503
3,0,8,3,0,1,0,100000000002463  54B3,   ,   , ,  ,202105010503
4,0,4,1,0,1,0,001000000001459  51A3,   ,   , ,  ,202105010503
5,0,8,2,0,0,0,100000000001452  57B3,   ,   , ,  ,202105010503
6,0,5,1,0,1,0,000000000002449  43B3,   ,   , ,  ,202105010503
7,0,8,2,0,1,0,001000000012440  56B3,   ,   , ,  ,202105010503
8,0,7,3,0,1,0,100000000001151  46B3,   ,   , ,  ,202105010503
9,0,8,3,0,1,0,100000000002466  60B3,   ,   , ,  ,202105010503
10,0,8,1,0,1,0,000000000002443  35B3,   ,   , ,  ,202105010503
11,0,5,3,0,1,0,100000000002462  66A3,   ,   , ,  ,202105010503
12,0,5,1,0,1,0,100000000002469  68A3,   ,   , ,  ,202105010503
13,0,8,2,0,0,0,100000000001461  40B3,   ,   , ,  ,202105010503
14,0,5,3,0,1,0,100000100011460  56A3,   ,   , ,  ,202105010503
15,0,7,3,0,1,0,100000000001155  52B3,   ,   , ,  ,202105010503
16,0,8,1,0,1,0,000000000002449  46B3,   ,   , ,  ,202105010503
1,0,8,1,0,1,0,000000000002157  51C3,   ,   , ,  ,202105010504
2,0,9,2,0,0,0,001000000001459  59C3,   ,   , ,  ,202105010504
3,0,5,2,0,1,0,100000000001464  66A2,   ,   , ,  ,202105010504
4,0,5,3,0,1,0,100000100001145  52B3,   ,   , ,  ,202105010504
5,0,5,1,0,1,0,000000000002456  58B3,   ,   , ,  ,202105010504
6,0,5,3,0,1,0,100000100001472  69B1,   ,   , ,  ,202105010504
7,0,6,3,0,1,0,100000000001462  63B4,   ,   , ,  ,202105010504
8,0,8,3,0,1,0,100000000001463  60B3,   ,   , ,  ,202105010504
9,0,5,2,0,0,0,100000000001471  68B1,   ,   , ,  ,202105010504
10,0,8,3,0,1,0,100000000002267  60C3,   ,   , ,  ,202105010504
11,0,5,1,0,1,0,100000100002449  49B2,   ,   , ,  ,202105010504
12,0,5,2,0,0,0,100000000001155  56B3,   ,   , ,  ,202105010504
13,0,5,1,0,1,0,100000100002450  56B3,   ,   , ,  ,202105010504
