race_id,num_horses,tierce_count,tierce_min,tierce_max,tierce_median,tierce_p10
202204030101,15,2730,115.0,71355.7,3876.4,675.3
202204030102,16,3360,25.6,543845.1,12793.2,968.6
202204030103,15,2730,77.8,482099.7,4884.3,574.5
202204030104,15,2730,46.4,309487.5,7381.4,702.2
202204030105,17,4080,39.8,769999.8,19520.6,1133.6
202204030106,18,4896,42.1,769999.8,25132.2,1490.0
202204030107,18,4896,60.4,769999.8,25258.8,1257.9
202204030108,15,2730,25.2,769999.8,11667.2,764.4
202204030109,13,1716,47.9,132460.3,3466.9,391.2
202204030110,13,1716,61.0,157516.5,3203.5,399.8
202204030111,18,4896,132.0,769999.8,9751.7,1026.4
202204030112,15,2730,76.8,769999.8,6783.3,591.4
202210040101,12,1320,35.7,27574.7,1970.4,323.2
202210040102,12,1320,45.4,24845.1,2450.4,329.1
202210040103,14,2184,34.8,96702.6,4599.9,530.5
202210040104,8,336,24.8,7598.7,376.5,85.4
202210040105,14,2184,69.7,101956.3,3490.5,512.3
202210040106,16,3360,36.0,186280.7,9588.7,898.4
202210040107,18,4896,79.5,394512.3,11462.5,1193.4
202210040108,16,3360,76.5,769999.8,6432.4,749.1
202210040109,9,504,15.0,15450.5,893.0,114.6
202210040110,7,210,19.2,1998.7,216.8,49.7
202210040111,11,990,45.9,37127.6,1461.5,236.2
202210040112,15,2730,32.1,366113.8,6867.6,726.0
202201020201,13,1716,39.4,75637.6,3019.6,394.5
202201020202,12,1320,46.0,11073.8,1374.7,299.5
202201020203,14,2184,90.4,36974.8,2651.3,513.1
202201020204,14,2184,104.1,60365.7,2570.1,515.7
202201020205,11,990,61.8,13597.1,1015.1,238.6
202201020206,14,2184,63.0,83436.1,2960.0,525.4
202201020207,12,1320,48.7,29007.9,1867.8,309.2
202201020208,13,1716,49.7,35909.9,2515.1,415.5
202201020209,9,504,26.1,10377.3,631.0,118.7
202201020210,13,1716,51.1,18962.3,2388.9,396.9
202201020211,16,3360,124.4,78430.4,4592.8,819.8
202201020212,12,1320,78.5,8801.9,1318.3,316.9
202204030201,14,2184,28.0,143225.1,6225.9,541.6
202204030202,15,2730,36.4,769999.8,11037.0,667.8
202204030203,18,4896,140.8,500540.8,12003.8,1377.9
202204030204,15,2730,45.2,769999.8,6243.0,613.4
202204030205,15,2730,71.9,675163.0,5565.8,628.9
202204030206,18,4896,64.4,769999.8,15457.8,1202.5
202204030207,18,4896,111.7,429540.7,9483.3,1125.0
202204030208,15,2730,61.1,705436.0,7849.2,677.0
202204030209,15,2730,50.7,336157.6,5940.7,642.6
202204030210,11,990,51.2,29326.7,1365.1,232.2
202204030211,14,2184,97.6,69835.1,2750.1,520.8
202204030212,18,4896,115.2,386708.0,7446.4,1124.6
202210040201,10,720,27.5,18051.4,1285.6,180.5
202210040202,7,210,13.7,3390.0,268.7,49.3
202210040203,16,3360,95.6,468162.2,9557.2,859.1
202210040204,18,4896,43.0,291940.2,13693.9,1311.5
202210040205,13,1716,63.0,25395.0,2179.2,406.1
202210040206,16,3360,41.0,347676.4,8988.6,858.9
202210040207,12,1320,56.6,73552.2,2070.1,298.3
202210040208,14,2184,74.2,29409.1,2861.4,520.4
202210040209,18,4896,46.1,220082.1,11341.9,1342.4
202210040210,13,1716,30.9,79747.8,3328.6,400.7
202210040211,16,3360,53.4,76153.7,6265.3,835.1
202210040212,15,2730,42.8,106231.7,6156.9,662.0
202201020301,10,720,31.3,8602.0,979.4,180.9
202201020302,12,1320,52.8,23586.8,1716.6,305.8
202201020303,14,2184,57.7,71417.0,3467.2,505.0
202201020304,16,3360,118.0,94725.4,4389.9,857.0
202201020305,12,1320,73.8,27163.3,1483.8,290.6
202201020306,14,2184,70.7,21691.4,2417.3,500.3
202201020307,16,3360,63.5,93899.6,5710.9,819.4
202201020308,12,1320,28.0,34083.3,2145.5,303.0
202201020309,14,2184,90.0,33548.6,2491.7,507.7
202201020310,11,990,48.4,14763.0,1055.1,234.8
202201020311,14,2184,54.5,58898.2,2926.9,533.1
202201020312,8,336,36.0,3353.4,317.9,78.8
202204030301,12,1320,28.7,65085.0,2684.8,315.5
202204030302,15,2730,30.1,769999.8,9918.4,710.6
202204030303,15,2730,54.0,618419.4,6667.8,634.1
202204030304,8,336,26.6,6114.6,379.1,73.2
202204030305,17,4080,49.1,769999.8,12865.5,1050.4
202204030306,18,4896,96.6,769999.8,9637.2,1101.9
202204030307,18,4896,85.2,769999.8,15138.4,1086.8
202204030308,15,2730,165.1,437298.6,3402.6,567.4
202204030309,15,2730,121.3,210223.0,4891.8,664.9
202204030310,15,2730,86.4,769999.8,6646.9,542.0
202204030311,13,1716,60.1,141227.9,2683.1,329.4
202204030312,15,2730,35.7,664338.1,7507.4,696.7
202210040301,10,720,42.2,15566.6,862.8,163.3
202210040302,16,3360,74.9,186768.0,6939.2,820.7
202210040303,18,4896,147.1,271526.4,8918.4,1194.2
202210040304,16,3360,58.1,299606.8,7482.6,808.1
202210040305,14,2184,55.1,27506.3,3001.2,543.3
202210040306,16,3360,42.4,358130.7,8455.6,858.4
202210040307,18,4896,106.7,349406.4,7883.9,1126.9
202210040308,16,3360,110.0,301491.3,5479.2,805.2
202210040309,11,990,32.1,14512.6,1222.2,218.7
202210040310,8,336,20.6,7712.0,451.1,78.1
202210040311,12,1320,36.4,29840.9,1794.1,312.9
202210040312,14,2184,82.9,27021.0,2680.1,536.3
202201020401,14,2184,61.8,36000.7,3011.5,515.8
202201020402,12,1320,73.2,17671.0,1383.4,314.9
202201020403,14,2184,113.3,25335.5,2605.2,459.2
202201020404,14,2184,49.1,39204.9,3708.9,556.4
202201020405,6,120,13.2,818.0,118.7,26.3
202201020406,12,1320,141.8,15706.4,1103.3,310.0
202201020407,13,1716,68.5,24400.0,1965.6,417.6
202201020408,14,2184,109.0,68786.1,2494.4,504.8
202201020409,11,990,61.4,30458.0,1157.5,215.3
202201020410,14,2184,90.9,29237.7,2509.1,526.6
202201020411,16,3360,80.9,312391.0,6637.6,819.5
202201020412,16,3360,91.9,92415.4,5395.5,771.3
202204030401,10,720,26.3,36945.3,1445.4,171.5
202204030402,9,504,23.6,31348.6,985.8,133.8
202204030403,18,4896,100.6,769999.8,13460.1,1144.4
202204030404,15,2730,39.7,271383.8,7297.4,684.7
202204030405,13,1716,70.4,149758.9,2685.3,371.2
202204030406,18,4896,45.7,460245.6,13658.5,1217.8
202204030407,15,2730,49.6,769999.8,7508.7,642.3
202204030408,12,1320,36.4,54207.5,2763.4,296.3
202204030409,18,4896,67.5,267648.8,8615.5,1244.7
202204030410,9,504,23.1,9769.7,699.1,121.9
202204030411,15,2730,104.7,83116.9,3190.2,624.3
202204030412,15,2730,59.8,769999.8,6883.6,618.9
202210040401,10,720,19.3,22537.1,1346.2,178.3
202210040402,5,60,6.5,534.7,72.2,13.8
202210040403,16,3360,44.0,163396.2,7012.5,816.4
202210040404,18,4896,52.2,564531.0,11630.9,1237.0
202210040405,8,336,30.3,2887.5,313.1,83.2
202210040406,13,1716,48.8,41319.8,2427.1,419.7
202210040407,15,2730,75.8,173359.6,4356.3,640.4
202210040408,16,3360,73.5,209873.7,6266.4,742.8
202210040409,12,1320,42.4,21955.3,2036.0,309.9
202210040410,16,3360,50.8,116937.1,6454.3,841.2
202210040411,18,4896,46.7,213695.9,11577.0,1289.8
202210040412,10,720,29.8,26065.1,1045.9,159.0
202201020501,7,210,13.4,2337.6,254.6,47.1
202201020502,8,336,13.2,7125.8,544.4,77.3
202201020503,12,1320,98.0,12749.0,1447.8,371.9
202201020504,14,2184,41.4,72336.7,3984.4,500.2
202201020505,7,210,22.3,1019.0,180.4,55.4
202201020506,14,2184,113.4,66418.0,2604.1,500.2
202201020507,14,2184,57.7,112812.6,4433.4,512.5
202201020508,14,2184,42.6,127566.6,4486.3,563.5
202201020509,14,2184,74.5,93987.7,3408.4,497.5
202201020510,14,2184,137.4,18333.8,2041.1,546.0
202201020511,14,2184,93.6,49073.6,2459.9,510.6
202201020512,14,2184,69.6,104786.8,3420.3,510.1
202204030501,15,2730,39.7,447141.2,8472.2,793.6
202204030502,15,2730,44.5,189828.7,5352.0,699.9
202204030503,15,2730,102.4,769999.8,7359.9,546.9
202204030504,14,2184,90.0,69358.1,2744.7,504.6
202204030505,13,1716,65.8,129423.1,2838.8,386.4
202204030506,18,4896,74.1,636473.8,10769.3,1200.5
202204030507,18,4896,106.6,769999.8,25530.6,1004.9
202204030508,15,2730,35.8,191958.0,7119.0,680.9
202204030509,15,2730,35.0,155819.0,6998.3,683.1
202204030510,15,2730,170.7,348625.1,2424.0,647.2
202204030511,15,2730,137.3,46310.0,2982.3,624.3
202204030512,18,4896,98.0,769999.8,8565.9,1088.0
202210040501,8,336,14.7,7156.5,515.9,78.1
202210040502,14,2184,34.5,52339.6,4592.9,545.8
202210040503,18,4896,80.5,396421.3,12230.3,1188.8
202210040504,16,3360,81.9,197976.1,5447.2,781.9
202210040505,9,504,32.3,4831.4,519.8,116.3
202210040506,17,4080,37.2,769999.8,16314.1,1111.7
202210040507,16,3360,73.8,155812.2,5883.6,799.6
202210040508,13,1716,41.0,57499.3,3084.0,404.3
202210040509,17,4080,17.2,769999.8,33187.2,1445.6
202210040510,9,504,39.3,7403.6,524.4,124.4
202210040511,14,2184,75.5,74370.1,3031.6,497.9
202210040512,8,336,22.4,6510.6,426.7,80.5
202201020607,12,1320,62.1,20386.8,1491.5,319.7
202201020608,14,2184,74.8,117378.0,3669.0,499.0
202201020609,16,3360,70.0,332222.1,5881.3,790.4
202201020610,14,2184,146.5,14156.0,2178.7,528.2
202201020611,16,3360,131.9,71541.2,3931.7,792.4
202201020612,14,2184,210.3,38365.3,1938.6,517.5
202204030601,8,336,26.3,4015.7,352.2,80.5
202204030602,14,2184,41.8,74083.5,3767.2,464.0
202204030603,18,4896,119.4,769999.8,9352.9,1072.8
202204030604,18,4896,45.8,769999.8,12686.2,1310.6
202204030605,11,990,59.3,17521.2,1010.4,236.9
202204030606,15,2730,94.5,311825.4,4888.4,629.3
202204030607,9,504,28.6,8772.4,595.1,115.1
202204030608,8,336,15.6,14221.7,550.8,67.9
202204030609,11,990,53.7,70415.0,1515.9,226.7
202204030610,18,4896,136.7,698350.3,8981.4,1141.1
202204030611,11,990,64.9,20757.5,1056.1,227.2
202204030612,15,2730,48.6,34053.4,4261.9,672.4
202210040601,12,1320,40.4,49169.0,1808.5,322.9
202210040602,16,3360,47.4,86463.5,5948.4,824.1
202210040603,16,3360,21.7,307329.1,12976.3,1123.8
202210040604,16,3360,42.1,375195.4,9365.4,837.5
202210040605,10,720,25.8,7995.7,859.6,154.4
202210040606,9,504,21.2,10946.6,755.8,118.9
202210040607,16,3360,69.1,113914.3,5764.3,843.5
202210040608,13,1716,38.4,54552.0,2848.8,424.4
202210040609,7,210,10.2,5713.3,343.7,44.7
202210040610,16,3360,90.6,173081.5,5191.9,768.5
202210040611,11,990,48.8,22856.8,1218.8,231.5
202210040612,11,990,64.1,7176.2,954.3,250.3
202201020601,8,336,25.6,4205.2,360.1,82.8
202201020602,14,2184,79.0,75139.7,3152.0,517.2
202201020603,12,1320,53.4,27368.3,1855.8,314.4
202201020604,14,2184,148.6,19824.2,2298.6,577.3
202201020605,7,210,21.5,2803.0,239.7,44.4
202201020606,16,3360,109.8,284909.1,4361.4,773.3
202201020701,14,2184,44.7,107263.2,4024.4,528.1
202201020702,11,990,47.7,19398.1,1225.1,236.0
202201020703,13,1716,36.0,68781.2,3399.1,438.1
202201020704,16,3360,135.8,413221.0,4478.3,749.4
202201020705,13,1716,67.1,63062.8,2204.7,401.7
202201020706,12,1320,68.9,28467.7,1541.4,312.5
202201020707,16,3360,134.2,170482.5,4362.2,746.3
202201020708,14,2184,60.3,38879.4,2891.1,523.5
202201020709,16,3360,82.6,105091.7,5153.2,786.4
202201020710,14,2184,114.7,52805.0,2360.9,504.4
202201020711,14,2184,160.2,13840.9,2067.5,570.1
202201020712,14,2184,80.4,52272.0,3136.3,510.7
202204030701,14,2184,42.2,247418.3,5804.0,596.1
202204030702,15,2730,61.9,480159.9,5003.2,604.8
202204030703,15,2730,90.1,769999.8,5892.0,544.4
202204030704,12,1320,68.9,42024.4,1576.1,294.2
202204030705,7,210,28.0,937.9,183.9,55.1
202204030706,18,4896,70.5,769999.8,14019.4,1174.3
202204030707,18,4896,123.5,769999.8,10074.4,1159.3
202204030708,15,2730,79.2,93240.6,4151.8,621.9
202204030709,12,1320,34.4,104677.1,2281.5,301.1
202204030710,13,1716,61.9,26320.2,2166.0,414.0
202204030711,15,2730,59.4,86780.7,4715.6,629.2
202204030712,18,4896,62.4,252437.0,10111.5,1231.9
202210040701,11,990,22.6,26708.9,1912.1,233.8
202210040702,16,3360,47.3,266251.8,8687.2,893.6
202210040703,18,4896,207.1,139898.4,6418.7,1135.1
202210040704,16,3360,81.9,211777.0,6106.3,780.4
202210040705,7,210,13.3,3799.9,294.4,47.7
202210040706,14,2184,129.6,53573.1,2566.5,474.0
202210040707,14,2184,56.2,41384.6,3398.8,510.0
202210040708,15,2730,70.2,282848.0,4747.1,632.6
202210040709,10,720,36.0,21755.3,924.2,176.4
202210040710,16,3360,50.2,152041.7,7193.1,832.4
202210040711,18,4896,67.8,177510.9,9072.3,1201.7
202210040712,14,2184,57.9,76685.5,4442.6,517.8
202201020801,8,336,41.7,1396.1,293.4,80.1
202201020802,14,2184,68.5,142041.7,3666.9,505.4
202201020803,14,2184,101.0,74682.1,2842.2,520.0
202201020804,16,3360,62.4,350866.5,7088.5,773.1
202201020805,14,2184,40.2,229233.1,4420.1,516.7
202201020806,16,3360,67.0,217298.1,5897.9,832.6
202201020807,14,2184,148.5,59745.1,2432.1,431.1
202201020808,14,2184,65.8,97421.6,3697.5,514.8
202201020809,14,2184,75.3,104585.1,3007.0,489.3
202201020810,15,2730,114.3,288230.9,4425.9,605.5
202201020811,11,990,42.0,14928.9,1274.2,246.9
202201020812,14,2184,82.5,129809.0,3416.0,454.1
202204030801,13,1716,50.0,251060.9,4266.8,399.6
202204030802,18,4896,74.0,769999.8,19923.8,1221.5
202204030803,15,2730,78.5,35079.1,3831.0,638.2
202204030804,18,4896,111.6,769999.8,10903.8,1099.8
202204030805,13,1716,69.1,74829.8,2252.6,390.8
202204030806,18,4896,50.4,769999.8,13624.3,1236.0
202204030807,15,2730,67.2,169318.6,4617.4,629.1
202204030808,15,2730,32.4,769999.8,12395.9,742.4
202204030809,14,2184,92.9,33357.6,2523.2,505.0
202204030810,15,2730,61.1,226732.7,4895.0,658.6
202204030811,18,4896,140.2,272664.1,6596.7,1095.4
202204030812,18,4896,100.6,769999.8,9670.4,1125.5
202210040801,9,504,18.2,10585.2,809.7,115.6
202210040802,13,1716,53.6,40278.9,2593.4,405.0
202210040803,16,3360,106.6,247401.2,5106.3,778.9
202210040804,18,4896,61.3,451121.6,11481.2,1205.5
202210040805,11,990,36.7,21920.9,1211.4,233.6
202210040806,15,2730,67.4,99412.2,4085.7,588.8
202210040807,16,3360,79.3,94647.0,6295.8,800.3
202210040808,11,990,25.7,11578.9,1469.9,261.6
202210040809,18,4896,138.1,140175.5,7394.2,1157.8
202210040810,14,2184,72.4,86524.2,3553.1,519.9
202210040811,13,1716,64.1,55454.0,2632.6,377.5
202210040812,15,2730,70.8,79639.6,4653.2,674.6
202206040101,13,1716,41.3,224015.5,3659.8,393.3
202206040102,14,2184,62.3,248841.5,4201.6,476.4
202206040103,12,1320,34.8,36145.2,2036.7,307.5
202206040104,13,1716,42.7,408787.8,4431.0,404.7
202206040105,8,336,20.0,7330.4,451.7,79.2
202206040106,13,1716,46.7,71861.9,2715.1,394.1
202206040107,13,1716,29.0,152015.2,4438.1,427.2
202206040108,12,1320,37.4,33163.7,1929.9,311.0
202206040109,10,720,18.6,26824.0,1673.4,183.4
202206040110,16,3360,66.5,748043.8,7562.4,801.7
202206040111,12,1320,61.0,56045.8,1807.3,300.1
202206040112,10,720,29.0,40606.3,1279.4,170.4
202207050101,12,1320,68.0,12432.3,1384.8,320.9
202207050102,8,336,18.4,4160.4,407.3,76.3
202207050103,9,504,27.8,5818.1,719.0,104.6
202207050104,12,1320,76.7,13260.9,1290.1,321.7
202207050105,8,336,14.5,12021.5,563.4,72.4
202207050106,10,720,69.0,4348.4,622.3,181.2
202207050107,11,990,56.7,12848.7,999.5,233.8
202207050108,10,720,44.2,19156.3,859.0,161.5
202207050109,13,1716,32.6,53701.1,3079.8,393.3
202207050110,12,1320,70.5,31284.3,1401.9,311.4
202207050111,16,3360,91.5,188844.7,4346.7,800.5
202207050112,16,3360,46.4,182073.4,7717.5,843.5
202206040207,13,1716,50.6,198616.3,3571.0,411.3
202206040208,12,1320,32.6,42565.3,2208.7,304.9
202206040209,9,504,18.2,21685.0,852.0,124.0
202206040210,14,2184,109.8,32000.6,2287.5,528.3
202206040211,14,2184,92.6,27316.8,2252.7,496.8
202206040212,16,3360,77.6,106973.6,5206.1,798.7
202206040201,16,3360,56.3,769999.8,8661.7,780.6
202206040202,9,504,16.2,29658.3,1209.9,130.7
202206040203,12,1320,47.8,79445.9,2110.0,292.3
202206040204,12,1320,59.4,22701.4,1508.3,301.6
202206040205,16,3360,56.4,769999.8,8402.9,798.9
202206040206,12,1320,45.7,49266.9,1966.2,305.0
202207050201,11,990,46.2,19436.6,1396.9,225.2
202207050202,11,990,32.0,34667.1,1703.6,224.8
202207050203,13,1716,75.8,45623.0,2117.4,384.5
202207050204,14,2184,79.3,33492.0,2840.8,531.8
202207050205,7,210,20.6,2846.9,291.2,42.6
202207050206,12,1320,64.8,15606.6,1361.4,327.1
202207050207,12,1320,65.5,14162.1,1475.6,320.6
202207050208,13,1716,48.3,33629.1,2293.3,415.0
202207050209,8,336,20.0,14289.0,465.0,74.7
202207050210,16,3360,131.0,164699.3,4464.5,728.5
202207050211,13,1716,24.8,137328.5,4793.3,457.7
202207050212,12,1320,53.7,24066.3,1779.0,309.8
202206040301,14,2184,26.6,303721.2,7002.2,562.5
202206040302,11,990,39.1,117922.3,1999.8,208.7
202206040303,16,3360,70.5,767308.9,7524.5,764.8
202206040304,10,720,23.2,32182.5,1132.4,171.8
202206040305,13,1716,38.1,78030.2,3226.4,401.6
202206040306,15,2730,148.9,315523.6,3656.7,592.6
202206040307,8,336,16.6,13469.5,510.6,71.5
202206040308,11,990,63.0,6776.7,874.2,249.7
202206040309,15,2730,67.9,156510.0,4368.7,639.0
202206040310,10,720,66.1,8609.6,706.9,173.4
202206040311,16,3360,76.3,347832.1,6296.5,725.0
202206040312,12,1320,92.6,136199.7,1944.4,289.8
202207050301,10,720,17.8,19412.5,1302.0,187.5
202207050302,8,336,27.2,2486.5,322.9,74.4
202207050303,14,2184,71.5,54013.7,3793.1,488.7
202207050304,11,990,41.8,19824.3,1409.3,220.1
202207050305,10,720,30.3,14487.6,1014.7,174.7
202207050306,12,1320,92.9,29228.0,1316.5,300.2
202207050307,14,2184,43.3,97707.9,3960.6,523.7
202207050308,14,2184,63.8,46575.5,3529.7,487.4
202207050309,11,990,45.4,29292.0,1170.9,226.8
202207050310,15,2730,39.5,99808.7,6362.5,683.0
202207050311,10,720,63.8,4986.6,594.4,187.6
202207050312,16,3360,61.8,255090.2,8579.4,825.6
202206040401,12,1320,27.6,34560.6,2674.0,299.5
202206040402,14,2184,40.1,381107.8,5250.0,528.8
202206040403,12,1320,45.2,62119.1,2544.7,341.1
202206040404,16,3360,63.6,769999.8,13331.9,849.0
202206040405,16,3360,68.3,419063.9,5887.7,799.0
202206040406,12,1320,27.9,54456.0,2734.6,304.2
202206040407,13,1716,48.7,122732.4,3755.1,389.2
202206040408,14,2184,80.8,158870.3,3238.2,519.5
202206040409,16,3360,82.2,426284.3,6113.7,789.2
202206040410,15,2730,146.1,38445.0,2919.8,628.8
202206040411,16,3360,49.7,143989.9,6543.2,825.1
202206040412,16,3360,77.4,434618.9,6465.0,711.1
202207050401,10,720,63.8,11452.5,672.9,159.9
202207050402,7,210,11.7,4208.5,300.1,46.0
202207050403,8,336,13.9,6416.9,507.0,79.0
202207050404,13,1716,44.9,50232.4,2852.9,388.4
202207050405,11,990,41.6,13070.7,1316.2,240.5
202207050406,11,990,36.2,22641.9,1571.5,235.0
202207050407,15,2730,52.4,116234.6,4788.2,626.6
202207050408,15,2730,73.0,97537.6,3611.5,661.3
202207050409,11,990,48.0,21060.2,1242.1,243.3
202207050410,13,1716,78.1,54188.0,2387.9,399.5
202207050411,14,2184,59.7,72277.7,3334.6,489.0
202207050412,16,3360,90.3,70935.5,4847.6,819.4
202206040501,10,720,20.0,25003.2,1222.9,155.2
202206040502,13,1716,43.0,180165.5,3619.2,409.2
202206040503,11,990,15.2,75493.3,3078.4,249.2
202206040504,14,2184,43.6,199481.1,4354.7,509.2
202206040505,12,1320,34.7,28566.7,2357.6,344.3
202206040506,10,720,31.0,8824.4,917.0,162.3
202206040507,9,504,30.0,8380.1,663.1,103.6
202206040508,16,3360,107.8,769999.8,5851.6,694.4
202206040509,15,2730,85.8,265429.3,4761.2,614.1
202206040510,10,720,27.0,9786.3,1056.6,165.6
202206040511,13,1716,64.3,37343.3,2604.3,418.8
202206040512,15,2730,79.8,249987.7,4700.2,619.5
202207050501,10,720,35.9,10648.6,859.6,171.2
202207050502,10,720,61.3,14097.1,836.2,137.0
202207050503,8,336,22.0,4434.4,369.9,85.3
202207050504,12,1320,75.8,25191.2,1555.3,325.5
202207050505,14,2184,112.6,22660.4,2259.6,540.6
202207050506,11,990,37.4,23548.4,1436.7,234.4
202207050507,15,2730,65.0,84203.4,4268.0,642.1
202207050508,12,1320,41.4,17589.1,2469.5,276.7
202207050509,8,336,32.3,3079.4,315.7,84.9
202207050510,11,990,40.7,13088.9,1297.8,217.9
202207050511,16,3360,74.2,436604.6,6372.4,775.5
202207050512,15,2730,122.7,371919.9,4368.7,551.3
202206040601,15,2730,29.4,769999.8,18023.9,856.5
202206040602,16,3360,67.1,769999.8,8234.5,744.1
202206040603,16,3360,213.1,769999.8,5167.3,686.1
202206040604,16,2730,41.4,769999.8,6648.5,638.7
202206040605,16,3360,41.5,480138.2,8618.7,847.8
202206040606,11,990,35.4,33904.2,1546.9,225.7
202206040607,12,1320,64.7,75838.1,1735.7,272.8
202206040608,14,2184,114.4,142582.7,2772.8,520.1
202206040609,10,720,37.7,19619.1,889.0,155.2
202206040610,12,1320,67.1,33691.7,1445.0,327.9
202206040611,16,3360,77.8,373891.2,6869.9,804.7
202206040612,16,3360,98.3,153199.1,4459.5,788.2
202207050601,10,720,42.7,7733.3,826.1,171.4
202207050602,13,1716,65.6,41563.8,2331.3,402.8
202207050603,11,990,36.5,38291.2,1683.5,221.2
202207050604,10,720,33.3,7921.4,856.7,177.5
202207050605,14,2184,78.4,45635.8,3243.3,487.3
202207050606,9,504,40.4,3110.6,482.6,135.3
202207050607,16,3360,34.3,404371.7,9852.0,868.2
202207050608,16,3360,57.1,635283.5,10512.2,802.6
202207050609,7,210,22.0,1269.7,192.2,48.0
202207050610,11,990,29.3,19386.4,1551.8,237.0
202207050611,17,4080,94.2,445922.2,7169.5,951.6
202207050612,13,1716,56.9,103245.0,2999.0,394.1
202206040701,11,990,30.9,85937.9,1894.0,213.5
202206040702,16,3360,93.2,769999.8,9350.6,829.1
202206040703,14,2184,39.9,82374.8,3925.9,533.1
202206040704,16,3360,25.4,769999.8,16716.2,993.0
202206040705,10,720,36.3,16077.2,854.1,136.9
202206040706,16,3360,32.6,769999.8,10571.6,886.1
202206040707,16,3360,58.2,282825.8,6966.3,800.9
202206040708,13,1716,75.3,140763.9,2554.6,342.7
202206040709,13,1716,32.8,41939.8,3718.2,444.1
202206040710,16,3360,62.7,534579.7,6320.5,775.4
202206040711,13,1716,50.3,60307.4,2589.0,381.5
202206040712,16,3360,54.5,333163.9,7268.5,845.9
202207050701,12,1320,28.9,69829.8,2625.9,304.0
202207050702,13,1716,32.0,52180.2,3718.0,401.7
202207050703,15,2730,133.4,123389.0,3264.9,619.3
202207050704,8,336,13.9,18458.5,600.1,78.5
202207050705,8,336,24.6,2968.9,335.8,80.8
202207050706,16,3360,61.9,237009.5,7350.4,855.9
202207050707,11,990,56.0,24977.8,1146.8,226.5
202207050708,13,1716,46.5,50690.5,2551.7,420.6
202207050709,17,4080,45.4,315330.5,9795.9,1046.2
202207050710,16,3360,87.9,45213.3,4476.5,794.7
202207050711,17,4080,85.0,162846.8,6645.6,966.1
202207050712,16,3360,103.2,497677.0,5171.6,746.6
202206040801,12,1320,32.9,89904.7,2235.8,332.9
202206040802,16,3360,34.5,769999.8,15984.7,953.7
202206040803,15,2730,43.3,536114.3,6871.0,646.6
202206040804,17,4080,70.4,769999.8,10550.3,916.4
202206040805,16,3360,101.4,769999.8,5958.9,714.9
202206040806,16,3360,70.8,769999.8,11487.6,855.4
202206040807,8,336,22.9,6350.8,451.6,60.2
202206040808,16,3360,46.7,769999.8,11161.5,860.6
202206040809,7,210,22.6,2624.6,228.5,43.7
202206040810,14,2184,70.0,118244.9,3342.2,524.4
202206040811,16,3360,113.6,337711.1,5271.4,707.6
202206040812,16,3360,87.5,401631.9,6823.6,780.6
202207050801,15,2730,32.6,130455.3,7101.8,722.1
202207050802,10,720,38.8,14669.0,828.1,168.9
202207050803,12,1320,41.5,35838.4,1860.9,316.4
202207050804,16,3360,61.2,257617.4,6490.3,804.7
202207050805,14,2184,41.3,55133.6,3833.8,533.7
202207050806,16,3360,56.2,112313.7,8063.0,822.2
202207050807,14,2184,78.1,62002.2,2806.3,507.1
202207050808,15,2730,35.0,187742.3,6533.8,676.4
202207050809,9,504,27.6,4555.2,521.4,114.4
202207050810,17,4080,87.9,194821.3,7357.4,990.9
202207050811,16,3360,51.4,143740.7,6548.6,799.5
202207050812,13,1716,61.2,36732.6,2581.3,405.3
202206040901,16,3360,68.9,769999.8,9686.7,746.7
202206040902,14,2184,51.6,63023.5,3560.6,515.8
202206040903,16,3360,92.6,47019.7,4307.7,805.1
202206040904,15,2730,68.8,363171.7,4657.3,607.1
202206040905,14,2184,136.1,56347.1,2359.0,507.7
202206040906,16,3360,116.9,728930.2,6569.3,729.3
202206040907,12,1320,69.9,9513.0,1331.3,338.6
202206040908,16,3360,107.6,205196.8,4857.6,758.4
202206040909,8,336,28.5,8665.9,451.8,89.1
202206040910,14,2184,67.2,69163.9,3321.2,520.1
202206040911,16,3360,52.1,259285.5,6761.9,833.7
202206040912,15,2730,100.5,769999.8,5470.0,580.9
202207050901,11,990,25.6,16707.2,1463.5,226.0
202207050902,11,990,38.9,19992.7,1628.9,213.1
202207050903,13,1716,58.4,29645.7,2298.2,409.0
202207050904,13,1716,50.3,94940.0,3019.7,389.4
202207050905,14,2184,48.7,30505.8,2855.9,514.1
202207050906,15,2730,107.6,152676.0,3699.1,618.6
202207050907,16,3360,104.0,140256.1,4391.7,794.9
202207050908,17,4080,72.8,479011.8,8555.2,951.0
202207050909,10,720,29.1,18020.0,1134.3,178.7
202207050910,15,2730,36.4,123022.7,6291.3,669.5
202207050911,12,1320,48.7,53317.5,1978.2,302.1
202207050912,16,3360,66.9,165924.0,6208.7,798.6
202205040101,16,3360,51.9,769999.8,12143.7,844.0
202205040102,15,2730,36.8,627339.6,7621.8,658.7
202205040103,16,3360,33.0,634653.1,11131.7,865.9
202205040104,16,3360,38.9,769999.8,18578.8,919.4
202205040105,17,4080,34.8,769999.8,21011.8,1126.3
202205040106,18,4896,50.4,769999.8,21597.0,1219.2
202205040107,16,3360,77.5,216616.2,7388.8,842.9
202205040108,13,1716,68.1,108534.9,2657.8,367.6
202205040109,13,1716,129.4,48371.0,1777.3,423.8
202205040110,16,3360,59.5,746998.4,8885.0,784.9
202205040111,9,504,23.7,15997.4,900.7,105.4
