race_id,num_horses,wide_min,wide_max,wide_median
202009010511,16,3.9,212.3,52.9
202009010512,14,4.5,164.3,31.9
202006020601,12,1.9,163.7,32.3
202006020602,16,2.4,241.0,62.9
202006020603,16,3.3,236.1,53.5
202006020604,14,1.9,190.7,48.4
202006020605,15,2.2,233.5,49.6
202006020606,16,2.1,220.0,59.5
202006020607,11,2.2,180.8,22.4
202006020608,16,3.3,223.1,62.6
202006020609,11,4.5,47.4,17.6
202006020610,16,4.8,202.0,44.4
202006020611,12,3.1,160.9,27.4
202006020612,16,2.8,259.3,52.7
202007010601,13,2.9,188.1,30.5
202007010602,16,3.0,246.8,56.5
202007010603,12,1.9,161.6,31.1
202007010604,16,2.3,224.2,68.3
202007010605,12,1.8,130.0,31.0
202007010606,15,3.0,200.5,40.0
202007010607,10,2.8,93.1,14.6
202007010608,11,2.6,117.5,20.3
202007010609,16,4.8,227.3,38.6
202007010610,12,3.2,150.2,26.3
202007010611,12,1.9,124.5,28.9
202007010612,11,2.9,81.9,18.8
202009010601,9,1.6,90.4,15.0
202009010602,16,2.7,212.6,54.1
202009010603,14,2.0,166.3,50.0
202009010604,16,2.1,210.8,71.2
202009010605,11,3.1,71.3,18.4
202009010606,16,3.2,217.6,46.9
202009010607,12,2.7,170.6,27.9
202009010608,10,2.3,72.6,16.5
202009010609,11,2.3,121.5,20.8
202009010610,13,3.5,134.2,28.0
202009010611,18,5.4,225.9,55.6
202009010612,16,3.1,223.2,52.3
202006020701,16,4.1,275.5,64.0
202006020702,16,3.0,263.0,62.2
202006020703,16,2.4,251.6,72.2
202006020704,16,3.8,209.9,45.5
202006020705,16,3.7,248.5,48.4
202006020706,15,2.4,248.5,61.7
202006020707,16,4.7,283.4,60.9
202006020708,13,2.1,171.9,36.8
202006020709,16,2.7,221.6,45.0
202006020710,14,2.8,152.7,32.0
202006020711,14,4.6,194.8,31.2
202006020712,9,1.4,90.3,12.8
202009010701,16,3.0,235.6,57.2
202009010702,13,2.6,170.8,30.0
202009010703,14,2.6,136.9,35.6
202009010704,14,2.5,181.2,37.9
202009010705,16,2.4,208.2,59.2
202009010706,16,3.4,229.6,51.8
202009010707,5,1.1,10.3,3.0
202009010708,8,2.0,47.2,10.1
202009010709,16,5.2,269.9,45.1
202009010710,16,2.5,205.1,57.4
202009010711,10,2.6,60.2,12.6
202009010712,10,2.0,91.3,18.5
202006020801,16,1.9,233.5,73.3
202006020802,16,2.8,255.1,75.9
202006020803,16,2.0,231.6,62.0
202006020804,14,3.1,197.5,40.9
202006020805,16,2.1,227.0,63.7
202006020806,16,2.1,235.8,67.3
202006020807,8,1.7,36.5,10.5
202006020808,16,5.7,259.1,40.3
202006020809,8,1.7,82.9,14.1
202006020810,11,2.4,171.9,23.7
202006020811,16,3.9,264.2,43.3
202006020812,16,3.1,255.8,50.6
202009010801,15,2.6,229.4,52.5
202009010802,16,3.5,216.3,46.7
202009010803,13,2.5,176.8,36.5
202009010804,14,2.3,147.2,38.9
202009010805,16,2.5,228.2,65.8
202009010806,13,1.8,125.9,38.1
202009010807,15,3.2,132.5,33.4
202009010808,9,2.4,71.3,12.1
202009010809,16,3.2,230.9,50.4
202009010810,12,3.4,150.9,25.1
202009010811,12,2.6,126.1,26.6
202009010812,11,2.4,126.4,21.1
202006020901,16,3.5,261.8,59.0
202006020902,16,2.5,220.3,59.9
202006020903,16,2.7,237.1,45.9
202006020904,16,3.1,233.3,53.9
202006020905,16,2.5,242.2,59.2
202006020906,16,1.7,230.1,77.7
202006020907,10,3.4,117.1,13.0
202006020908,11,2.7,56.2,19.3
202006020909,11,2.1,113.5,23.2
202006020910,16,4.8,214.6,40.1
202006020911,10,2.1,116.3,17.2
202006020912,16,2.9,223.0,55.0
202009010901,15,2.3,145.5,49.6
202009010902,11,1.7,97.0,24.9
202009010903,15,3.3,198.0,40.3
202009010904,14,2.5,175.4,37.8
202009010905,13,1.9,129.7,37.9
202009010906,9,2.2,44.3,10.5
202009010907,7,1.5,29.4,6.6
202009010908,10,1.9,74.8,20.8
202009010909,9,1.6,79.1,13.8
202009010910,16,4.9,248.6,40.9
202009010911,10,2.8,43.3,17.4
202009010912,16,3.9,154.9,40.5
202006030101,16,1.9,230.6,61.1
202006030102,16,2.3,243.9,72.7
202006030103,16,2.8,256.8,60.3
202006030104,16,2.1,252.3,55.0
202006030105,16,2.4,250.4,66.2
202006030106,10,2.4,139.8,18.3
202006030107,16,2.5,260.0,60.6
202006030108,11,2.5,178.1,24.0
202006030109,9,2.1,66.2,12.3
202006030110,13,3.8,122.8,28.0
202006030111,14,4.0,202.5,35.9
202006030112,16,6.1,215.0,45.0
202007010701,16,4.0,165.6,40.5
202007010702,16,2.5,211.8,53.8
202007010703,16,2.9,233.3,55.8
202007010704,14,2.6,134.5,35.7
202007010705,14,3.1,127.0,31.6
202007010706,13,3.8,149.2,29.1
202007010707,14,2.6,162.2,35.6
202007010708,13,2.3,115.9,30.7
202007010709,10,1.8,65.0,19.6
202007010710,12,3.1,64.9,23.5
202007010711,14,3.1,145.3,32.6
202007010712,11,2.3,89.0,20.8
202009020101,13,2.4,152.3,31.2
202009020102,16,3.2,229.4,53.1
202009020103,12,2.1,123.0,26.0
202009020104,18,2.2,233.9,73.4
202009020105,12,2.3,119.7,24.0
202009020106,13,2.4,131.1,30.6
202009020107,10,2.3,80.0,15.9
202009020108,8,1.6,45.6,10.8
202009020109,12,3.6,77.7,22.1
202009020110,12,4.2,155.4,26.4
202009020111,10,1.9,63.5,13.6
202009020112,10,2.4,75.0,17.2
202006030201,16,2.9,243.5,62.2
202006030202,16,3.6,261.1,51.9
202007010801,16,2.9,175.0,50.7
202007010802,11,2.8,98.9,20.1
202007010803,18,4.2,256.1,68.0
202007010804,17,5.6,233.9,53.9
202007010805,16,6.0,134.2,35.2
202007010806,11,2.5,81.7,18.4
202007010807,18,3.6,195.2,60.2
202007010808,14,5.8,131.3,29.4
202007010809,10,3.0,93.4,13.8
202007010810,16,3.4,179.1,43.8
202007010811,18,4.2,250.8,60.4
202007010812,16,5.2,191.5,40.0
202009020201,13,2.4,162.8,33.0
202009020202,16,2.3,198.4,57.6
202009020203,14,2.0,139.9,42.4
202009020204,12,3.6,121.2,22.6
202009020205,16,2.2,192.3,52.2
202009020206,18,2.9,247.3,60.9
202009020207,14,2.9,157.1,36.1
202009020208,10,2.3,83.2,18.0
202009020209,9,2.2,70.8,11.2
202009020210,9,2.4,66.4,12.1
202009020211,13,2.7,121.9,30.8
202009020212,14,3.2,172.2,33.7
202006030203,15,3.5,234.5,50.6
202006030204,16,3.3,242.5,53.0
202006030205,16,2.7,195.2,55.0
202006030206,11,2.2,126.9,21.8
202006030207,16,4.5,227.8,52.6
202006030208,15,3.6,219.9,45.4
202006030209,11,3.4,52.9,18.1
202006030210,16,3.4,194.1,45.1
202006030211,16,3.5,192.5,46.2
202006030212,11,3.3,119.1,19.8
202006030301,16,3.4,249.1,60.7
202006030302,16,3.9,271.0,62.8
202006030303,16,3.2,262.9,70.1
202006030304,16,2.3,223.6,61.6
202006030305,18,4.2,283.6,70.7
202006030306,12,2.4,159.5,28.1
202006030307,13,2.5,178.3,31.9
202006030308,11,2.2,157.6,26.2
202006030309,11,2.5,146.1,24.5
202006030310,17,4.3,223.2,48.0
202006030311,16,4.6,222.4,43.8
202006030312,16,4.9,256.5,46.7
202009020301,16,2.9,223.4,54.9
202009020302,16,2.6,223.9,64.3
202009020303,15,3.0,235.4,44.7
202009020304,18,2.0,224.2,84.4
202009020305,16,2.8,176.6,47.2
202009020306,8,1.5,47.7,10.0
202009020307,11,1.7,79.5,25.4
202009020308,14,5.2,185.0,33.3
202009020309,8,1.7,49.8,9.8
202009020310,14,3.3,153.5,33.4
202009020311,16,3.2,195.3,51.9
202009020312,12,2.1,129.2,29.7
202006030401,15,3.2,258.6,66.0
202006030402,16,2.7,242.1,62.1
202006030403,15,2.1,239.3,66.5
202006030404,10,1.7,96.7,18.6
202006030405,18,2.1,235.1,98.0
202006030406,16,3.5,253.7,50.4
202006030407,17,3.0,238.2,68.2
202006030408,11,3.5,112.9,19.9
202006030409,12,4.1,120.3,20.8
202006030410,12,2.2,164.6,27.2
202006030411,16,3.4,236.9,51.3
202006030412,16,6.4,213.5,37.4
202009020401,16,1.8,221.5,67.8
202009020402,16,2.3,208.8,57.8
202009020403,16,2.8,220.5,57.7
202009020404,18,1.9,220.8,93.2
202009020405,12,5.2,89.3,19.7
202009020406,9,1.8,67.8,14.1
202009020407,16,3.4,193.9,46.2
202009020408,16,4.3,168.8,42.2
202009020409,13,3.5,152.9,28.9
202009020410,16,2.5,189.3,52.4
202009020411,12,3.1,147.7,24.9
202009020412,16,2.1,193.9,58.6
202003010101,15,3.3,209.3,40.5
202003010102,16,3.1,232.0,60.6
202003010103,15,2.1,210.9,53.3
202003010104,14,2.5,188.5,42.3
202003010105,14,3.6,999.9,33.5
202003010106,15,2.6,207.7,40.6
202003010107,16,2.8,252.1,75.5
202003010108,15,4.4,244.3,45.9
202003010109,16,2.7,217.1,49.9
202003010110,15,2.5,222.3,41.3
202003010111,15,4.0,206.5,40.2
202003010112,16,2.2,217.7,62.7
202006030501,16,1.7,999.9,75.4
202006030502,13,1.7,999.9,48.4
202006030503,16,2.0,221.9,65.3
202006030504,13,1.9,999.9,44.2
202006030505,18,3.0,263.5,75.1
202006030506,13,1.7,150.9,38.6
202006030507,16,3.5,240.0,37.0
202006030508,14,2.4,174.6,44.5
202006030509,14,3.5,117.8,30.8
202006030510,16,2.8,228.6,57.6
202006030511,16,3.7,246.8,53.7
202006030512,15,2.7,239.8,47.5
202009020501,16,1.6,176.2,78.7
202009020502,16,1.7,158.2,65.1
202009020503,16,3.1,213.0,56.4
202009020504,18,3.9,251.8,66.8
202009020505,14,2.8,165.3,32.1
202009020506,9,2.0,64.7,11.8
202009020507,8,2.1,35.9,10.1
202009020508,16,2.9,203.2,46.0
202009020509,11,2.1,77.9,21.2
202009020510,10,2.0,80.3,16.1
202009020511,16,3.5,194.5,47.0
202009020512,16,2.7,180.1,50.8
202003010201,15,2.4,242.0,45.8
202003010202,16,1.9,225.4,67.9
202003010203,15,3.0,222.2,47.9
202003010204,14,2.4,169.2,38.9
202003010205,16,3.2,256.2,57.7
202003010206,16,3.0,219.7,54.2
202003010207,15,3.1,248.7,43.3
202003010208,16,3.9,235.2,49.0
202003010209,16,3.8,251.3,62.2
202003010210,16,2.0,214.5,65.8
202003010211,15,3.5,247.2,37.7
202003010212,16,3.7,237.8,44.7
202006030601,14,2.1,173.1,41.3
202006030602,16,2.7,251.9,80.1
202006030603,16,2.3,244.4,75.3
202006030604,16,2.4,224.6,61.8
202006030605,16,3.4,235.4,53.7
202006030606,8,2.5,29.4,8.8
202006030607,14,4.4,225.3,35.9
202006030608,16,2.8,197.6,54.6
202006030609,16,3.5,258.8,45.3
202006030610,9,1.9,86.6,14.3
202006030611,16,6.3,222.3,42.4
202006030612,16,3.9,210.9,50.4
202009020601,16,2.4,211.3,57.7
202009020602,16,3.3,224.5,46.3
202009020603,16,2.5,234.6,58.5
202009020604,16,2.0,202.1,59.5
202009020605,16,4.6,187.6,45.1
202009020606,9,2.7,82.0,15.2
202009020607,15,2.8,167.8,41.6
202009020608,16,3.4,234.9,50.2
202009020609,10,2.3,76.1,18.6
202009020610,16,3.4,232.8,47.1
202009020611,18,4.3,278.3,72.2
202009020612,16,3.0,220.9,54.0
202003010301,16,1.9,222.3,75.1
202003010302,16,3.6,245.0,54.9
202003010303,15,3.0,227.1,47.8
202003010304,16,2.5,242.7,68.4
202003010305,16,3.5,237.2,61.4
202003010306,16,3.3,206.7,47.8
202003010307,11,2.1,94.6,21.8
202003010308,14,2.7,191.0,38.8
202003010309,15,3.7,193.7,41.7
202003010310,16,3.0,248.0,52.8
202003010311,16,5.0,269.2,53.3
202003010312,16,2.9,226.0,54.9
202006030701,15,2.6,246.1,51.0
202006030702,16,2.4,213.6,62.0
202006030703,12,1.5,171.1,33.1
202006030704,17,1.7,213.9,81.2
202006030705,15,1.7,214.8,63.6
202006030706,15,3.0,234.7,46.4
202006030707,9,1.6,50.8,16.8
202006030708,12,3.7,146.8,24.0
202006030709,9,1.7,115.1,15.8
202006030710,9,2.0,52.5,12.6
202006030711,11,1.4,135.1,29.9
202006030712,16,3.0,241.6,50.8
202009020701,16,3.5,172.1,44.0
202009020702,16,1.8,209.7,69.3
202009020703,16,3.0,236.8,51.4
202009020704,18,1.7,218.6,88.9
202009020705,17,1.9,230.3,74.9
202009020706,14,5.2,150.5,29.7
202009020707,10,1.9,88.2,16.3
202009020708,16,3.9,241.4,57.4
202009020709,13,2.2,141.2,30.8
202009020710,16,2.7,209.9,58.2
202009020711,12,3.9,132.1,21.2
202009020712,16,3.0,188.2,50.7
202003010401,16,2.3,221.8,60.6
202003010402,16,1.8,205.3,65.5
202003010403,15,1.7,194.8,65.1
202003010404,12,2.1,162.6,29.9
202003010405,12,2.6,136.9,26.5
202003010406,15,2.5,230.6,51.5
202003010407,16,3.0,196.1,49.5
202003010408,16,3.0,221.6,54.8
202003010409,15,3.4,226.0,42.5
202003010410,16,3.5,203.9,44.1
202003010411,16,3.0,241.5,52.2
202003010412,12,4.3,155.5,22.8
202006030801,16,3.0,266.2,63.4
202006030802,13,1.6,179.4,45.3
202006030803,15,2.3,241.5,57.8
202006030804,14,2.0,195.9,35.7
202006030805,13,2.4,189.4,30.2
202006030806,11,1.8,125.2,23.2
202006030807,11,1.7,156.2,25.8
202006030808,12,2.8,122.0,26.1
202006030809,13,2.8,201.0,30.9
202006030810,16,4.6,185.3,41.4
202006030811,18,2.8,252.4,77.0
202006030812,12,2.4,125.3,26.4
202009020801,16,2.0,220.3,64.9
202009020802,16,2.7,233.2,65.6
202009020803,16,3.1,216.2,53.4
202009020804,18,3.1,191.2,66.5
202009020805,16,3.2,189.8,47.7
202009020806,8,1.7,82.0,10.2
202009020807,16,3.1,145.6,52.0
202009020808,8,1.6,57.9,10.1
202009020809,11,2.4,97.3,20.0
202009020810,8,2.0,50.4,9.4
202009020811,16,2.4,195.0,55.8
202009020812,16,4.3,220.6,47.5
202003010501,16,2.3,211.0,57.9
202003010502,16,2.5,205.0,54.4
202003010503,15,1.8,211.3,59.2
202003010504,14,3.1,138.7,32.5
202003010505,10,1.9,121.3,18.0
202003010506,15,2.8,248.2,56.8
202003010507,9,2.2,54.4,12.4
202003010508,11,2.3,122.7,20.2
202003010509,16,5.8,211.9,39.3
202003010510,15,3.5,170.4,37.0
202003010511,16,3.5,192.0,43.7
202003010512,13,2.9,136.4,29.7
202005020101,15,2.2,224.1,60.4
202005020102,16,2.3,249.4,68.6
202005020103,14,1.9,200.5,44.9
202005020104,12,3.0,181.0,26.4
202005020105,18,3.4,274.9,73.7
202005020106,12,1.8,177.1,37.5
202005020107,16,1.9,233.7,74.1
202005020108,15,2.8,234.2,49.8
202005020109,8,1.5,49.7,10.5
202005020110,17,3.9,261.4,60.9
202005020111,16,3.5,173.6,45.6
202005020112,16,3.1,226.4,54.5
202008030101,16,2.2,203.8,59.0
202008030102,15,2.3,179.7,46.8
202008030103,16,3.4,208.7,55.2
202008030104,18,2.8,228.6,80.1
202008030105,13,2.2,153.9,32.7
202008030106,16,3.3,202.3,49.3
202008030107,11,2.0,92.6,23.9
202008030108,15,3.4,208.0,41.9
202008030109,10,2.2,77.2,17.3
202008030110,11,2.4,79.0,21.2
202008030111,18,3.2,999.9,64.0
202008030112,16,2.7,151.2,47.7
202003010601,16,2.8,233.5,61.5
202003010602,16,3.1,230.2,49.8
202003010603,15,2.1,227.0,54.6
202003010604,12,2.1,128.1,29.3
202003010605,16,2.2,229.8,64.4
202003010606,16,3.9,234.9,46.8
202003010607,13,2.3,112.4,36.7
202003010608,16,5.6,170.7,38.7
202003010609,11,2.1,91.5,19.6
202003010610,10,2.1,76.6,16.9
202003010611,14,3.0,203.6,36.8
202003010612,16,5.2,217.5,35.1
202005020201,16,2.1,240.2,72.0
202005020202,16,2.6,239.5,67.1
202005020203,8,1.6,88.7,11.6
202005020204,16,1.7,220.4,67.7
202005020205,18,2.4,230.4,69.7
202005020206,16,3.0,217.6,49.7
202005020207,9,1.6,131.7,18.7
202005020208,16,3.7,158.0,45.5
202005020209,10,1.6,133.6,20.3
202005020210,16,3.3,179.4,45.0
202005020211,17,2.3,226.1,72.2
202005020212,16,4.5,229.0,40.5
202008030201,16,2.8,210.7,57.1
202008030202,16,2.2,225.5,65.0
202008030203,18,2.7,220.6,70.2
202008030204,18,3.4,265.0,74.4
202008030205,14,2.0,140.6,38.5
202008030206,16,4.0,186.0,47.3
202008030207,15,5.4,156.4,35.2
202008030208,9,1.7,47.0,15.3
202008030209,13,2.3,181.2,28.6
202008030210,16,4.1,218.4,43.1
202008030211,12,2.1,151.6,27.7
202008030212,16,2.7,198.8,52.4
202003010701,16,2.9,240.3,63.7
202003010702,16,2.9,222.6,56.9
202003010703,15,2.8,229.4,44.9
202003010704,14,2.3,180.3,41.7
202003010705,14,2.5,167.0,37.1
202003010706,15,2.9,229.6,44.9
202003010707,12,2.5,164.3,26.6
202003010708,12,2.2,125.2,28.7
202003010709,16,2.5,243.2,57.5
202003010710,16,5.1,224.8,43.2
202003010711,15,3.8,228.4,42.7
202003010712,15,4.5,215.2,40.1
202005020301,16,2.5,244.8,68.8
202005020302,16,4.3,264.9,51.9
202005020303,12,2.4,146.4,27.0
202005020304,18,4.4,287.1,64.2
202005020305,16,2.4,248.6,83.8
202005020306,12,2.4,167.0,32.1
202005020307,15,2.4,243.0,46.4
202005020308,12,2.1,193.3,30.6
202005020309,10,1.6,116.0,21.7
202005020310,10,2.8,49.0,13.5
202005020311,18,3.5,250.1,68.0
202005020312,16,2.5,182.8,48.3
202008030301,16,3.2,205.5,57.4
202008030302,16,2.6,217.0,51.4
202008030303,18,2.4,224.1,71.2
202008030304,13,2.0,146.2,40.8
202008030305,12,2.1,79.1,28.6
202008030306,16,5.3,182.4,38.7
202008030307,13,3.4,132.1,27.7
202008030308,16,3.4,227.3,50.7
202008030309,10,3.1,85.0,19.1
202008030310,13,2.3,161.9,31.9
202008030311,16,3.7,197.2,49.3
202008030312,16,3.1,226.3,47.0
202003010801,16,4.8,199.7,42.2
202003010802,16,2.4,200.7,58.5
202003010803,15,2.0,191.2,61.4
202003010804,14,2.9,171.3,35.7
202003010805,16,3.7,263.8,57.9
202003010806,16,3.0,230.4,57.5
202003010807,12,2.1,114.3,26.6
202003010808,16,3.9,206.6,44.4
202003010809,11,2.5,57.5,16.4
202003010810,9,2.3,70.4,12.1
202003010811,16,5.8,163.9,38.1
202003010812,15,3.9,129.4,36.1
202005020401,16,2.0,232.6,60.7
202005020402,16,2.4,229.5,60.3
202005020403,14,2.4,205.0,44.7
202005020404,16,3.2,268.9,73.4
202005020405,11,2.7,166.4,26.7
202005020406,13,2.9,191.4,31.3
202005020407,14,2.8,224.7,43.9
202005020408,16,3.4,211.4,53.9
202005020409,9,2.2,55.5,14.4
202005020410,11,4.0,73.5,19.0
202005020411,18,4.3,230.6,56.2
202005020412,16,3.5,235.1,43.2
202008030401,16,2.3,202.4,61.9
202008030402,16,3.3,260.9,64.1
202008030403,16,3.8,214.7,44.6
202008030404,11,1.9,134.5,26.4
202008030405,18,3.4,232.7,58.7
202008030406,13,2.3,121.0,34.3
202008030407,16,2.7,198.0,57.1
202008030408,9,1.7,113.6,14.2
202008030409,18,3.0,248.8,75.8
202008030410,16,4.4,186.4,44.0
202008030411,14,3.1,167.2,34.2
202008030412,16,3.9,204.6,44.5
202004010101,14,2.2,133.6,41.0
202004010102,15,4.3,251.3,46.6
202004010103,15,2.7,197.8,45.5
202004010104,11,2.4,97.5,24.0
202004010105,15,2.5,228.3,52.0
202004010106,13,3.0,195.4,32.3
202004010107,15,4.0,201.9,36.7
202004010108,13,2.8,170.2,28.1
202004010109,14,4.3,136.9,30.3
202004010110,14,4.6,143.5,28.7
202004010111,16,3.6,225.4,41.0
202004010112,11,4.3,136.7,17.9
202005020501,11,1.8,185.9,24.9
202005020502,15,2.5,233.8,53.1
202005020503,13,2.1,192.7,39.8
202005020504,16,2.6,242.1,60.7
202005020505,18,3.7,266.3,75.9
202005020506,14,2.3,178.4,42.1
202005020507,9,1.4,110.3,14.1
202005020508,13,2.4,227.6,32.7
202005020509,10,1.9,92.2,18.0
202005020510,11,5.1,61.0,14.6
202005020511,11,3.5,111.5,20.7
202005020512,16,2.8,233.9,49.4
202008030501,16,2.1,171.4,58.0
202008030502,16,2.6,216.5,53.6
202008030503,17,2.8,236.7,58.9
202008030504,11,1.7,99.0,25.1
202008030505,14,2.3,144.9,38.1
202008030506,10,2.4,78.8,19.9
202008030507,14,2.1,184.3,41.7
202008030508,10,3.1,71.9,13.7
202008030509,12,2.6,153.6,26.4
202008030510,13,4.0,160.1,28.1
202008030511,13,2.1,146.9,34.4
202008030512,15,3.3,178.6,43.3
202004010201,14,2.6,154.5,33.7
202004010202,15,2.4,240.0,58.6
202004010203,15,2.4,221.4,42.2
202004010204,14,2.5,185.5,36.6
202004010205,16,2.5,242.5,58.5
202004010206,16,6.1,180.4,41.1
202004010207,15,5.8,180.5,36.8
202004010208,13,2.2,162.9,35.9
202004010209,10,1.9,123.5,18.0
202004010210,16,3.0,223.8,42.0
202004010211,16,5.0,203.7,37.1
202004010212,16,4.9,158.4,40.6
202005020601,16,2.7,224.8,57.3
202005020602,14,2.4,185.7,40.8
202005020603,11,1.8,149.4,25.4
202005020604,13,1.7,150.4,43.2
202005020605,11,2.0,122.9,25.2
202005020606,16,2.8,257.8,54.9
202005020607,12,2.2,179.1,27.1
202005020608,9,1.9,113.4,14.1
202005020609,16,3.3,255.9,53.1
202005020610,16,3.2,244.3,51.9
202005020611,18,3.9,268.4,76.4
202005020612,13,2.7,143.0,28.3
202008030601,13,2.3,148.9,34.9
202008030602,16,3.4,233.7,56.8
202008030603,15,2.9,208.3,48.8
202008030604,14,3.0,135.2,41.6
202008030605,9,1.5,43.7,20.3
202008030606,16,2.8,227.1,50.3
202008030607,5,1.1,17.7,3.8
202008030608,13,2.6,161.4,30.8
202008030609,16,2.9,187.8,45.5
202008030610,9,2.3,46.3,10.9
202008030611,12,2.1,140.2,26.7
202008030612,16,4.5,204.6,45.0
202004010301,15,2.5,229.2,51.1
202004010302,15,1.9,211.4,60.1
202004010303,16,3.8,233.5,45.6
202004010304,15,2.1,233.8,59.6
202004010305,16,2.3,232.2,53.1
202004010306,16,3.1,233.2,49.3
202004010307,15,3.0,202.1,37.4
202004010308,15,3.6,185.7,34.1
202004010309,11,2.8,156.0,20.4
202004010310,15,3.0,168.3,37.7
202004010311,14,4.6,158.1,29.6
202004010312,9,2.5,48.1,10.9
202005020701,16,2.9,240.2,52.9
202005020702,16,2.3,240.7,53.8
202005020703,16,2.1,229.7,75.1
202005020704,13,2.8,222.5,40.0
202005020705,12,2.1,143.5,31.0
202005020706,16,3.5,238.4,53.7
202005020707,9,1.5,72.6,10.5
202005020708,13,3.5,214.6,34.6
202005020709,16,2.9,221.1,56.3
202005020710,10,2.6,89.0,16.0
202005020711,13,4.0,118.4,26.9
202005020712,14,2.0,186.8,43.8
202008030701,16,2.7,220.8,59.7
202008030702,12,2.0,92.0,31.6
202008030703,15,2.8,211.5,46.3
202008030704,17,1.6,186.6,83.2
202008030705,9,2.6,66.7,13.2
202008030706,16,2.8,211.8,53.7
202008030707,13,3.8,171.1,31.3
202008030708,10,2.0,82.1,14.8
202008030709,10,2.0,95.7,16.3
202008030710,11,2.4,78.4,19.0
202008030711,14,3.2,154.3,33.8
202008030712,15,4.0,170.2,34.5
202004010401,16,3.5,248.5,55.3
202004010402,14,2.0,171.3,40.7
202004010403,14,3.5,136.6,30.6
202004010404,14,2.4,171.4,40.8
202004010405,14,2.5,177.1,35.0
202004010406,14,5.5,173.7,32.1
202004010407,15,2.5,178.8,44.3
202004010408,16,2.8,226.7,42.5
202004010409,12,3.1,82.4,25.1
202004010410,12,2.6,138.0,25.8
202004010411,15,3.3,238.6,45.8
202004010412,15,5.0,225.3,32.0
202005020801,16,3.5,270.4,75.4
202005020802,16,2.7,246.6,63.9
202005020803,14,3.4,241.8,41.4
202005020804,18,2.0,231.2,86.0
202005020805,7,1.4,37.5,6.0
202005020806,14,4.2,191.3,34.1
202005020807,17,4.3,281.0,52.8
202005020808,10,2.6,148.2,15.9
202005020809,8,1.7,88.2,10.8
202005020810,15,3.3,168.6,39.8
202005020811,18,3.0,999.9,76.7
202005020812,16,2.9,207.5,54.2
202008030801,16,2.6,199.2,52.1
202008030802,11,1.9,68.4,31.8
202008030803,16,2.8,200.5,44.9
202008030804,12,2.4,93.3,27.2
202008030805,11,2.7,111.7,26.0
202008030806,12,2.0,134.1,28.4
202008030807,13,1.9,132.4,38.4
202008030808,9,1.7,34.0,12.9
202008030809,9,1.8,69.1,14.0
202008030810,15,5.9,225.8,39.6
202008030811,16,2.7,196.2,51.7
202008030812,16,4.3,227.0,52.0
202004010501,14,2.6,152.3,37.2
202004010502,15,2.3,194.9,53.9
202004010503,15,2.1,208.5,57.0
202004010504,14,3.6,174.2,35.2
202004010505,15,2.4,228.2,56.0
202004010506,16,2.3,234.1,66.4
202004010507,15,2.9,190.6,44.9
202004010508,16,4.0,247.4,52.3
202004010509,14,3.7,187.2,40.5
202004010510,14,2.2,164.7,39.4
202004010511,16,2.6,239.0,58.5
202004010512,11,2.5,116.2,19.2
202005020901,16,2.5,251.2,60.3
202005020902,16,2.7,219.5,58.4
202005020903,16,3.3,216.4,50.9
202005020904,18,2.4,264.3,76.7
202005020905,18,2.8,265.9,76.9
202005020906,16,6.1,268.5,39.3
202005020907,10,1.8,95.3,15.4
202005020908,16,2.5,260.6,72.3
202005020909,8,2.1,72.2,10.5
202005020910,14,2.4,222.5,45.5
202005020911,13,3.9,136.8,29.0
202005020912,16,3.8,245.9,47.4
202008030901,16,3.0,231.7,52.3
202008030902,16,2.9,233.6,60.9
202008030903,18,2.4,214.4,79.1
202008030904,13,2.1,161.4,35.9
202008030905,13,2.1,155.0,37.4
202008030906,12,2.3,96.8,26.3
202008030907,8,2.1,34.6,9.2
202008030908,16,2.4,179.5,62.7
202008030909,12,3.5,97.7,21.7
202008030910,16,2.4,190.2,55.3
202008030911,14,3.3,146.8,31.8
202008030912,17,3.0,217.7,61.4
202004010601,16,2.1,236.3,60.9
202004010602,15,3.4,251.9,54.9
202004010603,15,2.6,234.4,52.2
202004010604,14,2.2,164.4,38.4
202004010605,16,3.0,254.8,67.4
202004010606,16,2.8,193.5,50.6
202004010607,12,2.4,120.2,26.0
202004010608,15,2.0,215.8,52.1
202004010609,15,2.6,219.6,51.7
202004010610,13,3.2,167.1,29.5
202004010611,16,3.0,219.0,56.2
202004010612,15,2.5,225.3,40.2
202005021001,16,2.3,236.0,56.1
202005021002,16,3.1,247.0,58.2
202005021003,15,2.5,248.8,65.8
202005021004,12,2.6,172.1,27.0
202005021005,16,2.8,217.9,54.6
202005021006,10,1.8,144.8,23.9
202005021007,13,2.6,180.6,31.6
202005021008,9,1.6,54.4,15.6
202005021009,8,2.2,25.8,10.0
202005021010,14,5.7,134.4,29.2
202005021011,18,3.5,254.7,64.3
202005021012,16,4.9,222.3,44.8
202008031001,16,3.1,225.7,46.0
202008031002,16,2.1,189.4,66.2
202008031003,18,1.9,182.0,87.0
202008031004,18,3.4,263.8,67.1
202008031005,14,2.3,131.9,49.3
202008031006,16,4.3,241.3,45.1
202008031007,8,1.8,42.0,10.4
202008031008,16,4.0,225.2,49.2
202008031009,9,1.8,79.4,16.8
202008031010,16,3.4,203.4,48.5
202008031011,16,3.2,188.6,53.6
