race_id,umaban,horse_id,master_idx_prev_avg_time,master_idx_prev_avg_master,master_idx_prev_avg_start,master_idx_prev_avg_chase,master_idx_prev_avg_agari
202407030211,11,15104364,91.35172413793103,89.26896551724138,91.70344827586207,90.57931034482759,96.08275862068966
202408050711,5,15104364,91.43835616438356,89.36986301369863,91.66438356164383,90.55479452054794,96.22602739726027
202408050711,5,15104364,91.51020408163265,89.45578231292517,91.66666666666667,90.578231292517,96.29931972789116
202408070711,5,15104364,91.58108108108108,89.54054054054055,91.66891891891892,90.60135135135135,96.37162162162163
202408070711,5,15104364,91.67785234899328,89.6510067114094,91.69798657718121,90.66442953020135,96.42953020134229
202508010711,5,15104364,91.77333333333333,89.76,91.72666666666667,90.72666666666667,96.48666666666666
202507020611,4,15104364,91.78807947019868,89.78807947019868,91.74172185430463,90.71523178807946,96.5364238410596
202505020311,11,15104364,91.82236842105263,89.83552631578948,91.73026315789474,90.70394736842105,96.61184210526316
202306010811,12,15104417,91.82236842105263,89.83552631578948,91.73026315789474,90.70394736842105,96.61184210526316
202408030510,14,15104589,91.82236842105263,89.83552631578948,91.73026315789474,90.70394736842105,96.61184210526316
202408030510,14,15104589,91.72549019607843,89.7516339869281,91.73856209150327,90.77124183006536,96.47058823529412
202406010311,7,15104699,91.72549019607843,89.7516339869281,91.73856209150327,90.77124183006536,96.47058823529412
202406010311,7,15104699,91.74025974025975,89.77922077922078,91.77272727272727,90.81168831168831,96.47402597402598
202403010211,3,15104699,91.75483870967741,89.80645161290323,91.80645161290323,90.85161290322581,96.47741935483872
202403010211,3,15104699,91.8076923076923,89.87179487179488,91.84615384615384,90.90384615384616,96.50641025641026
202403020611,6,15104699,91.85987261146497,89.93630573248407,91.88535031847134,90.95541401273886,96.53503184713375
202403020611,6,15104699,91.86075949367088,89.9493670886076,91.87341772151899,90.94303797468355,96.57594936708861
202405020510,4,15104707,91.86075949367088,89.9493670886076,91.87341772151899,90.94303797468355,96.57594936708861
202405020510,4,15104707,91.82389937106919,89.9245283018868,91.88050314465409,90.9245283018868,96.56603773584905
202403020411,13,15104707,91.7875,89.9,91.8875,90.90625,96.55625
202403020411,13,15104707,91.63975155279503,89.70186335403727,91.85714285714286,90.8944099378882,96.36024844720497
202405010610,14,15104714,91.63975155279503,89.70186335403727,91.85714285714286,90.8944099378882,96.36024844720497
202405010610,14,15104714,91.73456790123457,89.82098765432099,91.87037037037037,90.93827160493827,96.45061728395062
202405021111,15,15104714,91.8282208588957,89.93865030674847,91.88343558282209,90.98159509202453,96.5398773006135
202405021111,15,15104714,91.88414634146342,90.01829268292683,91.86585365853658,90.9939024390244,96.6219512195122
202405040812,7,15104714,91.93939393939394,90.0969696969697,91.84848484848484,91.0060606060606,96.7030303030303
202405040812,7,15104714,91.87349397590361,90.0421686746988,91.83132530120481,91.0,96.66867469879519
202408020309,10,15104887,91.87349397590361,90.0421686746988,91.83132530120481,91.0,96.66867469879519
202408020309,10,15104887,91.82035928143712,90.0,91.83832335329342,91.02994011976048,96.61676646706587
202403010210,3,15104887,91.76785714285714,89.95833333333333,91.8452380952381,91.05952380952381,96.56547619047619
202403010210,3,15104887,91.76331360946746,89.96449704142012,91.83431952662721,91.07100591715977,96.57396449704142
202309011211,2,15105032,91.76331360946746,89.96449704142012,91.83431952662721,91.07100591715977,96.57396449704142
202309011211,2,15105032,91.7764705882353,89.98823529411764,91.84705882352941,90.95882352941176,96.63529411764706
202305021212,5,15105032,91.78947368421052,90.01169590643275,91.85964912280701,90.84795321637426,96.69590643274854
202304030811,9,15105032,91.80813953488372,90.04069767441861,91.87209302325581,90.78488372093024,96.74418604651163
202305050211,15,15105032,91.84971098265896,90.09248554913295,91.82658959537572,90.76300578034682,96.82080924855491
202307040311,9,15105032,91.8735632183908,90.1264367816092,91.8103448275862,90.75287356321839,96.83333333333333
