race_id,umaban,horse_name,finish_order,time_index,master_index,start_index,chase_index,agari_index
202410010203,2,サリーチャン,10,66,66,81,74,85
202410010203,13,クインズミント,11,63,56,85,75,72
202410010203,4,オコジュ,12,60,53,100,93,53
202410010203,11,スパークリングアイ,13,53,46,98,88,48
202410010203,3,メリヴェイユ,14,51,47,101,95,46
202410010206,6,ペアポルックス,1,89,89,97,97,93
202410010206,7,ナムラローズマリー,2,86,86,96,94,92
202410010206,5,メティエダール,3,86,86,93,91,95
202410010206,1,レオナルドスター,4,82,79,97,94,85
202410010206,4,スパークルジョイ,5,78,78,99,97,81
202410010206,8,エクストラバック,6,76,69,95,94,75
202410010206,13,ジュエルドレーサー,7,63,54,91,89,65
202410010206,2,ノーブルビーチ,8,61,54,71,73,81
202410010206,15,ダイシンオリーブ,9,60,58,95,92,65
202410010206,14,スリーロマンス,10,60,55,95,94,61
202410010206,17,カナアミデスマッチ,11,59,50,89,86,64
202410010206,10,フォカッチャ,12,57,53,90,82,70
202410010206,3,プチフレーシュ,13,57,57,90,88,68
202410010206,9,イマジンレノン,14,52,50,70,71,79
202410010206,12,ロッキンドア,15,50,50,94,89,60
202410010206,11,ヨシミツ,16,34,31,93,89,42
202410010206,18,デンタルフロス,17,17,10,65,48,62
202410010207,11,ドンアレス,1,77,77,88,84,91
202410010207,12,クイーンズワーフ,2,72,70,98,84,87
202410010207,10,クリノアドバンス,3,72,72,84,76,93
202410010207,16,ピナクルポイント,4,71,69,100,87,83
202410010207,1,レッセパッセ,5,70,70,92,80,91
202410010207,2,リノラナキラ,6,69,69,82,72,95
202410010207,6,リケアヴィオレ,7,68,66,95,80,87
202410010207,13,ヒシグランディヴァ,8,68,68,96,85,85
202410010207,5,インフルブルーム,9,64,57,92,77,84
202410010207,14,ジューンサレンダー,10,63,63,98,86,77
202410010207,4,タッケンウルル,11,63,57,87,76,77
202410010207,3,リフレクトザムーン,12,63,54,86,73,83
202410010207,9,リケアオランジュ,13,62,62,93,81,82
202410010207,8,ダッシュチョウサン,14,60,60,96,84,78
202410010207,7,ヴェルディッキオ,15,52,52,92,82,73
202410010207,15,インセンブレ,16,52,44,90,79,68
202410010205,3,インテグレイト,1,69,69,89,72,97
202410010205,7,ジミーバローズ,2,68,68,87,68,94
202410010205,14,メルトユアハート,3,65,65,86,66,96
202410010205,11,グランアルティスタ,4,65,65,91,75,90
202410010205,13,ヘルト,5,63,61,88,70,88
202410010205,6,エグザルテーション,6,58,56,86,63,92
202410010205,4,ミッキーストライク,7,58,58,85,68,84
202410010205,12,ロイドバローズ,8,53,53,80,60,89
202410010205,8,スターズウィーク,9,54,52,85,62,88
202410010205,1,スナークラファエロ,10,51,51,93,74,77
202410010205,5,キタサンバンビーナ,11,51,43,86,65,80
202410010205,9,アールヴヘイム,12,48,48,94,76,73
202410010205,10,ルクスクロワール,13,47,41,83,59,82
202410010205,2,タンタルイーズ,14,44,42,95,87,66
202410010208,12,メイショウコボケ,1,86,80,101,90,90
202410010208,10,オシゲ,2,85,83,93,87,96
202410010208,11,ナックダンス,3,80,74,99,87,87
202410010208,2,ニシノパプルブリリ,4,80,72,99,87,86
202410010208,6,トウロウノオノ,5,80,72,91,82,87
202410010208,7,プレッジ,6,79,79,97,88,90
202410010208,5,スマイルヴィヴァン,7,75,75,93,84,90
202410010208,4,マーゴットミニモ,8,75,75,101,93,82
202410010208,8,トゥピ,9,74,67,89,78,87
202410010208,1,テンナイトパール,10,73,68,84,75,90
202410010208,3,ベレン,11,63,63,98,90,73
202410010208,9,イノセンス,12,52,52,98,87,62
202410010206,6,ペアポルックス,1,89,89,97,97,93
202410010206,7,ナムラローズマリー,2,86,86,96,94,92
202410010206,5,メティエダール,3,86,86,93,91,95
202410010206,1,レオナルドスター,4,82,79,97,94,85
202410010206,4,スパークルジョイ,5,78,78,99,97,81
202410010206,8,エクストラバック,6,76,69,95,94,75
202410010206,13,ジュエルドレーサー,7,63,54,91,89,65
202410010206,2,ノーブルビーチ,8,61,54,71,73,81
202410010206,15,ダイシンオリーブ,9,60,58,95,92,65
202410010206,14,スリーロマンス,10,60,55,95,94,61
202410010206,17,カナアミデスマッチ,11,59,50,89,86,64
202410010206,10,フォカッチャ,12,57,53,90,82,70
202410010206,3,プチフレーシュ,13,57,57,90,88,68
202410010206,9,イマジンレノン,14,52,50,70,71,79
202410010206,12,ロッキンドア,15,50,50,94,89,60
202410010206,11,ヨシミツ,16,34,31,93,89,42
202410010206,18,デンタルフロス,17,17,10,65,48,62
202410010209,5,ウインシュクラン,1,89,89,91,82,105
202410010209,2,ホウオウスーペリア,2,89,89,87,79,108
202410010209,9,チェルノボーグ,3,87,87,86,78,106
202410010209,7,セブンマジシャン,4,86,86,83,75,108
202410010209,1,ディープレイヤー,5,84,84,84,76,106
202410010209,4,アトミックフレア,6,84,84,86,78,104
202410010209,12,フルール,7,83,83,81,74,107
202410010209,3,ホウオウユニコーン,8,84,84,76,79,102
202410010209,10,ダンツエスプリ,9,82,82,79,72,109
202410010209,6,サクセスドレーク,10,82,82,84,74,105
202410010209,8,リアド,11,80,80,89,80,98
202410010209,11,セグレドスペリオル,12,79,79,79,74,101
202410010209,13,レヴォリオ,13,74,74,84,77,94
202410010207,11,ドンアレス,1,77,77,88,84,91
202410010207,12,クイーンズワーフ,2,72,70,98,84,87
202410010207,10,クリノアドバンス,3,72,72,84,76,93
202410010207,16,ピナクルポイント,4,71,69,100,87,83
202410010207,1,レッセパッセ,5,70,70,92,80,91
202410010207,2,リノラナキラ,6,69,69,82,72,95
202410010207,6,リケアヴィオレ,7,68,66,95,80,87
202410010207,13,ヒシグランディヴァ,8,68,68,96,85,85
202410010207,5,インフルブルーム,9,64,57,92,77,84
202410010207,14,ジューンサレンダー,10,63,63,98,86,77
202410010207,4,タッケンウルル,11,63,57,87,76,77
202410010207,3,リフレクトザムーン,12,63,54,86,73,83
202410010207,9,リケアオランジュ,13,62,62,93,81,82
202410010207,8,ダッシュチョウサン,14,60,60,96,84,78
202410010207,7,ヴェルディッキオ,15,52,52,92,82,73
202410010207,15,インセンブレ,16,52,44,90,79,68
202410010210,1,ハーランズハーツ,1,91,91,80,88,100
202410010210,3,ダークエクリプス,2,91,91,91,93,94
202410010210,8,ケイアイセナ,3,90,90,95,97,91
202410010210,4,トゥルーヴィル,4,89,89,85,88,97
202410010210,2,フィデル,5,89,89,87,91,94
202410010210,5,ニューノーマル,6,89,89,89,91,94
202410010210,7,ウィズユアドリーム,7,89,89,95,98,89
202410010210,11,ゴーゴーユタカ,8,87,87,84,89,94
202410010210,10,ウインリブルマン,9,86,86,94,96,87
202410010210,14,シャイニングフジ,10,86,86,80,89,94
202410010210,6,サウンドウォリアー,11,86,86,92,94,89
202410010210,9,オメガリッチマン,12,84,84,88,90,91
202410010210,12,ブラックシールド,13,80,80,88,91,87
202410010210,13,ソレイユヴィータ,14,78,78,90,92,82
202410010208,12,メイショウコボケ,1,86,80,101,90,90
202410010208,10,オシゲ,2,85,83,93,87,96
202410010208,11,ナックダンス,3,80,74,99,87,87
202410010208,2,ニシノパプルブリリ,4,80,72,99,87,86
202410010208,6,トウロウノオノ,5,80,72,91,82,87
202410010208,7,プレッジ,6,79,79,97,88,90
202410010208,5,スマイルヴィヴァン,7,75,75,93,84,90
202410010208,4,マーゴットミニモ,8,75,75,101,93,82
202410010208,8,トゥピ,9,74,67,89,78,87
202410010208,1,テンナイトパール,10,73,68,84,75,90
202410010208,3,ベレン,11,63,63,98,90,73
202410010208,9,イノセンス,12,52,52,98,87,62
202410010211,12,スレイマン,1,111,113,102,106,105
202410010211,8,ペースセッティング,2,104,104,101,106,97
202410010211,10,トウセツ,3,102,104,93,101,100
202410010211,6,フルヴォート,4,101,103,90,98,98
202410010211,7,ジャズブルース,5,100,102,98,104,96
202410010211,5,ロッシュローブ,6,98,103,101,105,96
202410010211,2,クロパラントゥ,7,99,99,88,93,101
202410010211,3,スマートサニー,8,97,100,106,111,87
202410010211,14,ブリッツファング,9,93,95,85,91,95
202410010211,11,カラフルキューブ,10,92,94,97,104,88
202410010211,1,ライラボンド,11,91,93,93,101,89
202410010211,4,サンマルレジェンド,12,90,92,105,110,80
202410010211,15,ハギノアトラス,13,89,91,99,104,85
202410010211,13,デリカダ,14,90,90,104,107,81
202410010211,9,ニホンピロスクーロ,15,81,83,90,97,81
202410010211,16,メイショウドヒョウ,16,68,70,104,106,62
202410010209,5,ウインシュクラン,1,89,89,91,82,105
202410010209,2,ホウオウスーペリア,2,89,89,87,79,108
202410010209,9,チェルノボーグ,3,87,87,86,78,106
202410010209,7,セブンマジシャン,4,86,86,83,75,108
202410010209,1,ディープレイヤー,5,84,84,84,76,106
202410010209,4,アトミックフレア,6,84,84,86,78,104
202410010209,12,フルール,7,83,83,81,74,107
202410010209,3,ホウオウユニコーン,8,84,84,76,79,102
202410010209,10,ダンツエスプリ,9,82,82,79,72,109
202410010209,6,サクセスドレーク,10,82,82,84,74,105
202410010209,8,リアド,11,80,80,89,80,98
202410010209,11,セグレドスペリオル,12,79,79,79,74,101
202410010209,13,レヴォリオ,13,74,74,84,77,94
202410010212,17,ニシノコウダイ,1,94,94,97,96,98
202410010212,12,コスモグングニール,2,94,94,99,101,93
202410010212,10,ウインアステロイド,3,92,90,99,98,92
202410010212,8,マキアージュ,4,91,89,101,101,88
202410010212,7,クリノゴッホ,5,91,91,92,92,99
202410010212,6,シンデレラスマイル,6,92,92,89,91,101
202410010212,5,ミネヒメ,7,91,91,93,93,98
202410010212,13,ヴィエンヌ,8,92,92,83,84,108
202410010212,11,サザーランド,9,89,83,101,98,84
202410010212,15,トーセンエスクード,10,89,89,97,98,92
202410010212,4,タガノスペルノヴァ,11,89,82,88,87,95
202410010212,3,バーニングパワー,12,84,84,99,98,86
202410010212,14,ルージュルミナス,13,83,76,85,86,91
202410010212,16,シルバーダイヤ,14,82,82,100,101,81
202410010212,1,ビップクロエ,15,78,78,93,90,87
202410010212,9,クリノリアルレディ,16,73,64,100,99,66
202410010212,2,ジークシュベルト,17,73,73,96,96,77
202410010210,1,ハーランズハーツ,1,91,91,80,88,100
202410010210,3,ダークエクリプス,2,91,91,91,93,94
202410010210,8,ケイアイセナ,3,90,90,95,97,91
202410010210,4,トゥルーヴィル,4,89,89,85,88,97
202410010210,2,フィデル,5,89,89,87,91,94
202410010210,5,ニューノーマル,6,89,89,89,91,94
202410010210,7,ウィズユアドリーム,7,89,89,95,98,89
202410010210,11,ゴーゴーユタカ,8,87,87,84,89,94
202410010210,10,ウインリブルマン,9,86,86,94,96,87
202410010210,14,シャイニングフジ,10,86,86,80,89,94
202410010210,6,サウンドウォリアー,11,86,86,92,94,89
202410010210,9,オメガリッチマン,12,84,84,88,90,91
202410010210,12,ブラックシールド,13,80,80,88,91,87
202410010210,13,ソレイユヴィータ,14,78,78,90,92,82
202410010301,13,コパノマイアミ,1,76,74,96,81,94
202410010301,1,ルージュシュエット,2,70,70,96,82,89
202410010301,9,リリーズブルーム,3,67,61,90,76,87
202410010301,4,グレイトフルペイン,4,67,67,89,79,89
202410010301,6,シャローム,5,60,51,88,74,79
202410010301,10,ジョウショータイプ,6,57,57,88,76,79
202410010301,3,フォーレ,7,55,48,84,69,77
202410010301,2,アケノミョウジョウ,8,54,54,88,75,79
202410010301,5,フルリール,9,51,49,87,73,75
202410010301,8,テイケイモハラ,10,52,52,83,71,75
202410010301,7,アムールベル,11,49,43,83,70,74
202410010301,12,ヨリノサルティア,12,49,45,92,78,69
202410010301,11,プエルタセクレタ,13,44,44,94,79,65
202410010211,12,スレイマン,1,111,113,102,106,105
202410010211,8,ペースセッティング,2,104,104,101,106,97
202410010211,10,トウセツ,3,102,104,93,101,100
202410010211,6,フルヴォート,4,101,103,90,98,98
202410010211,7,ジャズブルース,5,100,102,98,104,96
202410010211,5,ロッシュローブ,6,98,103,101,105,96
202410010211,2,クロパラントゥ,7,99,99,88,93,101
202410010211,3,スマートサニー,8,97,100,106,111,87
202410010211,14,ブリッツファング,9,93,95,85,91,95
202410010211,11,カラフルキューブ,10,92,94,97,104,88
202410010211,1,ライラボンド,11,91,93,93,101,89
202410010211,4,サンマルレジェンド,12,90,92,105,110,80
202410010211,15,ハギノアトラス,13,89,91,99,104,85
202410010211,13,デリカダ,14,90,90,104,107,81
202410010211,9,ニホンピロスクーロ,15,81,83,90,97,81
202410010211,16,メイショウドヒョウ,16,68,70,104,106,62
202410010302,16,ロードトレゾール,1,91,91,108,111,80
202410010302,13,モズトキキ,2,82,82,99,93,89
202410010302,7,ジョーメッドヴィン,3,82,75,88,81,94
202410010302,15,ミスサン,4,78,69,88,84,85
202410010302,8,セイウンティーダ,5,79,77,94,88,89
202410010302,3,エクストラドライ,6,78,78,96,92,86
202410010302,5,オーヴァーザトップ,7,77,77,93,89,88
202410010302,1,エルプロフェッサー,8,73,66,85,75,91
202410010302,4,メイショウハッブル,9,69,69,99,95,74
202410010302,6,フォカッチャ,10,69,65,93,85,80
202410010302,14,カナアミデスマッチ,11,69,69,90,83,86
202410010302,2,ボナール,12,63,61,101,95,66
202410010302,9,ヴェッターホルン,13,62,62,80,73,89
202410010302,10,ヴェルディッキオ,14,61,61,83,76,85
202410010302,11,マルジェラ,15,59,57,79,70,87
202410010302,12,ゴージャスゴールド,16,56,47,81,71,76
202410010212,17,ニシノコウダイ,1,94,94,97,96,98
202410010212,12,コスモグングニール,2,94,94,99,101,93
202410010212,10,ウインアステロイド,3,92,90,99,98,92
202410010212,8,マキアージュ,4,91,89,101,101,88
202410010212,7,クリノゴッホ,5,91,91,92,92,99
202410010212,6,シンデレラスマイル,6,92,92,89,91,101
202410010212,5,ミネヒメ,7,91,91,93,93,98
202410010212,13,ヴィエンヌ,8,92,92,83,84,108
202410010212,11,サザーランド,9,89,83,101,98,84
202410010212,15,トーセンエスクード,10,89,89,97,98,92
202410010212,4,タガノスペルノヴァ,11,89,82,88,87,95
202410010212,3,バーニングパワー,12,84,84,99,98,86
202410010212,14,ルージュルミナス,13,83,76,85,86,91
202410010212,16,シルバーダイヤ,14,82,82,100,101,81
202410010212,1,ビップクロエ,15,78,78,93,90,87
202410010212,9,クリノリアルレディ,16,73,64,100,99,66
202410010212,2,ジークシュベルト,17,73,73,96,96,77
202410010303,11,ニシノルミリオン,1,76,76,97,92,79
202410010303,10,ジェネラーレ,2,74,67,92,86,75
202410010303,1,アプラド,3,74,74,85,82,89
202410010303,7,ラインアルファ,4,72,65,92,88,74
202410010303,3,サンスイレン,5,60,57,79,74,78
202410010303,12,マンダリア,6,57,52,81,70,71
202410010303,8,エイルドゥノン,7,51,49,77,69,71
202410010303,4,イデアガウディ,8,51,42,71,63,71
202410010303,9,プチフレーシュ,9,47,40,75,67,65
202410010303,13,スリーロマンス,10,42,38,80,69,58
202410010303,5,クリノビバーチェ,11,35,35,73,63,62
202410010303,6,マーティー,12,33,33,90,75,43
202410010303,2,ロッキンドア,13,29,29,78,69,50
202410010301,13,コパノマイアミ,1,76,74,96,81,94
202410010301,1,ルージュシュエット,2,70,70,96,82,89
202410010301,9,リリーズブルーム,3,67,61,90,76,87
202410010301,4,グレイトフルペイン,4,67,67,89,79,89
202410010301,6,シャローム,5,60,51,88,74,79
202410010301,10,ジョウショータイプ,6,57,57,88,76,79
202410010301,3,フォーレ,7,55,48,84,69,77
202410010301,2,アケノミョウジョウ,8,54,54,88,75,79
202410010301,5,フルリール,9,51,49,87,73,75
202410010301,8,テイケイモハラ,10,52,52,83,71,75
202410010301,7,アムールベル,11,49,43,83,70,74
202410010301,12,ヨリノサルティア,12,49,45,92,78,69
202410010301,11,プエルタセクレタ,13,44,44,94,79,65
202410010302,16,ロードトレゾール,1,91,91,108,111,80
202410010302,13,モズトキキ,2,82,82,99,93,89
202410010302,7,ジョーメッドヴィン,3,82,75,88,81,94
202410010302,15,ミスサン,4,78,69,88,84,85
202410010302,8,セイウンティーダ,5,79,77,94,88,89
202410010302,3,エクストラドライ,6,78,78,96,92,86
202410010302,5,オーヴァーザトップ,7,77,77,93,89,88
202410010302,1,エルプロフェッサー,8,73,66,85,75,91
202410010302,4,メイショウハッブル,9,69,69,99,95,74
202410010302,6,フォカッチャ,10,69,65,93,85,80
202410010302,14,カナアミデスマッチ,11,69,69,90,83,86
202410010302,2,ボナール,12,63,61,101,95,66
202410010302,9,ヴェッターホルン,13,62,62,80,73,89
202410010302,10,ヴェルディッキオ,14,61,61,83,76,85
202410010302,11,マルジェラ,15,59,57,79,70,87
202410010302,12,ゴージャスゴールド,16,56,47,81,71,76
202410010303,11,ニシノルミリオン,1,76,76,97,92,79
202410010303,10,ジェネラーレ,2,74,67,92,86,75
202410010303,1,アプラド,3,74,74,85,82,89
202410010303,7,ラインアルファ,4,72,65,92,88,74
202410010303,3,サンスイレン,5,60,57,79,74,78
202410010303,12,マンダリア,6,57,52,81,70,71
202410010303,8,エイルドゥノン,7,51,49,77,69,71
202410010303,4,イデアガウディ,8,51,42,71,63,71
202410010303,9,プチフレーシュ,9,47,40,75,67,65
202410010303,13,スリーロマンス,10,42,38,80,69,58
202410010303,5,クリノビバーチェ,11,35,35,73,63,62
202410010303,6,マーティー,12,33,33,90,75,43
202410010303,2,ロッキンドア,13,29,29,78,69,50
202410010306,2,エレクトリックブギ,1,73,73,97,90,85
202410010306,8,セレスト,2,73,67,86,87,82
202410010306,1,ヴィダル,3,71,71,100,92,82
202410010306,5,マイネルブラボー,4,71,63,83,83,82
202410010306,3,シュンプウ,5,70,70,94,88,84
202410010306,9,オレンジダンサー,6,67,65,93,86,79
202410010306,4,モンディーン,7,66,60,97,89,74
202410010306,11,ビッグロードヒマリ,8,65,61,90,82,80
202410010306,10,スターオブステップ,9,64,64,89,82,82
202410010306,6,フローラルセント,10,61,61,98,90,72
202410010306,7,レディマキシマ,11,60,60,96,89,72
202410010307,2,フォレスタ,1,86,86,94,91,86
202410010307,6,アリスヴェリテ,2,85,85,98,91,91
202410010307,4,キュンストラー,3,84,82,91,86,92
202410010307,8,キヨラ,4,83,83,94,88,91
202410010307,3,イゾレエオリア,5,81,81,91,86,89
202410010307,7,スノーディザイア,6,80,80,85,76,94
202410010307,5,エレアイム,7,79,79,100,92,83
202410010307,9,ユイ,8,79,77,100,93,81
202410010307,13,ウインリュクス,9,79,79,89,80,93
202410010307,1,テンクウハット,10,78,78,93,86,91
202410010307,11,トリオンファルマン,11,78,76,95,88,84
202410010307,10,アイベラ,12,77,77,97,90,84
202410010307,15,サトノヴィーナス,13,77,71,86,76,88
202410010307,14,マーゴットミニモ,14,74,68,103,92,75
202410010307,12,ピースオブザライフ,15,67,67,99,91,72
202410010308,5,ダノンボレロ,1,95,95,103,95,104
202410010308,13,ムジェロ,2,91,91,98,85,104
202410010308,3,フロンタルジェダイ,3,91,91,98,88,102
202410010308,11,クールブロン,4,90,90,95,95,99
202410010308,9,サトノバトラー,5,90,88,97,81,104
202410010308,7,ユアフラッシュ,6,89,89,105,97,97
202410010308,1,スターグロウ,7,89,89,100,89,101
202410010308,2,タイセイアーサー,8,89,89,91,84,101
202410010308,6,エミサソウツバサ,9,83,83,98,85,95
202410010308,4,アオラキ,10,84,79,94,81,96
202410010308,12,アンノウンウォリア,11,82,79,96,89,92
202410010308,8,ウインアラジン,12,80,80,96,82,95
202410010306,2,エレクトリックブギ,1,73,73,97,90,85
202410010306,8,セレスト,2,73,67,86,87,82
202410010306,1,ヴィダル,3,71,71,100,92,82
202410010306,5,マイネルブラボー,4,71,63,83,83,82
202410010306,3,シュンプウ,5,70,70,94,88,84
202410010306,9,オレンジダンサー,6,67,65,93,86,79
202410010306,4,モンディーン,7,66,60,97,89,74
202410010306,11,ビッグロードヒマリ,8,65,61,90,82,80
202410010306,10,スターオブステップ,9,64,64,89,82,82
202410010306,6,フローラルセント,10,61,61,98,90,72
202410010306,7,レディマキシマ,11,60,60,96,89,72
202410010309,1,ビッグドリーム,1,89,89,102,100,89
202410010309,3,ロードマイライフ,2,87,87,99,97,90
202410010309,2,シュークリーム,3,87,87,104,103,84
202410010309,5,ユメカナウケン,4,80,80,89,88,92
202410010309,7,コールミーメイビー,5,68,68,81,75,92
202410010309,6,グレースルージュ,6,67,67,102,100,67
202410010309,4,パルプフィクション,7,65,65,98,90,76
202410010307,2,フォレスタ,1,86,86,94,91,86
202410010307,6,アリスヴェリテ,2,85,85,98,91,91
202410010307,4,キュンストラー,3,84,82,91,86,92
202410010307,8,キヨラ,4,83,83,94,88,91
202410010307,3,イゾレエオリア,5,81,81,91,86,89
202410010307,7,スノーディザイア,6,80,80,85,76,94
202410010307,5,エレアイム,7,79,79,100,92,83
202410010307,9,ユイ,8,79,77,100,93,81
202410010307,13,ウインリュクス,9,79,79,89,80,93
202410010307,1,テンクウハット,10,78,78,93,86,91
202410010307,11,トリオンファルマン,11,78,76,95,88,84
202410010307,10,アイベラ,12,77,77,97,90,84
202410010307,15,サトノヴィーナス,13,77,71,86,76,88
202410010307,14,マーゴットミニモ,14,74,68,103,92,75
202410010307,12,ピースオブザライフ,15,67,67,99,91,72
202410010310,6,シランケド,1,96,96,90,81,103
202410010310,12,マイネルシーマー,2,88,88,90,84,95
202410010310,17,ゼアズノープレイス,3,87,87,92,84,97
202410010310,9,テラフォーミング,4,87,87,93,85,96
202410010310,13,ツッチーフェイス,5,86,86,89,83,97
202410010310,1,メイショウウネビ,6,84,84,92,85,95
202410010310,15,ヴィトーリア,7,84,84,79,73,97
202410010310,11,ヒドゥンキング,8,82,82,85,79,96
202410010310,16,ペリプルス,9,82,82,83,75,96
202410010310,4,タイラーテソーロ,10,77,77,94,88,85
202410010310,7,ショウナンアキドン,11,76,76,96,91,82
202410010310,10,タナサンブラック,12,74,74,95,88,80
202410010310,14,マイネルデステリョ,13,74,74,91,86,83
202410010310,8,ポリクシニーズ,14,71,71,97,91,77
202410010310,2,サスケ,15,70,70,94,89,79
202410010310,3,シュハリ,16,69,69,89,82,81
202410010310,5,メイショウホーコン,17,58,58,95,86,70
202410010308,5,ダノンボレロ,1,95,95,103,95,104
202410010308,13,ムジェロ,2,91,91,98,85,104
202410010308,3,フロンタルジェダイ,3,91,91,98,88,102
202410010308,11,クールブロン,4,90,90,95,95,99
202410010308,9,サトノバトラー,5,90,88,97,81,104
202410010308,7,ユアフラッシュ,6,89,89,105,97,97
202410010308,1,スターグロウ,7,89,89,100,89,101
202410010308,2,タイセイアーサー,8,89,89,91,84,101
202410010308,6,エミサソウツバサ,9,83,83,98,85,95
202410010308,4,アオラキ,10,84,79,94,81,96
202410010308,12,アンノウンウォリア,11,82,79,96,89,92
202410010308,8,ウインアラジン,12,80,80,96,82,95
202410010311,13,ゴッドブルービー,1,102,102,99,89,106
202410010311,10,タイセイウォリアー,2,93,93,96,86,101
202410010311,1,アイファーテイオー,3,93,93,95,83,104
202410010311,4,ミヤジシャルマン,4,92,92,94,84,102
202410010311,2,タロントゥーズ,5,90,90,96,86,98
202410010311,8,メイショウシナノ,6,90,90,90,82,98
202410010311,7,サムハンター,7,90,90,93,81,103
202410010311,12,サイレンスタイム,8,86,86,100,90,89
202410010311,6,ベイパーコーン,9,84,84,94,78,100
202410010311,9,サヴァビアン,10,82,82,93,80,95
202410010311,11,トップスターサン,11,80,80,95,82,91
202410010311,3,ワンダーブレット,12,80,80,89,78,93
202410010311,5,キョウワウォール,13,79,79,87,75,98
202410010309,1,ビッグドリーム,1,89,89,102,100,89
202410010309,3,ロードマイライフ,2,87,87,99,97,90
202410010309,2,シュークリーム,3,87,87,104,103,84
202410010309,5,ユメカナウケン,4,80,80,89,88,92
202410010309,7,コールミーメイビー,5,68,68,81,75,92
202410010309,6,グレースルージュ,6,67,67,102,100,67
202410010309,4,パルプフィクション,7,65,65,98,90,76
202410010312,7,オックスリップ,1,99,99,98,98,100
202410010312,17,オルフェスト,2,97,97,98,98,99
202410010312,9,サンポーニャ,3,94,88,97,99,89
202410010312,13,サミュエル,4,92,92,88,87,105
202410010312,14,アエリーゾ,5,91,84,84,80,104
202410010312,6,シュライエン,6,90,90,89,87,103
202410010312,11,トーホウジュナール,7,88,88,85,81,107
202410010312,3,メイショウヒゾッコ,8,84,81,84,81,100
202410010312,12,クリノリアルレディ,9,81,72,93,88,85
202410010312,8,カフジヴィオレッタ,10,80,80,80,78,102
202410010312,10,レガーミ,11,80,80,89,88,92
202410010312,16,フルティージャ,12,78,76,91,90,86
202410010312,2,スピニングマーリン,13,79,79,92,90,89
202410010312,15,スマートメイプル,14,75,69,92,90,78
202410010312,5,セイウンスイート,15,72,68,90,87,81
202410010312,4,ヨウシタンレイ,16,68,59,78,73,86
202410010312,1,ヤマニンパニータ,17,61,54,88,84,70
202410010310,6,シランケド,1,96,96,90,81,103
202410010310,12,マイネルシーマー,2,88,88,90,84,95
202410010310,17,ゼアズノープレイス,3,87,87,92,84,97
202410010310,9,テラフォーミング,4,87,87,93,85,96
202410010310,13,ツッチーフェイス,5,86,86,89,83,97
202410010310,1,メイショウウネビ,6,84,84,92,85,95
202410010310,15,ヴィトーリア,7,84,84,79,73,97
202410010310,11,ヒドゥンキング,8,82,82,85,79,96
202410010310,16,ペリプルス,9,82,82,83,75,96
202410010310,4,タイラーテソーロ,10,77,77,94,88,85
202410010310,7,ショウナンアキドン,11,76,76,96,91,82
202410010310,10,タナサンブラック,12,74,74,95,88,80
202410010310,14,マイネルデステリョ,13,74,74,91,86,83
202410010310,8,ポリクシニーズ,14,71,71,97,91,77
202410010310,2,サスケ,15,70,70,94,89,79
202410010310,3,シュハリ,16,69,69,89,82,81
202410010310,5,メイショウホーコン,17,58,58,95,86,70
202410010401,1,サンドブラスト,1,76,76,98,79,103
202410010401,8,ズバットマサムネ,2,73,67,95,73,100
202410010401,12,グランドエスケープ,3,69,69,93,74,99
202410010401,10,ワイワイサンデー,4,69,69,95,75,98
202410010401,6,サンカルミア,5,65,63,90,68,99
202410010401,4,ギルトエッジ,6,65,65,90,69,99
202410010401,9,アンバードール,7,63,63,88,67,99
202410010401,7,ブロットキャスター,8,59,59,91,71,91
202410010401,2,カシノカンピオーネ,9,59,59,83,66,94
202410010401,5,ローレルロイズ,10,57,55,91,71,89
202410010401,14,クリノフロンティア,11,53,47,84,62,92
202410010401,16,サットサンガ,12,52,45,88,65,84
202410010401,11,テイエムノジギク,13,45,39,88,62,80
202410010401,3,シングンアーメット,14,41,33,82,56,83
202410010401,15,ニホンピロジェシカ,15,33,30,78,57,78
202410010401,13,クラージュミノル,16,-10,-10,92,70,30
202410010311,13,ゴッドブルービー,1,102,102,99,89,106
202410010311,10,タイセイウォリアー,2,93,93,96,86,101
202410010311,1,アイファーテイオー,3,93,93,95,83,104
202410010311,4,ミヤジシャルマン,4,92,92,94,84,102
202410010311,2,タロントゥーズ,5,90,90,96,86,98
202410010311,8,メイショウシナノ,6,90,90,90,82,98
202410010311,7,サムハンター,7,90,90,93,81,103
202410010311,12,サイレンスタイム,8,86,86,100,90,89
202410010311,6,ベイパーコーン,9,84,84,94,78,100
202410010311,9,サヴァビアン,10,82,82,93,80,95
202410010311,11,トップスターサン,11,80,80,95,82,91
202410010311,3,ワンダーブレット,12,80,80,89,78,93
202410010311,5,キョウワウォール,13,79,79,87,75,98
202410010402,3,レディマリオン,1,82,82,99,80,109
202410010402,7,エリカエレガンテ,2,79,79,101,83,103
202410010402,12,ダークファンタジー,3,74,71,95,77,101
202410010402,11,ピリー,4,73,66,98,79,94
202410010402,10,ブルーパール,5,73,73,93,81,97
202410010402,1,ウインベルレーヌ,6,72,72,98,81,97
202410010402,4,マテンロウソル,7,69,67,84,78,95
202410010402,2,アリスヴィクトリア,8,68,62,94,75,94
202410010402,5,バノフィー,9,66,66,93,76,97
202410010402,14,フミソニック,10,65,65,101,82,89
