race_id,num_horses,umaren_count,umaren_min,umaren_max,umaren_median,umaren_p10
202008020805,16,120,9.9,4511.4,611.8,83.9
202008020806,11,55,13.1,1130.5,123.2,29.1
202008020807,11,55,6.1,1328.2,194.1,33.8
202008020808,16,120,11.3,7028.6,434.2,69.7
202008020809,11,55,8.8,1945.4,187.9,29.2
202008020810,13,78,14.1,994.0,220.2,40.6
202008020811,16,120,9.4,4240.8,473.1,79.5
202008020812,16,120,16.9,9999.8,384.3,56.4
202010011201,14,91,16.8,2770.3,225.7,48.3
202010011202,14,91,17.5,1433.6,207.4,47.0
202010011203,18,153,21.0,3649.2,414.6,73.2
202010011204,12,66,7.0,1794.1,246.2,31.2
202010011205,12,66,10.8,1257.2,178.0,31.0
202010011206,16,120,10.8,3623.1,399.7,78.0
202010011207,14,91,15.4,1737.3,208.8,52.6
202010011208,15,105,15.6,1678.6,278.2,64.9
202010011209,10,45,5.7,906.8,148.8,29.2
202010011210,18,153,12.4,8378.9,482.0,93.2
202010011211,14,91,10.7,1661.3,257.8,64.7
202010011212,12,66,12.9,1195.5,182.8,31.5
202006020101,13,78,12.2,6506.1,300.2,35.5
202006020102,16,120,13.0,9999.8,472.6,72.0
202006020103,13,78,10.8,4752.1,276.5,44.7
202006020104,15,105,15.6,9999.8,290.1,59.0
202006020105,16,120,11.2,9999.8,633.0,82.8
202006020106,11,55,5.4,1587.3,209.7,28.9
202006020107,16,120,25.4,3198.1,317.3,54.6
202006020108,14,91,13.0,2884.9,373.6,60.0
202006020109,9,36,10.6,823.7,91.3,24.4
202006020110,12,66,12.9,2462.7,166.7,37.0
202006020111,13,78,10.4,1480.9,215.1,41.4
202006020112,16,120,17.7,7516.7,308.2,70.3
202007010101,16,120,12.9,2337.7,330.5,68.5
202007010102,12,66,17.3,714.0,125.6,44.1
202007010103,18,153,18.3,9999.8,594.4,97.7
202007010104,17,136,14.4,5427.2,351.8,75.5
202007010105,13,78,10.1,2294.5,230.8,41.9
202007010106,15,105,9.4,3975.9,408.9,62.5
202007010107,9,36,7.6,496.3,98.2,15.9
202007010108,13,78,22.9,2131.6,186.2,41.8
202007010109,11,55,11.4,744.7,172.5,35.6
202007010110,11,55,17.0,1104.6,125.9,25.6
202007010111,12,66,9.5,974.8,238.3,50.3
202007010112,18,153,26.3,2756.0,340.3,89.8
202009010101,8,28,5.2,598.1,97.7,10.9
202009010102,15,105,7.2,6002.6,423.3,57.1
202009010103,10,45,5.1,599.7,149.5,30.2
202009010104,16,120,18.1,2139.1,308.4,74.6
202009010105,13,78,11.5,1070.3,227.2,40.8
202009010106,13,78,14.9,1522.8,236.4,46.0
202009010107,9,36,7.5,873.4,136.6,16.3
202009010108,10,45,11.2,393.6,103.1,23.5
202009010109,12,66,24.7,1096.9,109.0,47.0
202009010110,11,55,13.7,1144.2,146.1,30.2
202009010111,16,120,22.4,4287.9,326.8,72.4
202009010112,9,36,6.7,548.9,92.2,18.3
202006020201,12,66,9.7,1067.4,193.0,33.8
202006020202,16,120,10.9,6025.6,452.8,65.6
202006020203,15,105,11.1,3028.7,359.9,57.5
202006020204,16,120,11.3,5255.9,454.7,70.7
202006020205,16,120,11.2,9999.8,392.0,64.9
202006020206,9,36,4.6,1862.8,206.1,12.3
202006020207,15,105,14.2,9999.8,386.6,70.7
202006020208,16,120,16.3,9999.8,355.9,53.7
202006020209,8,28,11.5,249.0,46.9,18.7
202006020210,16,120,16.0,9579.7,406.8,72.9
202006020211,9,36,7.0,1639.6,128.5,16.5
202006020212,13,78,12.3,1247.4,176.0,36.1
202007010201,13,78,8.3,1582.0,311.0,53.7
202007010202,13,78,10.0,2371.2,267.0,46.6
202007010203,15,105,8.3,3407.2,523.3,59.1
202007010204,14,91,24.2,1387.0,180.9,50.3
202007010205,13,78,7.1,1887.2,274.5,35.1
202007010206,10,45,7.6,1003.6,127.5,21.5
202007010207,8,28,7.2,542.1,84.2,14.3
202007010208,11,55,10.0,1259.7,144.5,28.6
202007010209,11,55,14.7,772.0,124.1,26.2
202007010210,10,45,12.5,778.2,104.6,18.7
202007010211,18,153,40.9,2763.4,289.5,88.8
202007010212,16,120,16.3,2981.1,281.5,68.4
202009010201,15,105,9.4,7911.3,411.7,67.8
202009010202,10,45,7.1,1406.5,151.1,26.8
202009010203,14,91,7.0,3553.5,367.2,60.3
202009010204,14,91,11.8,2426.4,323.4,53.3
202009010205,16,120,11.4,3152.9,566.5,84.9
202009010206,10,45,7.6,1161.1,150.4,22.0
202009010207,10,45,8.6,783.8,130.8,28.8
202009010208,9,36,7.8,1044.7,114.0,16.4
202009010209,11,55,7.3,1508.6,170.1,31.7
202009010210,6,15,5.8,155.2,28.7,9.3
202009010211,18,153,13.7,4768.6,529.4,91.4
202009010212,16,120,18.7,3638.6,349.3,73.3
202006020301,16,120,11.7,9001.1,608.8,57.4
202006020302,13,78,11.6,2691.1,279.8,41.9
202006020303,16,120,6.3,9999.8,798.3,69.9
202006020304,12,66,10.7,2687.7,280.2,47.2
202006020305,16,120,10.5,8474.9,451.5,66.4
202006020306,16,120,8.8,9999.8,488.8,65.6
202006020307,8,28,6.1,1126.0,107.8,11.2
202006020308,9,36,8.3,1087.0,86.9,20.2
202006020309,9,36,10.0,796.2,128.7,20.9
202006020310,12,66,11.7,1314.8,180.0,33.5
202006020311,16,120,6.9,9999.8,842.1,78.3
202006020312,16,120,14.2,9999.8,616.9,56.0
202007010301,11,55,16.5,796.6,110.1,24.4
202007010302,16,120,18.5,4601.1,298.9,67.8
202007010303,15,105,7.3,5395.6,448.8,64.5
202007010304,13,78,12.4,1277.5,239.5,41.5
202007010305,14,91,14.8,1774.8,261.6,53.4
202007010306,14,91,18.0,3326.6,267.9,48.5
202007010307,11,55,11.4,2218.3,211.2,38.2
202007010308,16,120,15.5,3499.3,373.6,75.3
202007010309,10,45,10.4,870.5,149.6,22.8
202007010310,13,78,11.6,1627.1,232.1,37.7
202007010311,18,153,12.9,5570.1,546.6,85.7
202007010312,16,120,13.0,3423.6,393.7,72.3
202009010301,9,36,9.5,607.9,87.8,16.5
202009010302,13,78,6.3,1702.4,385.9,45.5
202009010303,12,66,5.8,1683.8,318.0,32.2
202009010304,16,120,22.1,7136.4,355.7,65.6
202009010305,14,91,16.5,2585.1,251.6,53.6
202009010306,10,45,10.7,569.1,94.5,28.9
202009010307,16,120,15.0,3763.8,387.5,67.0
202009010308,11,55,16.6,811.3,99.5,33.7
202009010309,12,66,12.4,2331.8,207.9,38.6
202009010310,11,55,11.6,1417.0,147.1,31.0
202009010311,14,91,11.8,1758.4,301.9,68.5
202009010312,16,120,14.6,2568.8,333.1,83.1
202006020401,15,105,8.2,9999.8,514.6,75.4
202006020402,16,120,12.5,9999.8,738.6,62.6
202006020403,14,91,10.1,5948.9,462.6,54.5
202006020404,16,120,7.7,9999.8,913.2,90.3
202006020405,16,120,8.5,9999.8,646.9,68.0
202006020406,9,36,5.6,513.9,132.5,18.4
202006020407,16,120,12.1,9999.8,449.9,66.6
202006020408,11,55,10.9,3110.3,160.9,22.0
202006020409,16,120,25.3,9192.4,317.0,53.8
202006020410,16,120,15.0,4483.8,317.9,68.5
202006020411,11,55,7.2,1179.4,219.0,42.7
202006020412,13,78,13.5,2935.0,235.5,43.1
202007010401,11,55,8.2,1072.8,154.4,28.3
202007010402,18,153,17.0,9999.8,540.4,82.6
202007010403,13,78,11.9,1006.5,239.6,46.0
202007010404,14,91,9.8,3157.9,340.3,53.4
202007010405,17,136,9.6,7046.6,864.6,109.1
202007010406,14,91,10.1,2123.0,311.7,44.0
202007010407,11,55,9.3,624.7,114.6,31.3
202007010408,7,21,6.8,576.7,73.0,11.1
202007010409,18,153,13.9,9999.8,502.9,76.6
202007010410,10,45,14.9,257.1,79.4,31.0
202007010411,13,78,13.2,1996.5,221.1,39.3
202007010412,16,120,16.3,5067.8,413.0,72.7
202009010401,16,120,10.5,4526.9,408.2,79.4
202009010402,13,78,10.8,1736.5,204.5,38.8
202009010403,13,78,9.7,3596.1,267.3,40.9
202009010404,15,105,11.6,9999.8,401.1,54.0
202009010405,16,120,16.1,6618.6,434.3,59.4
202009010406,8,28,9.2,246.2,74.5,10.7
202009010407,12,66,11.2,2026.0,191.9,41.0
202009010408,11,55,10.3,1491.7,139.9,34.0
202009010409,7,21,7.0,223.3,43.2,12.2
202009010410,16,120,10.6,4151.2,460.9,55.6
202009010411,16,120,16.9,2697.8,313.1,72.2
202009010412,15,105,12.4,7233.7,307.9,62.1
202006020501,16,120,16.2,9999.8,533.8,60.2
202006020502,16,120,5.9,9999.8,794.4,71.7
202006020503,16,120,10.2,9404.0,543.0,74.7
202006020504,16,120,10.6,9999.8,386.7,66.2
202006020505,16,120,15.0,9999.8,413.0,59.9
202006020506,16,120,24.1,8385.7,416.5,78.7
202006020507,15,105,12.2,5621.6,366.9,50.8
202006020508,15,105,12.3,4100.2,366.8,43.8
202006020509,10,45,10.9,1697.4,124.5,24.6
202006020510,16,120,12.3,5121.9,394.9,71.9
202006020511,16,120,12.2,2501.4,371.3,86.0
202006020512,16,120,18.6,6356.6,343.1,62.3
202007010501,12,66,11.3,1511.7,197.0,40.1
202007010502,16,120,9.8,4214.4,557.5,81.0
202007010503,16,120,20.5,3704.2,260.7,68.4
202007010504,18,153,14.1,8354.3,653.8,97.5
202007010505,16,120,11.5,2534.4,394.9,66.4
202007010506,16,120,28.1,2693.3,271.4,63.1
202007010507,14,91,14.8,3855.8,228.6,58.7
202007010508,16,120,11.6,2660.8,358.9,68.2
202007010509,13,78,11.1,862.3,227.4,44.3
202007010510,10,45,9.8,1128.8,138.2,23.4
202007010511,18,153,24.7,4763.6,374.2,76.6
202007010512,16,120,27.0,4052.6,254.5,71.0
202009010501,11,55,7.9,1918.8,194.8,31.4
202009010502,13,78,8.6,2683.9,258.4,41.5
202009010503,16,120,12.1,9101.9,425.1,58.2
202009010504,13,78,9.7,1269.1,238.5,37.8
202009010505,16,120,12.7,4035.9,383.7,76.8
202009010506,11,55,11.1,1728.4,145.8,26.5
202009010507,11,55,9.3,1543.2,180.6,33.4
202009010508,9,36,7.3,896.0,114.1,18.6
202009010509,11,55,14.8,2318.5,142.0,30.2
202009010510,11,55,11.9,1094.0,154.7,30.4
202009010511,16,120,19.3,3978.5,413.2,62.2
202009010512,14,91,22.1,1866.0,198.3,57.9
202006020601,12,66,7.7,2928.8,252.9,26.2
202006020602,16,120,9.5,9999.8,571.5,73.8
202006020603,16,120,15.9,6886.3,411.5,61.0
202006020604,14,91,6.3,4843.5,395.9,44.7
202006020605,15,105,9.1,9999.8,426.1,60.4
202006020606,16,120,8.0,7636.0,529.1,77.1
202006020607,11,55,9.7,3985.8,168.7,25.9
202006020608,16,120,16.2,5816.2,511.1,51.8
202006020609,11,55,20.3,317.4,98.0,43.2
202006020610,16,120,21.7,3002.2,284.3,75.7
202006020611,12,66,14.7,1989.7,194.4,30.7
202006020612,16,120,12.5,9999.8,478.3,71.4
202007010601,13,78,12.8,3337.9,223.1,42.1
202007010602,16,120,13.7,9999.8,459.6,69.1
202007010603,12,66,7.6,2812.3,259.4,29.5
202007010604,16,120,9.7,8418.1,659.6,93.4
202007010605,12,66,8.5,1925.2,270.5,43.3
202007010606,15,105,12.5,3961.1,283.4,64.7
202007010607,10,45,12.3,905.3,89.8,28.4
202007010608,11,55,11.0,1198.4,148.7,28.4
202007010609,16,120,21.4,4590.7,269.6,74.2
202007010610,12,66,14.4,1683.6,169.4,32.2
202007010611,12,66,8.8,1557.5,223.2,38.9
202007010612,11,55,15.2,737.4,136.1,30.5
202009010601,9,36,7.0,1296.7,133.9,23.1
202009010602,16,120,10.7,6280.6,442.7,76.8
202009010603,14,91,7.5,3599.0,449.3,76.7
202009010604,16,120,9.0,7959.0,678.6,70.1
202009010605,11,55,13.5,580.5,127.2,32.7
202009010606,16,120,14.7,4605.1,358.5,73.9
202009010607,12,66,11.8,2484.7,198.0,30.8
202009010608,10,45,9.3,653.4,112.6,21.4
202009010609,11,55,10.1,1372.2,148.7,35.3
202009010610,13,78,15.9,1261.8,162.5,46.2
202009010611,18,153,26.0,4239.2,416.4,80.2
202009010612,16,120,14.7,5977.8,461.7,61.0
202006020701,16,120,19.4,9999.8,539.7,48.7
202006020702,16,120,13.8,9999.8,536.9,66.6
202006020703,16,120,10.4,9999.8,779.3,58.3
202006020704,16,120,17.3,3791.5,344.7,61.3
202006020705,16,120,16.2,9709.0,351.6,72.1
202006020706,15,105,10.6,9999.8,579.2,55.5
202006020707,16,120,22.6,9999.8,499.3,41.5
202006020708,13,78,10.0,3197.0,353.8,38.8
202006020709,16,120,11.1,5897.7,345.2,52.7
202006020710,14,91,11.5,1784.4,225.0,51.5
202006020711,14,91,21.9,2852.9,225.1,45.4
202006020712,9,36,6.1,1552.4,127.6,28.7
202009010701,16,120,12.9,7542.8,441.2,58.7
202009010702,13,78,10.7,2476.6,205.3,50.3
202009010703,14,91,12.3,1556.7,281.2,56.2
202009010704,14,91,11.5,3020.6,302.6,63.1
202009010705,16,120,9.3,7048.6,518.9,86.1
202009010706,16,120,15.3,6367.6,375.3,72.2
202009010707,5,10,4.1,125.8,24.9,6.1
202009010708,8,28,8.0,402.7,71.5,11.2
202009010709,16,120,23.1,9999.8,318.0,75.0
202009010710,16,120,10.9,4867.6,474.0,76.9
202009010711,10,45,11.4,500.1,105.6,28.3
202009010712,10,45,7.1,1043.7,122.3,21.4
202006020801,16,120,7.1,9999.8,772.3,64.2
202006020802,16,120,13.1,9999.8,666.6,48.9
202006020803,16,120,8.1,9999.8,571.6,80.4
202006020804,14,91,13.4,3575.3,282.1,52.9
202006020805,16,120,8.6,9639.7,533.9,53.2
202006020806,16,120,8.6,9999.8,654.1,69.4
202006020807,8,28,5.7,321.1,87.0,16.2
202006020808,16,120,26.5,7988.5,260.9,58.3
202006020809,8,28,8.2,996.5,116.3,12.5
202006020810,11,55,10.1,2915.1,195.8,26.8
202006020811,16,120,18.7,9999.8,289.5,64.6
202006020812,16,120,13.6,9999.8,395.6,66.2
202009010801,15,105,12.3,8980.2,475.1,46.4
202009010802,16,120,16.6,4447.8,356.9,74.1
202009010803,13,78,10.5,3040.9,279.9,33.7
202009010804,14,91,9.0,1787.6,294.3,55.7
202009010805,16,120,11.5,9999.8,614.1,78.6
202009010806,13,78,6.6,1594.2,314.2,43.9
202009010807,15,105,14.0,1322.3,242.7,74.1
202009010808,9,36,9.9,640.7,82.5,20.7
202009010809,16,120,15.5,6332.6,374.9,70.9
202009010810,12,66,15.7,1656.2,142.6,24.9
202009010811,12,66,10.3,1239.9,165.2,36.5
202009010812,11,55,10.2,1420.3,144.0,31.5
202006020901,16,120,17.6,9999.8,506.2,52.4
202006020902,16,120,11.9,7136.9,518.2,64.4
202006020903,16,120,12.1,9180.2,341.4,62.2
202006020904,16,120,14.0,7132.1,407.5,75.6
202006020905,16,120,11.0,9999.8,495.3,70.7
202006020906,16,120,6.5,9999.8,834.9,73.2
202006020907,10,45,15.2,1067.4,73.5,27.0
202006020908,11,55,11.0,439.2,112.7,27.5
202006020909,11,55,8.1,1186.0,140.4,29.7
202006020910,16,120,22.1,3561.0,249.5,72.8
202006020911,10,45,9.6,1347.7,104.2,20.7
202006020912,16,120,12.8,6511.4,428.4,76.4
202009010901,15,105,11.1,1954.3,401.6,54.4
202009010902,11,55,7.4,1283.3,206.1,28.0
202009010903,15,105,15.2,3361.3,287.8,66.3
202009010904,14,91,12.4,2919.1,284.4,53.7
202009010905,13,78,8.7,1689.4,307.0,40.3
202009010906,9,36,9.1,340.6,71.0,21.8
202009010907,7,21,5.5,253.6,53.8,13.6
202009010908,10,45,8.1,819.6,180.4,22.9
202009010909,9,36,6.6,935.9,120.5,25.0
202009010910,16,120,23.1,6689.2,261.9,67.8
202009010911,10,45,11.2,316.4,108.5,18.7
202009010912,16,120,18.6,1640.3,276.4,72.9
202006030101,16,120,8.1,9999.8,623.3,68.2
202006030102,16,120,11.3,9999.8,668.3,71.7
202006030103,16,120,11.1,9999.8,479.7,53.2
202006030104,16,120,7.9,9999.8,500.8,64.7
202006030105,16,120,11.1,9999.8,579.9,73.3
202006030106,10,45,9.8,1788.0,139.3,30.0
202006030107,16,120,10.4,9999.8,530.2,60.3
202006030108,11,55,11.2,2867.0,187.4,25.8
202006030109,9,36,10.5,649.3,102.6,20.3
202006030110,13,78,17.5,1103.1,187.6,49.5
202006030111,14,91,18.0,3420.6,234.3,49.5
202006030112,16,120,29.1,3424.8,290.1,56.6
202007010701,16,120,17.2,1888.5,264.7,76.3
202007010702,16,120,9.8,5369.5,438.5,73.7
202007010703,16,120,13.3,7566.7,444.9,56.8
202007010704,14,91,11.2,1398.8,245.0,46.8
202007010705,14,91,13.5,1176.0,206.1,54.3
202007010706,13,78,17.6,1584.7,192.2,39.9
202007010707,14,91,11.9,2277.5,303.0,62.4
202007010708,13,78,10.6,1212.0,230.5,40.3
202007010709,10,45,7.3,635.0,129.0,23.5
202007010710,12,66,14.5,509.3,153.1,42.1
202007010711,14,91,14.6,1598.4,214.0,58.0
202007010712,11,55,10.7,916.9,147.6,27.2
202009020101,13,78,10.1,2063.8,254.6,51.9
202009020102,16,120,15.5,6416.5,480.2,91.1
202009020103,12,66,8.2,1417.7,244.5,36.5
202009020104,18,153,8.4,9999.8,672.1,100.9
202009020105,12,66,9.5,1371.2,217.9,33.8
202009020106,13,78,10.6,1446.9,217.9,40.2
202009020107,10,45,9.4,762.2,114.7,22.5
202009020108,8,28,7.1,447.1,92.5,12.0
202009020109,12,66,17.5,629.5,145.6,40.5
202009020110,12,66,19.7,1671.1,151.2,30.3
202009020111,10,45,7.4,632.0,136.0,23.2
202009020112,10,45,9.9,662.0,121.7,24.5
202006030201,16,120,11.9,9307.2,504.4,48.9
202006030202,16,120,15.5,9999.8,365.8,73.8
202007010801,16,120,12.6,2475.0,358.8,74.0
202007010802,11,55,12.8,969.4,116.5,31.7
202007010803,18,153,19.8,9313.9,513.3,79.6
202007010804,17,136,26.3,4832.5,387.8,53.8
202007010805,16,120,29.1,1142.6,238.7,75.5
202007010806,11,55,11.9,776.2,149.8,30.0
202007010807,18,153,16.6,3208.0,448.0,93.7
202007010808,14,91,27.3,1117.4,163.0,62.8
202007010809,10,45,14.4,874.4,83.2,22.9
202007010810,16,120,15.3,2401.1,312.7,63.4
202007010811,18,153,20.2,8528.6,441.4,94.0
202007010812,16,120,24.7,2520.4,286.6,63.1
202009020201,13,78,10.3,2433.6,248.7,44.2
202009020202,16,120,11.7,4410.7,491.8,70.6
202009020203,14,91,8.1,1783.9,342.8,48.5
202009020204,12,66,16.4,1058.0,136.6,38.4
202009020205,16,120,9.0,3971.5,416.6,70.1
202009020206,18,153,11.9,9999.8,481.5,95.9
202009020207,14,91,13.5,2048.0,263.7,54.4
202009020208,10,45,11.1,826.6,146.4,22.6
202009020209,9,36,8.7,621.8,90.6,21.8
202009020210,9,36,10.0,586.4,91.6,19.2
202009020211,13,78,11.9,1208.9,225.0,43.1
202009020212,14,91,14.4,2288.7,222.3,50.9
202006030203,15,105,16.6,6684.1,364.7,38.0
202006030204,16,120,15.4,9364.3,394.9,65.6
202006030205,16,120,10.6,3873.6,435.0,77.7
202006030206,11,55,8.1,1439.4,141.3,36.5
202006030207,16,120,21.8,4815.0,373.6,54.7
202006030208,15,105,17.9,4726.3,331.6,48.1
202006030209,11,55,17.2,383.9,107.8,33.9
202006030210,16,120,14.5,3281.7,324.0,69.3
202006030211,16,120,18.0,3126.5,326.0,69.3
202006030212,11,55,14.9,1098.2,127.2,29.5
202006030301,16,120,16.2,9999.8,462.9,65.2
202006030302,16,120,17.3,9999.8,481.0,63.5
202006030303,16,120,14.1,9999.8,605.5,66.4
202006030304,16,120,10.4,9999.8,548.8,68.9
202006030305,18,153,18.8,9999.8,573.2,84.5
202006030306,12,66,9.8,2329.2,199.8,36.1
202006030307,13,78,11.9,2912.6,235.7,42.3
202006030308,11,55,9.7,2361.2,193.2,24.7
202006030309,11,55,10.4,1827.8,163.8,30.9
202006030310,17,136,19.8,4293.3,345.1,71.5
202006030311,16,120,19.9,4470.2,286.4,76.2
202006030312,16,120,22.7,8583.7,311.9,64.2
202009020301,16,120,14.3,6880.6,408.2,76.1
202009020302,16,120,11.5,7674.4,529.5,65.2
202009020303,15,105,13.1,7743.4,419.3,48.8
202009020304,18,153,7.6,9999.8,883.5,103.1
202009020305,16,120,10.9,2429.1,331.0,67.4
202009020306,8,28,5.5,489.4,100.4,11.0
202009020307,11,55,7.2,861.5,202.0,26.7
202009020308,14,91,23.9,2294.5,216.0,42.9
202009020309,8,28,7.8,527.4,98.2,13.7
202009020310,14,91,15.1,1797.3,236.7,46.5
202009020311,16,120,14.2,3474.3,392.1,65.5
202009020312,12,66,9.2,1640.0,263.2,42.9
202006030401,15,105,14.9,9999.8,635.5,69.0
202006030402,16,120,11.8,9999.8,527.6,75.2
202006030403,15,105,10.4,9999.8,626.5,55.1
202006030404,10,45,7.2,1289.6,163.5,19.1
202006030405,18,153,7.8,9999.8,1137.9,89.4
202006030406,16,120,15.4,9999.8,371.3,67.1
202006030407,17,136,13.0,9585.9,654.7,69.7
202006030408,11,55,16.8,967.8,126.7,30.6
202006030409,12,66,18.3,1041.2,119.1,37.5
202006030410,12,66,9.4,2526.5,210.3,35.7
202006030411,16,120,16.4,7247.9,368.2,68.4
202006030412,16,120,31.1,3291.2,238.5,61.8
202009020401,16,120,6.7,9999.8,657.3,78.8
202009020402,16,120,9.3,6920.8,516.3,78.6
202009020403,16,120,11.2,6820.7,476.3,68.6
202009020404,18,153,7.0,9999.8,1132.1,95.3
202009020405,12,66,24.5,708.4,105.4,40.1
202009020406,9,36,7.5,662.0,104.1,22.1
202009020407,16,120,15.3,3279.2,347.7,66.3
202009020408,16,120,20.1,1913.4,267.6,68.7
202009020409,13,78,16.2,1717.9,229.9,34.6
202009020410,16,120,10.2,3435.0,386.7,65.7
202009020411,12,66,14.3,1631.3,168.2,33.9
202009020412,16,120,7.3,4336.3,478.2,77.9
202003010101,15,105,14.3,4043.1,292.3,54.9
202003010102,16,120,14.4,7031.4,529.9,64.8
202003010103,15,105,9.8,7299.3,592.0,67.3
202003010104,14,91,11.9,3539.3,319.9,60.0
202003010105,14,91,16.5,9999.9,279.7,45.1
202003010106,15,105,10.8,5317.1,329.1,60.7
202003010107,16,120,11.8,9999.8,732.8,60.2
202003010108,15,105,20.2,6818.3,307.9,48.3
202003010109,16,120,11.7,5340.3,405.1,65.6
202003010110,15,105,10.6,6331.6,307.3,60.2
202003010111,15,105,18.1,3600.2,299.2,50.6
202003010112,16,120,9.4,7830.3,553.4,76.1
202006030501,16,120,5.8,9999.9,820.5,73.5
202006030502,13,78,6.6,9999.9,485.3,48.1
202006030503,16,120,6.9,9999.8,632.7,92.5
202006030504,13,78,7.5,9999.9,482.5,44.2
202006030505,18,153,12.7,9999.8,643.4,88.5
202006030506,13,78,6.7,2572.4,349.0,46.2
202006030507,16,120,14.7,6273.8,243.9,62.9
202006030508,14,91,9.6,2662.9,312.7,55.3
202006030509,14,91,14.8,1021.6,217.6,59.3
202006030510,16,120,11.1,7151.8,482.4,66.5
202006030511,16,120,16.6,7815.8,411.6,53.4
202006030512,15,105,13.4,9999.8,351.4,62.1
202009020501,16,120,5.7,4640.6,870.4,73.0
202009020502,16,120,5.6,2860.9,638.8,74.6
202009020503,16,120,14.7,4883.2,427.8,67.0
202009020504,18,153,17.9,8552.2,540.7,102.6
202009020505,14,91,11.6,2096.6,218.6,50.5
202009020506,9,36,8.8,630.0,94.7,19.6
202009020507,8,28,8.5,287.4,58.1,11.0
202009020508,16,120,12.0,3804.0,328.6,69.9
202009020509,11,55,8.3,749.2,147.6,31.4
202009020510,10,45,7.7,878.7,125.0,28.2
202009020511,16,120,16.2,3016.0,345.2,58.2
202009020512,16,120,12.3,2975.2,390.5,78.8
202003010201,15,105,10.0,9999.8,363.1,55.0
202003010202,16,120,7.4,9999.8,626.2,66.6
202003010203,15,105,14.1,5945.3,427.4,60.0
202003010204,14,91,10.7,2873.8,342.5,75.9
202003010205,16,120,15.2,9999.8,485.2,58.7
202003010206,16,120,14.7,5733.1,435.2,60.3
202003010207,15,105,14.6,9999.8,326.2,60.8
202003010208,16,120,19.0,6231.4,344.0,71.1
202003010209,16,120,17.4,9818.7,494.2,46.1
202003010210,16,120,8.4,8681.5,665.7,73.0
202003010211,15,105,15.9,9057.7,279.9,56.4
202003010212,16,120,19.0,6598.4,307.5,65.5
202006030601,14,91,11.2,3347.1,361.5,40.9
202006030602,16,120,13.0,9999.8,816.5,58.0
202006030603,16,120,9.2,9999.8,732.0,75.0
202006030604,16,120,10.9,9124.2,536.5,63.8
202006030605,16,120,16.6,7165.7,400.6,64.6
202006030606,8,28,11.2,208.5,55.5,16.0
202006030607,14,91,20.3,4785.8,225.5,43.8
202006030608,16,120,11.9,3999.4,425.0,81.8
202006030609,16,120,15.9,9999.8,319.0,66.7
202006030610,9,36,7.3,952.0,101.1,18.5
202006030611,16,120,29.6,3745.6,266.3,62.5
202006030612,16,120,16.3,3915.7,367.7,78.9
202009020601,16,120,9.4,5901.4,479.7,72.9
202009020602,16,120,15.1,5400.8,331.5,67.7
202009020603,16,120,10.5,9999.8,499.0,70.7
202009020604,16,120,7.4,6228.8,547.4,69.4
202009020605,16,120,22.3,2525.3,318.0,65.4
202009020606,9,36,11.9,762.3,99.0,16.6
202009020607,15,105,11.7,2356.8,328.1,55.4
202009020608,16,120,15.4,6282.9,392.7,68.1
202009020609,10,45,9.6,731.4,131.7,28.5
202009020610,16,120,14.8,6304.2,355.8,71.3
202009020611,18,153,19.5,9999.8,588.4,65.4
202009020612,16,120,15.8,5463.7,388.8,71.6
202003010301,16,120,7.3,9999.8,765.2,62.8
202003010302,16,120,15.5,8859.7,413.9,56.5
202003010303,15,105,13.2,7247.5,353.3,60.7
202003010304,16,120,9.9,9999.8,620.3,63.6
202003010305,16,120,14.7,6712.8,439.9,75.7
202003010306,16,120,14.3,3828.9,350.1,71.7
202003010307,11,55,10.1,1067.0,159.8,24.8
202003010308,14,91,12.6,3759.5,305.7,56.9
202003010309,15,105,16.1,3085.9,276.0,58.4
202003010310,16,120,14.2,9999.8,429.5,70.3
202003010311,16,120,23.8,9999.8,369.5,61.6
202003010312,16,120,13.9,6536.7,424.4,66.2
202006030701,15,105,11.3,9999.8,415.7,48.4
202006030702,16,120,11.0,7111.0,531.1,74.2
202006030703,12,66,5.4,5309.8,370.2,33.3
202006030704,17,136,7.1,9999.8,982.8,95.3
202006030705,15,105,6.1,9999.8,715.2,70.8
202006030706,15,105,12.5,8404.9,361.9,58.1
202006030707,9,36,5.9,483.1,112.5,19.1
202006030708,12,66,18.7,1537.8,153.7,41.5
202006030709,9,36,6.1,1529.8,113.8,20.0
202006030710,9,36,9.2,436.3,87.0,17.9
202006030711,11,55,6.3,3242.6,343.1,35.1
202006030712,16,120,12.9,9627.5,397.5,65.5
202009020701,16,120,16.6,2276.0,333.4,73.4
202009020702,16,120,6.7,8030.8,647.8,83.0
202009020703,16,120,12.7,7802.6,394.8,69.8
202009020704,18,153,6.8,9999.8,1030.3,97.2
202009020705,17,136,6.7,9999.8,736.3,57.1
202009020706,14,91,25.5,1478.9,181.9,45.5
202009020707,10,45,8.5,1057.7,135.5,34.1
202009020708,16,120,17.3,6575.3,442.0,58.9
202009020709,13,78,11.0,1879.5,294.2,33.6
202009020710,16,120,11.7,5085.2,464.0,77.1
202009020711,12,66,18.5,1246.3,132.0,35.8
202009020712,16,120,14.5,3199.3,382.6,83.5
202003010401,16,120,10.5,7794.2,496.7,82.3
202003010402,16,120,7.4,7999.7,681.5,70.1
202003010403,15,105,7.6,9999.8,708.4,45.4
