race_id,date,course,race_num,race_name,condition,top1_score,base_inv,base_pay,base_pnl,s7only_recommended,s7only_inv,s7only_pay,v2_recommended,v2_bet_size,v2_inv,v2_pay,v2_pnl,v2_ev_top1,v2_p_calibrated,v2_strategy_7_pass,v2_reason
202605020203,20260426.0,東京,3,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020204,20260426.0,東京,4,3歳未勝利,A,,700.0,1280.0,580.0,True,700,1280.0,True,700,700,1280.0,580.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020205,20260426.0,東京,5,3歳未勝利,C,,700.0,2020.0,1320.0,True,700,2020.0,True,700,700,2020.0,1320.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020206,20260426.0,東京,6,3歳1勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020207,20260426.0,東京,7,4歳以上1勝クラス,C,,700.0,620.0,-80.0,True,700,620.0,True,700,700,620.0,-80.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020208,20260426.0,東京,8,4歳以上2勝クラス,D,,700.0,1930.0,1230.0,True,700,1930.0,True,700,700,1930.0,1230.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020209,20260426.0,東京,9,湘南S,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020210,20260426.0,東京,10,オアシスS,C,,700.0,2110.0,1410.0,True,700,2110.0,True,700,700,2110.0,1410.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020211,20260426.0,東京,11,フローラS,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020212,20260426.0,東京,12,4歳以上2勝クラス,D,,700.0,2920.0,2220.0,True,700,2920.0,True,700,700,2920.0,2220.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030201,20260426.0,京都,1,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030202,20260426.0,京都,2,3歳未勝利,C,,700.0,330.0,-370.0,True,700,330.0,True,700,700,330.0,-370.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030203,20260426.0,京都,3,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030205,20260426.0,京都,5,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030206,20260426.0,京都,6,3歳1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030207,20260426.0,京都,7,4歳以上1勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030208,20260426.0,京都,8,4歳以上1勝クラス,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030209,20260426.0,京都,9,比良山特別,A,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202608030210,20260426.0,京都,10,センテニアルパークS,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030211,20260426.0,京都,11,マイラーズC,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030212,20260426.0,京都,12,4歳以上2勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010102,20260502.0,新潟,2,3歳未勝利,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010103,20260502.0,新潟,3,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010105,20260502.0,新潟,5,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010106,20260502.0,新潟,6,3歳未勝利,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202604010107,20260502.0,新潟,7,4歳以上1勝クラス,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010108,20260502.0,新潟,8,4歳以上1勝クラス,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202604010109,20260502.0,新潟,9,わらび賞,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010110,20260502.0,新潟,10,胎内川特別,X,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202604010111,20260502.0,新潟,11,三条S,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020301,20260502.0,東京,1,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020302,20260502.0,東京,2,3歳未勝利,B,,700.0,350.0,-350.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202605020303,20260502.0,東京,3,3歳未勝利,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202605020304,20260502.0,東京,4,3歳未勝利,A,,700.0,1150.0,450.0,True,700,1150.0,True,700,700,1150.0,450.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020305,20260502.0,東京,5,3歳1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020306,20260502.0,東京,6,4歳以上1勝クラス,E,,700.0,120.0,-580.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_E
202605020307,20260502.0,東京,7,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020308,20260502.0,東京,8,4歳以上2勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020309,20260502.0,東京,9,是政S,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020310,20260502.0,東京,10,スイートピーS,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020311,20260502.0,東京,11,京王杯SC,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020312,20260502.0,東京,12,4歳以上2勝クラス,B,,700.0,1810.0,1110.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202608030301,20260502.0,京都,1,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030302,20260502.0,京都,2,3歳未勝利,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030303,20260502.0,京都,3,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030304,20260502.0,京都,4,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030305,20260502.0,京都,5,3歳未勝利,A,,700.0,730.0,30.0,True,700,730.0,True,700,700,730.0,30.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030306,20260502.0,京都,6,4歳以上1勝クラス,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202608030307,20260502.0,京都,7,3歳1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030308,20260502.0,京都,8,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030309,20260502.0,京都,9,矢車賞,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030310,20260502.0,京都,10,京極特別,D,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202608030311,20260502.0,京都,11,ユニコーンS,B,,700.0,860.0,160.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202608030312,20260502.0,京都,12,4歳以上1勝クラス,A,,700.0,2390.0,1690.0,True,700,2390.0,True,700,700,2390.0,1690.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010201,20260503.0,新潟,1,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010202,20260503.0,新潟,2,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010203,20260503.0,新潟,3,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010205,20260503.0,新潟,5,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010206,20260503.0,新潟,6,4歳以上1勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010207,20260503.0,新潟,7,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010208,20260503.0,新潟,8,4歳以上1勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010209,20260503.0,新潟,9,咲花特別,A,,700.0,670.0,-30.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202604010211,20260503.0,新潟,11,越後S,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010212,20260503.0,新潟,12,4歳以上1勝クラス,D,,700.0,3680.0,2980.0,True,700,3680.0,True,700,700,3680.0,2980.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020401,20260503.0,東京,1,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020402,20260503.0,東京,2,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020403,20260503.0,東京,3,3歳未勝利,A,,700.0,560.0,-140.0,True,700,560.0,True,700,700,560.0,-140.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020404,20260503.0,東京,4,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020405,20260503.0,東京,5,3歳未勝利,C,,700.0,2540.0,1840.0,True,700,2540.0,True,700,700,2540.0,1840.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020406,20260503.0,東京,6,3歳1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020407,20260503.0,東京,7,4歳以上1勝クラス,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020408,20260503.0,東京,8,4歳以上2勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020409,20260503.0,東京,9,府中S,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020410,20260503.0,東京,10,ブリリアントS,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020411,20260503.0,東京,11,プリンシパルS,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202605020412,20260503.0,東京,12,4歳以上2勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030401,20260503.0,京都,1,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030402,20260503.0,京都,2,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030403,20260503.0,京都,3,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030404,20260503.0,京都,4,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030405,20260503.0,京都,5,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030406,20260503.0,京都,6,3歳1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030407,20260503.0,京都,7,4歳以上1勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030408,20260503.0,京都,8,御池特別,D,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202608030409,20260503.0,京都,9,六波羅特別,A,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202608030410,20260503.0,京都,10,朱雀S,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030411,20260503.0,京都,11,天皇賞(春),C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202608030412,20260503.0,京都,12,東大路S,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202604010401,20260510.0,新潟,1,3歳未勝利,C,,700.0,800.0,100.0,True,700,800.0,True,1400,1400,1600.0,200.0,2.7140174193106037,0.4928800270945703,True,strategy_7_pass + ev_mid (2.71>=2.0) → 2x
202604010402,20260510.0,新潟,2,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.4915513299743655,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202604010403,20260510.0,新潟,3,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,1.9502607990340992,0.6059648966237398,True,strategy_7_pass + ev_base (1.95)
202604010405,20260510.0,新潟,5,3歳未勝利,C,,700.0,3900.0,3200.0,True,700,3900.0,True,2100,2100,11700.0,9600.0,4.8496015168687086,0.5658736217258441,True,strategy_7_pass + ev_high (4.85>=3.0) → 3x
202604010407,20260510.0,新潟,7,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,6.018509709751559,0.7146967785748535,True,strategy_7_pass + ev_high (6.02>=3.0) → 3x
202604010408,20260510.0,新潟,8,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.6376468394537412,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202604010409,20260510.0,新潟,9,荒川峡特別,A,,700.0,12570.0,11870.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202604010410,20260510.0,新潟,10,五泉特別,A,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202604010411,20260510.0,新潟,11,谷川岳S,D,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,3.2822781476872938,0.6720304533080601,True,strategy_7_pass + ev_high (3.28>=3.0) → 3x
202604010412,20260510.0,新潟,12,4歳以上1勝クラス,D,,700.0,1400.0,700.0,True,700,1400.0,True,2100,2100,4200.0,2100.0,5.695224721216153,0.6588765327998319,True,strategy_7_pass + ev_high (5.70>=3.0) → 3x
202605020601,20260510.0,東京,1,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.46787799834174304,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202605020602,20260510.0,東京,2,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,1.7276375220830509,0.5145970439216431,True,strategy_7_pass + ev_base (1.73)
202605020603,20260510.0,東京,3,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,1400,1400,0.0,-1400.0,2.2960318517507132,0.6962374288287864,True,strategy_7_pass + ev_mid (2.30>=2.0) → 2x
202605020604,20260510.0,東京,4,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,1400,1400,0.0,-1400.0,2.2809671994265974,0.6000212122379549,True,strategy_7_pass + ev_mid (2.28>=2.0) → 2x
202605020605,20260510.0,東京,5,3歳1勝クラス,C,,700.0,0.0,-700.0,True,700,0.0,True,1400,1400,0.0,-1400.0,2.8405504292288932,0.807779962742418,True,strategy_7_pass + ev_mid (2.84>=2.0) → 2x
202605020606,20260510.0,東京,6,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,8.060958755724235,0.7144128025572078,True,strategy_7_pass + ev_high (8.06>=3.0) → 3x
202605020607,20260510.0,東京,7,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,4.283552007421092,0.708858347565094,True,strategy_7_pass + ev_high (4.28>=3.0) → 3x
202605020608,20260510.0,東京,8,4歳以上2勝クラス,D,,700.0,2810.0,2110.0,True,700,2810.0,True,1400,1400,5620.0,4220.0,2.11574503166535,0.8053017319432536,True,strategy_7_pass + ev_mid (2.12>=2.0) → 2x
202605020609,20260510.0,東京,9,日吉特別,A,,700.0,1810.0,1110.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202605020610,20260510.0,東京,10,メトロポリタンS,A,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,7.947852950097565,0.7556643786415882,True,strategy_7_pass + ev_high (7.95>=3.0) → 3x
202605020611,20260510.0,東京,11,NHKマイルC,C,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.7920939581213648,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202605020612,20260510.0,東京,12,立夏S,C,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.7645150516428629,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202608030601,20260510.0,京都,1,3歳未勝利,A,,700.0,550.0,-150.0,True,700,550.0,True,2100,2100,1650.0,-450.0,3.0071757994163995,0.6718950226497666,True,strategy_7_pass + ev_high (3.01>=3.0) → 3x
202608030602,20260510.0,京都,2,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,5.2327598402563575,0.7976167585651955,True,strategy_7_pass + ev_high (5.23>=3.0) → 3x
202608030603,20260510.0,京都,3,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,1.8328778652987867,0.6197137923695077,True,strategy_7_pass + ev_base (1.83)
202608030604,20260510.0,京都,4,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,1400,1400,0.0,-1400.0,2.407469708533505,0.6369309484106216,True,strategy_7_pass + ev_mid (2.41>=2.0) → 2x
202608030605,20260510.0,京都,5,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,4.543820861621476,0.4895388431637018,True,strategy_7_pass + ev_high (4.54>=3.0) → 3x
202608030606,20260510.0,京都,6,4歳以上1勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,1400,1400,0.0,-1400.0,2.2034996829985256,0.7382352231934018,True,strategy_7_pass + ev_mid (2.20>=2.0) → 2x
202608030607,20260510.0,京都,7,3歳1勝クラス,A,,700.0,690.0,-10.0,True,700,690.0,True,1400,1400,1380.0,-20.0,2.8771395070967696,0.7692816162589382,True,strategy_7_pass + ev_mid (2.88>=2.0) → 2x
202608030608,20260510.0,京都,8,4歳以上1勝クラス,D,,700.0,1430.0,730.0,True,700,1430.0,True,2100,2100,4290.0,2190.0,7.0605387043280095,0.7380803727039651,True,strategy_7_pass + ev_high (7.06>=3.0) → 3x
202608030609,20260510.0,京都,9,烏丸S,A,,700.0,0.0,-700.0,True,700,0.0,True,1400,1400,0.0,-1400.0,2.5403395270952878,0.8016662292740129,True,strategy_7_pass + ev_mid (2.54>=2.0) → 2x
202608030610,20260510.0,京都,10,橘S,D,,700.0,450.0,-250.0,True,700,450.0,True,2100,2100,1350.0,-750.0,5.4505528296589505,0.787570544771535,True,strategy_7_pass + ev_high (5.45>=3.0) → 3x
202608030611,20260510.0,京都,11,平城京S,C,,700.0,680.0,-20.0,True,700,680.0,True,700,700,680.0,-20.0,1.9811205190431573,0.8665165605581375,True,strategy_7_pass + ev_base (1.98)
202608030612,20260510.0,京都,12,4歳以上2勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,4.830119453906631,0.8142932132283658,True,strategy_7_pass + ev_high (4.83>=3.0) → 3x
